ticker,name,market,entry_execution_date,entry_open_price,pattern_a_stage_at_entry,coverage_path,policy_a_status,policy_a_exit_reason,policy_a_terminal_return_pct,policy_a_terminal_giveback_pct,policy_b_status,policy_b_exit_reason,policy_b_terminal_return_pct,policy_b_terminal_giveback_pct,paired_return_delta_pct,paired_giveback_delta_pct,exit4_triggered,policy_b_better,policy_b_equal,policy_b_worse
102260,동성케미컬,KOSPI,2025-12-08,4508.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-15.71,21.08,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-15.71,21.08,0.0,0.0,False,False,True,False
102460,이연제약,KOSPI,2024-11-11,15620.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-35.28,36.62,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-35.28,36.62,0.0,0.0,False,False,True,False
102710,이엔에프테크놀로지,KOSDAQ,2025-03-24,26750.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,88.79,54.2,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,72.34,66.91,-16.45,12.71,True,False,False,True
102940,코오롱생명과학,KOSDAQ,2025-03-10,31950.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-42.22,169.76,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-42.22,169.76,0.0,0.0,False,False,True,False
104480,티케이케미칼,KOSDAQ,2026-02-23,2060.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.08,55.58,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.08,55.58,0.0,0.0,False,False,True,False
104700,한국철강,KOSPI,2025-09-22,10360.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-4.15,17.28,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-4.15,17.28,0.0,0.0,False,False,True,False
104830,원익머트리얼즈,KOSDAQ,2025-09-15,27700.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,31.95,70.58,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,94.22,8.31,62.27,-62.27,True,True,False,False
105560,KB금융,KOSPI,2023-01-09,57300.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,194.07,45.37,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,68.94,12.39,-125.13,-32.98,True,False,False,True
105840,우진,KOSPI,2025-06-16,10670.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,35.24,161.85,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,60.26,44.52,25.02,-117.33,True,True,False,False
107640,한중엔시에스,KOSDAQ,2025-08-11,38600.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-0.52,89.64,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-0.52,89.64,0.0,0.0,False,False,True,False
108380,대양전기공업,KOSDAQ,2025-01-13,14530.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,26.5,125.74,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,102.68,21.68,76.18,-104.06,True,True,False,False
108490,로보티즈,KOSDAQ,2025-06-02,58916.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,375.25,312.31,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,34.05,22.81,-341.2,-289.5,True,False,False,True
108670,LX하우시스,KOSPI,2026-05-26,39450.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-13.43,13.56,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-13.43,13.56,0.0,0.0,False,False,True,False
111770,영원무역,KOSPI,2025-03-04,47750.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,79.9,36.23,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,79.9,36.23,0.0,0.0,False,False,True,False
112610,씨에스윈드,KOSPI,2024-09-19,67000.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-30.07,48.58,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-30.07,48.58,0.0,0.0,False,False,True,False
114090,GKL,KOSPI,2025-07-07,16300.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-42.33,52.58,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-42.33,52.58,0.0,0.0,False,False,True,False
114810,한솔아이원스,KOSDAQ,2025-06-16,9160.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,28.6,88.65,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,28.6,88.65,0.0,0.0,False,False,True,False
114840,아이패밀리에스씨,KOSDAQ,2025-09-08,24600.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-62.2,63.83,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-62.2,63.83,0.0,0.0,False,False,True,False
119830,아이텍,KOSDAQ,2026-02-02,8400.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-19.05,34.88,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-19.05,34.88,0.0,0.0,False,False,True,False
120110,코오롱인더,KOSPI,2025-07-07,42750.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,29.36,116.02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,120.12,25.26,90.76,-90.76,True,True,False,False
121440,골프존홀딩스,KOSDAQ,2025-04-14,4520.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,58.85,4.42,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,58.85,4.42,0.0,0.0,False,False,True,False
122870,와이지엔터테인먼트,KOSDAQ,2024-12-16,48600.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-8.44,134.37,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,111.52,14.41,119.96,-119.96,True,True,False,False
122990,와이솔,KOSDAQ,2026-03-03,7070.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.14,46.25,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.14,46.25,0.0,0.0,False,False,True,False
123410,코리아에프티,KOSDAQ,2025-09-01,6350.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_BASE,-15.28,65.67,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,8.66,41.73,23.94,-23.94,True,True,False,False
123690,한국화장품,KOSPI,2025-07-07,8500.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-21.65,75.53,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-21.65,75.53,0.0,0.0,False,False,True,False
123890,한국자산신탁,KOSPI,2026-02-19,2880.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-16.49,36.98,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-16.49,36.98,0.0,0.0,False,False,True,False
124500,아이티센글로벌,KOSDAQ,2025-05-19,8780.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,207.52,552.39,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,94.76,181.09,-112.76,-371.3,True,False,False,True
126340,비나텍,KOSDAQ,2025-12-01,58688.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-3.05,251.5,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,114.18,4.94,117.23,-246.56,True,True,False,False
126640,화신정공,KOSDAQ,2026-05-18,1940.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,127.58,178.61,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,127.58,178.61,0.0,0.0,False,False,True,False
126720,수산인더스트리,KOSPI,2026-01-26,26100.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-12.64,52.1,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-12.64,52.1,0.0,0.0,False,False,True,False
127120,제이에스링크,KOSDAQ,2024-12-02,4100.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,887.8,229.27,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,142.68,0.0,-745.12,-229.27,True,False,False,True
129920,대성하이텍,KOSDAQ,2026-03-23,9980.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-49.4,103.21,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-49.4,103.21,0.0,0.0,False,False,True,False
131030,옵투스제약,KOSDAQ,2026-02-23,9340.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-34.9,157.06,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-34.9,157.06,0.0,0.0,False,False,True,False
131290,티에스이,KOSDAQ,2025-10-13,52900.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,391.49,64.28,OPEN_AT_CUTOFF,,391.49,64.28,0.0,0.0,False,False,True,False
131970,두산테스나,KOSDAQ,2025-10-13,43650.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,92.44,258.65,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,92.44,258.65,0.0,0.0,False,False,True,False
137400,피엔티,KOSDAQ,2026-02-23,54500.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-39.27,53.03,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-39.27,53.03,0.0,0.0,False,False,True,False
138080,오이솔루션,KOSDAQ,2025-12-15,13800.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,14.13,305.44,REALIZED,EXIT3_PROGRESSED_TO_WEAK,14.13,305.44,0.0,0.0,False,False,True,False
138930,BNK금융지주,KOSPI,2024-10-21,9820.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,54.07,80.66,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,54.07,80.66,0.0,0.0,False,False,True,False
139130,iM금융지주,KOSPI,2024-12-02,8950.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,95.2,50.61,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,48.83,25.47,-46.37,-25.14,True,False,False,True
139480,이마트,KOSPI,2025-05-07,90900.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-13.2,63.26,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-13.2,63.26,0.0,0.0,False,False,True,False
140410,메지온,KOSDAQ,2025-04-28,39200.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,75.26,283.67,OPEN_AT_CUTOFF,,75.26,283.67,0.0,0.0,False,False,True,False
140860,파크시스템스,KOSDAQ,2024-10-07,199100.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,4.97,50.73,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,4.97,50.73,0.0,0.0,False,False,True,False
144960,뉴파워프라즈마,KOSDAQ,2025-07-21,6260.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,78.43,33.71,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,78.43,33.71,0.0,0.0,False,False,True,False
145020,휴젤,KOSDAQ,2020-02-03,146294.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,-2.32,93.37,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,66.04,15.1,68.36,-78.27,True,True,False,False
145990,삼양사,KOSPI,2025-06-16,53100.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.22,26.46,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.22,26.46,0.0,0.0,False,False,True,False
146320,비씨엔씨,KOSDAQ,2025-11-03,14750.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-30.98,60.13,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-30.98,60.13,0.0,0.0,False,False,True,False
160980,싸이맥스,KOSDAQ,2025-09-29,16540.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,103.14,86.16,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,87.73,62.87,-15.41,-23.29,True,False,False,True
161390,한국타이어앤테크놀로지,KOSPI,2025-08-11,44600.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,60.54,15.24,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,49.78,26.0,-10.76,10.76,True,False,False,True
161890,한국콜마,KOSPI,2026-04-20,87100.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,56.95,8.38,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,56.95,8.38,0.0,0.0,False,False,True,False
166090,하나머티리얼즈,KOSDAQ,2025-12-08,45100.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,29.27,65.63,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,72.95,8.87,43.68,-56.76,True,True,False,False
170900,동아에스티,KOSPI,2024-10-21,74933.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-48.62,49.37,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-48.62,49.37,0.0,0.0,False,False,True,False
170920,엘티씨,KOSDAQ,2025-07-07,11880.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,221.97,188.97,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,221.97,188.97,0.0,0.0,False,False,True,False
171090,선익시스템,KOSDAQ,2025-11-03,53300.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,26.64,143.53,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,95.12,75.05,68.48,-68.48,True,True,False,False
174900,앱클론,KOSDAQ,2025-10-20,19490.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,0.82,390.71,REALIZED,EXIT3_PROGRESSED_TO_WEAK,0.82,390.71,0.0,0.0,False,False,True,False
176750,듀켐바이오,KOSDAQ,2026-02-23,12510.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-47.4,49.48,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-47.4,49.48,0.0,0.0,False,False,True,False
178320,서진시스템,KOSDAQ,2025-10-20,25950.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,42.39,178.61,OPEN_AT_CUTOFF,,42.39,178.61,0.0,0.0,False,False,True,False
178920,PI첨단소재,KOSPI,2026-04-20,25000.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-20.4,49.0,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-20.4,49.0,0.0,0.0,False,False,True,False
181710,NHN,KOSPI,2025-05-07,21800.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,44.95,21.11,REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,44.95,21.11,0.0,0.0,False,False,True,False
183190,아세아시멘트,KOSPI,2025-06-16,11940.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-16.67,48.16,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-16.67,48.16,0.0,0.0,False,False,True,False
187870,디바이스,KOSDAQ,2025-11-24,7233.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,77.66,232.96,OPEN_AT_CUTOFF,,77.66,232.96,0.0,0.0,False,False,True,False
190510,나무가,KOSDAQ,2025-08-04,14700.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-11.56,106.12,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,31.29,63.27,42.85,-42.85,True,True,False,False
192080,더블유게임즈,KOSPI,2024-08-26,50500.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,21.98,29.51,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,21.98,29.51,0.0,0.0,False,False,True,False
192400,쿠쿠홀딩스,KOSPI,2024-10-07,23550.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,11.89,40.55,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,11.89,40.55,0.0,0.0,False,False,True,False
192440,슈피겐코리아,KOSDAQ,2026-04-06,26900.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,5.58,24.35,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,5.58,24.35,0.0,0.0,False,False,True,False
194370,제이에스코퍼레이션,KOSPI,2025-05-26,9110.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,43.91,32.71,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,23.93,41.71,-19.98,9.0,True,False,False,True
194480,데브시스터즈,KOSDAQ,2025-08-11,50700.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-61.24,76.03,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-61.24,76.03,0.0,0.0,False,False,True,False
194700,노바렉스,KOSDAQ,2025-05-07,11180.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,30.23,67.44,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,37.92,59.75,7.69,-7.69,True,True,False,False
195870,해성디에스,KOSPI,2025-12-08,52800.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,11.55,93.94,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-5.11,32.95,-16.66,-60.99,True,False,False,True
195940,HK이노엔,KOSDAQ,2024-09-02,48600.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.3,34.88,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-14.3,34.88,0.0,0.0,False,False,True,False
200670,휴메딕스,KOSDAQ,2024-09-23,37900.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-9.37,113.06,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-9.37,113.06,0.0,0.0,False,False,True,False
203650,드림시큐리티,KOSDAQ,2024-11-11,1771.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,23.09,148.51,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,23.09,148.51,0.0,0.0,False,False,True,False
204270,제이앤티씨,KOSDAQ,2025-09-22,22600.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-17.57,50.76,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-17.57,50.76,0.0,0.0,False,False,True,False
204320,HL만도,KOSPI,2025-01-20,45500.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,25.49,48.36,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,8.79,65.06,-16.7,16.7,True,False,False,True
204620,글로벌텍스프리,KOSDAQ,2025-01-31,3885.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_BASE,45.43,56.11,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,54.44,47.1,9.01,-9.01,True,True,False,False
207940,삼성바이오로직스,KOSPI,2019-12-09,568715.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,130.95,36.83,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,98.21,22.51,-32.74,-14.32,True,False,False,True
210540,디와이파워,KOSPI,2025-07-28,13680.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-12.28,32.09,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-12.28,32.09,0.0,0.0,False,False,True,False
211270,AP위성,KOSDAQ,2026-02-02,19900.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-56.53,69.09,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-56.53,69.09,0.0,0.0,False,False,True,False
212560,네오오토,KOSDAQ,2025-07-07,6799.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,81.35,55.45,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,81.35,55.45,0.0,0.0,False,False,True,False
213420,덕산네오룩스,KOSDAQ,2025-07-21,41950.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_BASE,-20.98,57.57,REALIZED,EXIT3_PROGRESSED_TO_BASE,-20.98,57.57,0.0,0.0,False,False,True,False
214150,클래시스,KOSDAQ,2022-12-05,19750.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,150.38,126.33,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,87.85,24.81,-62.53,-101.52,True,False,False,True
214180,헥토이노베이션,KOSDAQ,2025-06-16,14880.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-0.74,73.46,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-0.74,73.46,0.0,0.0,False,False,True,False
214320,이노션,KOSPI,2025-07-07,19890.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-2.82,16.7,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-2.82,16.7,0.0,0.0,False,False,True,False
214430,아이쓰리시스템,KOSDAQ,2025-05-12,65900.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,9.26,100.0,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,51.14,6.67,41.88,-93.33,True,True,False,False
216080,제테마,KOSDAQ,2024-10-21,10006.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-57.38,70.11,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-57.38,70.11,0.0,0.0,False,False,True,False
217730,강스템바이오텍,KOSDAQ,2026-01-05,2125.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,36.24,84.47,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,5.41,115.3,-30.83,30.83,True,False,False,True
218410,RFHIC,KOSDAQ,2025-09-08,28050.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,89.66,262.75,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,22.46,5.88,-67.2,-256.87,True,False,False,True
219130,타이거일렉,KOSDAQ,2025-10-13,26750.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,203.93,24.67,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,203.93,24.67,0.0,0.0,False,False,True,False
220260,켐트로스,KOSDAQ,2026-01-05,8130.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-49.75,67.46,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-49.75,67.46,0.0,0.0,False,False,True,False
222040,코스맥스엔비티,KOSDAQ,2025-05-07,4250.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,123.53,40.0,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,123.53,40.0,0.0,0.0,False,False,True,False
226320,잇츠한불,KOSPI,2025-07-14,14790.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-26.03,26.57,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-26.03,26.57,0.0,0.0,False,False,True,False
