portfolio,signal_id,ticker,isu_cd,market,name,signal_date,scheduled_execution_date,fast_score,pattern_score,ranking,execution_result
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_101530_KR7101530004_KOSPI_01,101530,KR7101530004,KOSPI,해태제과식품,2021-05-14,2021-05-17,72.74,,6,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009450_KR7009450008_KOSPI_01,009450,KR7009450008,KOSPI,경동나비엔,2021-05-21,2021-05-24,83.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017800_KR7017800004_KOSPI_01,017800,KR7017800004,KOSPI,현대엘리베이터,2021-05-21,2021-05-24,80.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_043150_KR7043150002_KOSDAQ_01,043150,KR7043150002,KOSDAQ,바텍,2021-05-21,2021-05-24,80.74,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_069960_KR7069960003_KOSPI_01,069960,KR7069960003,KOSPI,현대백화점,2021-05-21,2021-05-24,80.74,,4,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_004170_KR7004170007_KOSPI_01,004170,KR7004170007,KOSPI,신세계,2021-05-21,2021-05-24,78.49,,5,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_033290_KR7033290008_KOSDAQ_01,033290,KR7033290008,KOSDAQ,로젠,2021-05-21,2021-05-24,78.49,,6,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041830_KR7041830001_KOSDAQ_01,041830,KR7041830001,KOSDAQ,인바디,2021-05-21,2021-05-24,77.99,,7,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051600_KR7051600005_KOSPI_01,051600,KR7051600005,KOSPI,한전KPS,2021-05-21,2021-05-24,77.99,,8,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_001680_KR7001680008_KOSPI_01,001680,KR7001680008,KOSPI,대상,2021-05-28,2021-05-31,80.74,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_021240_KR7021240007_KOSPI_01,021240,KR7021240007,KOSPI,코웨이,2021-05-28,2021-05-31,79.69,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_057050_KR7057050007_KOSPI_01,057050,KR7057050007,KOSPI,현대홈쇼핑,2021-05-28,2021-05-31,78.49,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_000050_KR7000050005_KOSPI_01,000050,KR7000050005,KOSPI,경방,2021-05-28,2021-05-31,77.99,,4,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_284740_KR7284740008_KOSPI_01,284740,KR7284740008,KOSPI,쿠쿠홈시스,2021-05-28,2021-05-31,77.82,,5,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_035600_KR7035600006_KOSDAQ_01,035600,KR7035600006,KOSDAQ,KG이니시스,2021-05-28,2021-05-31,75.54,,6,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_192820_KR7192820009_KOSPI_01,192820,KR7192820009,KOSPI,코스맥스,2021-05-28,2021-05-31,75.49,,7,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_002790_KR7002790004_KOSPI_01,002790,KR7002790004,KOSPI,아모레퍼시픽홀딩스,2021-05-28,2021-05-31,73.24,,8,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012450_KR7012450003_KOSPI_01,012450,KR7012450003,KOSPI,한화에어로스페이스,2021-05-28,2021-05-31,72.74,,9,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041510_KR7041510009_KOSDAQ_01,041510,KR7041510009,KOSDAQ,에스엠,2021-06-04,2021-06-07,83.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009970_KR7009970005_KOSPI_01,009970,KR7009970005,KOSPI,영원무역홀딩스,2021-06-04,2021-06-07,80.74,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_005300_KR7005300009_KOSPI_01,005300,KR7005300009,KOSPI,롯데칠성,2021-06-04,2021-06-07,78.49,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_093050_KR7093050003_KOSPI_01,093050,KR7093050003,KOSPI,LF,2021-06-04,2021-06-07,75.49,,4,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_002990_KR7002990000_KOSPI_01,002990,KR7002990000,KOSPI,금호건설,2021-06-04,2021-06-07,74.99,,5,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_004990_KR7004990008_KOSPI_01,004990,KR7004990008,KOSPI,롯데지주,2021-06-04,2021-06-07,69.24,,6,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_002100_KR7002100006_KOSPI_01,002100,KR7002100006,KOSPI,경농,2021-06-18,2021-06-21,81.55,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_004800_KR7004800009_KOSPI_01,004800,KR7004800009,KOSPI,효성,2021-06-18,2021-06-21,79.8,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_045390_KR7045390002_KOSDAQ_01,045390,KR7045390002,KOSDAQ,대아티아이,2021-06-18,2021-06-21,77.99,,3,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_178920_KR7178920005_KOSDAQ_01,178920,KR7178920005,KOSDAQ,PI첨단소재,2021-06-25,2021-06-28,81.55,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_051900_KR7051900009_KOSPI_01,051900,KR7051900009,KOSPI,LG생활건강,2021-06-25,2021-06-28,79.3,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_000150_KR7000150003_KOSPI_01,000150,KR7000150003,KOSPI,두산,2021-07-02,2021-07-05,78.49,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_038290_KR7038290003_KOSDAQ_01,038290,KR7038290003,KOSDAQ,마크로젠,2021-07-02,2021-07-05,74.49,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_025770_KR7025770009_KOSDAQ_01,025770,KR7025770009,KOSDAQ,한국정보통신,2021-07-09,2021-07-12,80.24,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_039840_KR7039840004_KOSDAQ_01,039840,KR7039840004,KOSDAQ,디오,2021-07-16,2021-07-19,80.24,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_010130_KR7010130003_KOSPI_01,010130,KR7010130003,KOSPI,고려아연,2021-07-23,2021-07-26,77.99,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_099190_KR7099190001_KOSDAQ_01,099190,KR7099190001,KOSDAQ,아이센스,2021-07-23,2021-07-26,77.99,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_003410_KR7003410008_KOSPI_01,003410,KR7003410008,KOSPI,쌍용C&E,2021-07-30,2021-08-02,82.05,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_003800_KR7003800000_KOSDAQ_01,003800,KR7003800000,KOSDAQ,에이스침대,2021-08-20,2021-08-23,79.42,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_010120_KR7010120004_KOSPI_01,010120,KR7010120004,KOSPI,LS ELECTRIC,2021-08-20,2021-08-23,78.49,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_039840_KR7039840004_KOSDAQ_02,039840,KR7039840004,KOSDAQ,디오,2021-08-20,2021-08-23,75.49,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_069260_KR7069260008_KOSPI_01,069260,KR7069260008,KOSPI,TKG휴켐스,2021-08-27,2021-08-30,80.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_100120_KR7100120005_KOSDAQ_01,100120,KR7100120005,KOSDAQ,뷰웍스,2021-08-27,2021-08-30,78.49,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_000880_KR7000880005_KOSPI_01,000880,KR7000880005,KOSPI,한화,2021-08-27,2021-08-30,77.99,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041830_KR7041830001_KOSDAQ_02,041830,KR7041830001,KOSDAQ,인바디,2021-08-27,2021-08-30,75.49,,4,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_060980_KR7060980000_KOSPI_01,060980,KR7060980000,KOSPI,HL홀딩스,2021-09-17,2021-09-23,74.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_145990_KR7145990008_KOSPI_01,145990,KR7145990008,KOSPI,삼양사,2021-09-17,2021-09-23,74.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012510_KR7012510004_KOSPI_01,012510,KR7012510004,KOSPI,더존비즈온,2021-09-17,2021-09-23,72.04,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_119610_KR7119610004_KOSDAQ_01,119610,KR7119610004,KOSDAQ,인터로조,2021-10-01,2021-10-05,82.05,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_082920_KR7082920000_KOSDAQ_01,082920,KR7082920000,KOSDAQ,비츠로셀,2021-10-22,2021-10-25,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_181710_KR7181710005_KOSPI_01,181710,KR7181710005,KOSPI,NHN,2021-11-19,2021-11-22,79.94,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_090460_KR7090460007_KOSDAQ_01,090460,KR7090460007,KOSDAQ,비에이치,2021-12-24,2021-12-27,78.49,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_077500_KR7077500007_KOSPI_01,077500,KR7077500007,KOSPI,유니퀘스트,2022-01-07,2022-01-10,70.29,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_100130_KR7100130004_KOSDAQ_01,100130,KR7100130004,KOSDAQ,동국S&C,2022-01-21,2022-01-24,74.49,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_001820_KR7001820000_KOSPI_01,001820,KR7001820000,KOSPI,삼화콘덴서,2022-01-21,2022-01-24,71.49,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_053610_KR7053610002_KOSDAQ_01,053610,KR7053610002,KOSDAQ,프로텍,2022-01-28,2022-02-03,66.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_000660_KR7000660001_KOSPI_01,000660,KR7000660001,KOSPI,SK하이닉스,2022-03-04,2022-03-07,73.04,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_005610_KR7005610001_KOSPI_01,005610,KR7005610001,KOSPI,삼립,2022-03-18,2022-03-21,75.74,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_056190_KR7056190002_KOSDAQ_01,056190,KR7056190002,KOSDAQ,SFA,2022-03-25,2022-03-28,76.85,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_069620_KR7069620003_KOSPI_01,069620,KR7069620003,KOSPI,대웅제약,2022-03-25,2022-03-28,71.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_001060_KR7001060003_KOSPI_01,001060,KR7001060003,KOSPI,JW중외제약,2022-03-25,2022-03-28,70.99,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_039440_KR7039440003_KOSDAQ_01,039440,KR7039440003,KOSDAQ,에스티아이,2022-03-25,2022-03-28,62.04,,4,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_001130_KR7001130004_KOSPI_01,001130,KR7001130004,KOSPI,대한제분,2022-04-01,2022-04-04,79.3,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_010780_KR7010780005_KOSPI_01,010780,KR7010780005,KOSPI,아이에스동서,2022-04-01,2022-04-04,77.35,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_115960_KR7115960007_KOSDAQ_01,115960,KR7115960007,KOSDAQ,연우,2022-04-01,2022-04-04,75.54,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_086280_KR7086280005_KOSPI_01,086280,KR7086280005,KOSPI,현대글로비스,2022-04-15,2022-04-18,79.3,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_003230_KR7003230000_KOSPI_01,003230,KR7003230000,KOSPI,삼양식품,2022-04-22,2022-04-25,80.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_030000_KR7030000004_KOSPI_01,030000,KR7030000004,KOSPI,제일기획,2022-04-22,2022-04-25,79.3,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009580_KR7009580002_KOSPI_01,009580,KR7009580002,KOSPI,무림P&P,2022-04-22,2022-04-25,75.54,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_078930_KR7078930005_KOSPI_01,078930,KR7078930005,KOSPI,GS,2022-05-06,2022-05-09,79.3,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_104830_KR7104830005_KOSDAQ_01,104830,KR7104830005,KOSDAQ,원익머트리얼즈,2022-05-13,2022-05-16,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_282330_KR7282330000_KOSPI_01,282330,KR7282330000,KOSPI,BGF리테일,2022-05-13,2022-05-16,77.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_004990_KR7004990008_KOSPI_02,004990,KR7004990008,KOSPI,롯데지주,2022-05-13,2022-05-16,71.6,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_069260_KR7069260008_KOSPI_02,069260,KR7069260008,KOSPI,TKG휴켐스,2022-05-20,2022-05-23,80.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009970_KR7009970005_KOSPI_02,009970,KR7009970005,KOSPI,영원무역홀딩스,2022-05-20,2022-05-23,75.49,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_128940_KR7128940004_KOSPI_01,128940,KR7128940004,KOSPI,한미약품,2022-05-20,2022-05-23,72.1,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_069960_KR7069960003_KOSPI_02,069960,KR7069960003,KOSPI,현대백화점,2022-06-03,2022-06-07,76.85,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_267250_KR7267250009_KOSPI_01,267250,KR7267250009,KOSPI,HD현대,2022-06-03,2022-06-07,76.85,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_006260_KR7006260004_KOSPI_01,006260,KR7006260004,KOSPI,LS,2022-06-03,2022-06-07,75.54,,3,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_010060_KR7010060002_KOSPI_01,010060,KR7010060002,KOSPI,OCI홀딩스,2022-07-01,2022-07-04,77.99,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_028260_KR7028260008_KOSPI_01,028260,KR7028260008,KOSPI,삼성물산,2022-07-01,2022-07-04,72.04,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_207940_KR7207940008_KOSPI_01,207940,KR7207940008,KOSPI,삼성바이오로직스,2022-07-29,2022-08-01,79.1,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_100090_KR7100090000_KOSDAQ_01,100090,KR7100090000,KOSDAQ,SK오션플랜트,2022-08-05,2022-08-08,80.24,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009830_KR7009830001_KOSPI_01,009830,KR7009830001,KOSPI,한화솔루션,2022-08-12,2022-08-16,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_003670_KR7003670007_KOSPI_01,003670,KR7003670007,KOSPI,포스코퓨처엠,2022-08-19,2022-08-22,80.32,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_001800_KR7001800002_KOSPI_01,001800,KR7001800002,KOSPI,오리온홀딩스,2022-08-19,2022-08-22,79.3,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_013030_KR7013030002_KOSDAQ_01,013030,KR7013030002,KOSDAQ,하이록코리아,2022-08-19,2022-08-22,77.99,,3,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_047050_KR7047050000_KOSPI_01,047050,KR7047050000,KOSPI,포스코인터내셔널,2022-08-19,2022-08-22,76.94,,4,SKIP_INSUFFICIENT_CASH
