control_id,ticker,source,evidence_origin,request_id,date,open,high,low,close,volume
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-04,70700.0,71300.0,69200.0,70100.0,396911.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-05,69500.0,69800.0,68500.0,69300.0,420381.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-08,69300.0,69500.0,67400.0,68500.0,375386.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-09,68500.0,70200.0,68500.0,69900.0,302602.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-10,70600.0,70800.0,69400.0,70300.0,308660.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-11,71000.0,71100.0,69700.0,70100.0,515401.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-12,70800.0,71500.0,69100.0,69600.0,412406.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-15,69400.0,70200.0,68100.0,69700.0,443865.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-16,70400.0,71600.0,68700.0,69500.0,742751.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-17,70100.0,70600.0,68600.0,69300.0,438758.0
