ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,identity_effective_from,identity_effective_to,v2_exit_reason,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_loss_guard_triggered,v0_entry_execution_date,v0_entry_open,v0_exit_reason,v0_exit_signal_date,v0_exit_execution_date,v0_exit_price,v0_terminal_return,v0_mfe,v0_mae,v0_holding_days,v0_trade_status,v0_mfe_tier,v0_hwm,v0_max_hwm_drawdown,v0_fast_state_at_exit,v0_soft_threshold,v0_hard_threshold,v0_unexecuted_exit_signal_date,v0_entry_date_match_control,v0_entry_open_match_control,return_delta_v0_minus_v2,improved_worsened_same,v2_giveback_pp,v0_giveback_pp
058610,에스피지,KOSDAQ,KR7058610007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_058610_KR7058610007_KOSDAQ_01,1,2025-01-31,2025-01-31,2025-02-03,30500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2025-02-28,2025-03-04,25700.0,-15.74,17.05,-15.74,21,REALIZED,True,2025-02-03,30500.0,SOFT_EXIT,2025-11-07,2025-11-10,31550.0,3.44,22.13,-37.28,189,REALIZED,MFE_20_TO_50,37250.0,-45.55,SETUP,-10.0,-20.0,,True,True,19.18,improved,32.79,18.69
058610,에스피지,KOSDAQ,KR7058610007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_058610_KR7058610007_KOSDAQ_02,2,2025-10-24,2025-10-24,2025-10-27,31550.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,150000.0,375.44,425.2,-7.45,68,REALIZED,False,2025-10-27,31550.0,HARD_EXIT,2026-06-08,2026-06-09,97800.0,209.98,425.2,-7.45,151,REALIZED,MFE_400_PLUS,165700.0,-42.18,EXTENDED,-30.0,-40.0,,True,True,-165.46,worsened,49.76,215.22
058650,세아홀딩스,KOSPI,KR7058650003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_058650_KR7058650003_KOSPI_01,1,2021-04-30,2021-04-30,2021-05-03,98800.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-31,2026-06-01,155500.0,57.39,87.04,-10.32,1243,REALIZED,False,2021-05-03,98800.0,SOFT_EXIT,2021-05-14,2021-05-17,111500.0,12.85,30.57,-1.32,10,REALIZED,MFE_20_TO_50,129000.0,-14.73,SETUP,-10.0,-20.0,,True,True,-44.54,worsened,29.65,17.72
058970,엠로,KOSDAQ,KR7058970005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_058970_KR7058970005_KOSDAQ_01,1,2025-02-07,2025-02-07,2025-02-10,80100.0,2021-08-13,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2025-02-26,2025-02-27,67500.0,-15.73,0.37,-16.73,14,REALIZED,True,2025-02-10,80100.0,OPEN_AT_CUTOFF,,,,-80.54,0.37,-85.14,375,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,80400.0,-84.45,,,,,True,True,-64.81,worsened,16.1,80.91
059090,미코,KOSDAQ,KR7059090001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_059090_KR7059090001_KOSDAQ_01,1,2024-03-29,2024-03-29,2024-04-01,13420.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-04-08,2024-04-09,11550.0,-13.93,2.68,-15.72,7,REALIZED,True,2024-04-01,13420.0,SOFT_EXIT,2024-06-07,2024-06-10,15870.0,18.26,35.99,-27.35,46,REALIZED,MFE_20_TO_50,18250.0,-28.88,SETUP,-10.0,-20.0,,True,True,32.19,improved,16.61,17.73
059090,미코,KOSDAQ,KR7059090001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_059090_KR7059090001_KOSDAQ_02,2,2024-05-17,2024-05-17,2024-05-20,14300.0,2010-01-04,2026-08-21,EXIT3_PROGRESSED_TO_WEAK,2024-11-30,2024-12-02,7940.0,-44.48,38.88,-48.46,133,REALIZED,False,2024-05-20,14300.0,SOFT_EXIT,2024-06-07,2024-06-10,15870.0,10.98,27.62,-1.19,15,REALIZED,MFE_20_TO_50,18250.0,-14.96,SETUP,-10.0,-20.0,,True,True,55.46,improved,83.36,16.64
059090,미코,KOSDAQ,KR7059090001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_059090_KR7059090001_KOSDAQ_03,3,2025-05-09,2025-05-09,2025-05-12,11110.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-04-30,2026-05-04,23900.0,115.12,127.27,-2.34,240,REALIZED,False,2025-05-12,11110.0,SOFT_EXIT,2025-05-30,2025-06-02,12910.0,16.2,34.56,-2.34,16,REALIZED,MFE_20_TO_50,14950.0,-13.18,SETUP,-10.0,-20.0,,True,True,-98.92,worsened,12.15,18.36
060720,KH바텍,KOSDAQ,KR7060720000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_060720_KR7060720000_KOSDAQ_01,1,2021-06-04,2021-06-04,2021-06-07,21850.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-05-12,2022-05-13,18500.0,-15.33,46.22,-15.79,232,REALIZED,True,2021-06-07,21850.0,SOFT_EXIT,2021-09-17,2021-09-23,25400.0,16.25,46.22,-8.92,75,REALIZED,MFE_20_TO_50,31950.0,-18.94,SETUP,-10.0,-20.0,,True,True,31.58,improved,61.55,29.97
060720,KH바텍,KOSDAQ,KR7060720000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_060720_KR7060720000_KOSDAQ_02,2,2023-03-31,2023-03-31,2023-04-03,18530.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2023-08-16,2023-08-17,14800.0,-20.13,20.35,-20.13,94,REALIZED,True,2023-04-03,18530.0,SOFT_EXIT,2023-07-14,2023-07-17,19900.0,7.39,20.35,-7.83,72,REALIZED,MFE_20_TO_50,22300.0,-12.91,SETUP,-10.0,-20.0,,True,True,27.52,improved,40.48,12.96
060980,HL홀딩스,KOSPI,KR7060980000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_060980_KR7060980000_KOSPI_01,1,2021-09-17,2021-09-17,2021-09-23,56700.0,2010-05-19,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2021-11-30,2021-12-01,43400.0,-23.46,1.59,-23.54,48,REALIZED,False,2021-09-23,56700.0,OPEN_AT_CUTOFF,,,,-31.83,1.59,-49.21,1202,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,57600.0,-48.61,,,,,True,True,-8.37,worsened,25.05,33.42
060980,HL홀딩스,KOSPI,KR7060980000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_060980_KR7060980000_KOSPI_02,2,2023-06-30,2023-06-30,2023-07-03,37000.0,2010-05-19,2026-08-21,NO_PROGRESSED_BEFORE_CUTOFF,,,,4.46,47.84,-15.27,764,OPEN_AT_CUTOFF,False,2023-07-03,37000.0,SOFT_EXIT,2025-12-12,2025-12-15,48350.0,30.68,47.84,-15.27,598,REALIZED,MFE_20_TO_50,54700.0,-18.18,SETUP,-10.0,-20.0,,True,True,26.22,improved,43.38,17.16
064350,현대로템,KOSPI,KR7064350002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064350_KR7064350002_KOSPI_01,1,2021-06-11,2021-06-11,2021-06-14,25150.0,2013-10-30,2026-08-21,EXIT3_PROGRESSED_TO_TRANSITION,2022-03-31,2022-04-01,20250.0,-19.48,9.34,-29.82,198,REALIZED,False,2021-06-14,25150.0,SOFT_EXIT,2022-09-16,2022-09-19,28200.0,12.13,30.62,-29.82,313,REALIZED,MFE_20_TO_50,32850.0,-35.27,SETUP,-10.0,-20.0,,True,True,31.61,improved,28.82,18.49
064350,현대로템,KOSPI,KR7064350002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064350_KR7064350002_KOSPI_02,2,2022-07-22,2022-07-22,2022-07-25,24450.0,2013-10-30,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2023-09-30,2023-10-04,27550.0,12.68,64.62,-5.73,295,REALIZED,False,2022-07-25,24450.0,SOFT_EXIT,2022-09-16,2022-09-19,28200.0,15.34,34.36,-1.64,38,REALIZED,MFE_20_TO_50,32850.0,-15.22,SETUP,-10.0,-20.0,,True,True,2.66,improved,51.94,19.02
064350,현대로템,KOSPI,KR7064350002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064350_KR7064350002_KOSPI_03,3,2024-02-23,2024-02-23,2024-02-26,32850.0,2013-10-30,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2024-10-31,2024-11-01,61800.0,88.13,107.0,-8.98,167,REALIZED,False,2024-02-26,32850.0,SOFT_EXIT,2024-05-31,2024-06-03,36250.0,10.35,32.27,-8.98,66,REALIZED,MFE_20_TO_50,43450.0,-17.26,SETUP,-10.0,-20.0,,True,True,-77.78,worsened,18.87,21.92
064760,티씨케이,KOSDAQ,KR7064760002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_01,1,2024-04-12,2024-04-12,2024-04-15,129500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-05-24,2024-05-27,109100.0,-15.75,8.88,-16.22,28,REALIZED,True,2024-04-15,129500.0,SOFT_EXIT,2025-11-07,2025-11-10,154100.0,19.0,53.28,-48.65,381,REALIZED,MFE_50_TO_100,198500.0,-54.97,SETUP,-15.0,-25.0,,True,True,34.75,improved,24.63,34.28
064760,티씨케이,KOSDAQ,KR7064760002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_02,2,2024-06-14,2024-06-14,2024-06-17,141300.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-07-19,2024-07-22,119900.0,-15.15,3.26,-17.91,26,REALIZED,True,2024-06-17,141300.0,HARD_EXIT,2025-11-05,2025-11-06,162000.0,14.65,40.48,-52.94,338,REALIZED,MFE_20_TO_50,198500.0,-53.74,EXTENDED,-10.0,-20.0,,True,True,29.8,improved,18.41,25.83
064760,티씨케이,KOSDAQ,KR7064760002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064760_KR7064760002_KOSDAQ_03,3,2025-06-20,2025-06-20,2025-06-23,100300.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,221000.0,120.34,147.76,-9.87,152,REALIZED,False,2025-06-23,100300.0,SOFT_EXIT,2025-11-07,2025-11-10,154100.0,53.64,97.91,-9.87,95,REALIZED,MFE_50_TO_100,198500.0,-23.07,SETUP,-15.0,-25.0,,True,True,-66.7,worsened,27.42,44.27
064960,SNT모티브,KOSPI,KR7064960008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064960_KR7064960008_KOSPI_01,1,2024-06-28,2024-06-28,2024-07-01,27438.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-08-05,2024-08-06,21790.0,-20.58,1.01,-20.68,27,REALIZED,True,2024-07-01,27438.0,SOFT_EXIT,2025-08-01,2025-08-04,31000.0,12.98,34.49,-21.39,265,REALIZED,MFE_20_TO_50,36900.0,-21.08,SETUP,-10.0,-20.0,,True,True,33.56,improved,21.59,21.51
064960,SNT모티브,KOSPI,KR7064960008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_064960_KR7064960008_KOSPI_02,2,2024-08-30,2024-08-30,2024-09-02,25124.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,3.88,62.39,-14.15,476,OPEN_AT_CUTOFF,False,2024-09-02,25124.0,SOFT_EXIT,2025-08-01,2025-08-04,31000.0,23.39,46.87,-14.15,221,REALIZED,MFE_20_TO_50,36900.0,-20.04,SETUP,-10.0,-20.0,,True,True,19.51,improved,58.51,23.48
065660,안트로젠,KOSDAQ,KR7065660003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_065660_KR7065660003_KOSDAQ_01,1,2021-07-30,2021-07-30,2021-08-02,77100.0,2016-02-15,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-10-08,2021-10-12,65100.0,-15.56,31.65,-16.6,46,REALIZED,True,2021-08-02,77100.0,SOFT_EXIT,2021-08-13,2021-08-17,90000.0,16.73,31.65,-1.04,11,REALIZED,MFE_20_TO_50,101500.0,-14.48,SETUP,-10.0,-20.0,,True,True,32.29,improved,47.21,14.92
065680,우주일렉트로,KOSDAQ,KR7065680001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_065680_KR7065680001_KOSDAQ_01,1,2022-01-07,2022-01-07,2022-01-10,33700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-02-11,2022-02-14,27000.0,-19.88,5.79,-19.88,23,REALIZED,True,2022-01-10,33700.0,HARD_EXIT,2025-09-11,2025-09-12,37000.0,9.79,36.5,-66.74,901,REALIZED,MFE_20_TO_50,46000.0,-68.19,EXTENDED,-10.0,-20.0,,True,True,29.67,improved,25.67,26.71
066570,LG전자,KOSPI,KR7066570003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_066570_KR7066570003_KOSPI_01,1,2023-07-14,2023-07-14,2023-07-17,124700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2023-08-02,2023-08-03,106000.0,-15.0,0.72,-15.4,14,REALIZED,True,2023-07-17,124700.0,HARD_EXIT,2026-03-04,2026-03-05,118700.0,-4.81,21.81,-48.6,639,REALIZED,MFE_20_TO_50,151900.0,-48.49,EXTENDED,-10.0,-20.0,,True,True,10.19,improved,15.72,26.62
066570,LG전자,KOSPI,KR7066570003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_066570_KR7066570003_KOSPI_02,2,2025-11-07,2025-11-07,2025-11-10,89000.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,118.54,392.13,-5.62,192,OPEN_AT_CUTOFF,False,2025-11-10,89000.0,SOFT_EXIT,2026-01-28,2026-01-29,100100.0,12.47,25.39,-5.62,56,REALIZED,MFE_20_TO_50,111600.0,-14.15,WATCH,-10.0,-20.0,,True,True,-106.07,worsened,273.59,12.92
067630,HLB생명과학,KOSDAQ,KR7067630004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_067630_KR7067630004_KOSDAQ_01,1,2024-01-26,2024-01-26,2024-01-29,12024.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-05-17,2024-05-20,8000.0,-33.47,102.6,-33.47,74,REALIZED,True,2024-01-29,12024.0,HARD_EXIT,2024-02-16,2024-02-19,13749.0,14.35,42.63,-1.79,14,REALIZED,MFE_20_TO_50,17150.0,-20.51,SETUP,-10.0,-20.0,,True,True,47.82,improved,136.07,28.28
068240,다원시스,KOSDAQ,KR7068240001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068240_KR7068240001_KOSDAQ_01,1,2021-10-15,2021-10-15,2021-10-18,24552.0,2010-09-14,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2022-03-31,2022-04-01,29397.0,19.73,47.57,-1.76,112,REALIZED,False,2021-10-18,24552.0,HARD_EXIT,2021-11-29,2021-11-30,28908.0,17.74,47.57,-1.76,32,REALIZED,MFE_20_TO_50,36231.0,-21.66,EXTENDED,-10.0,-20.0,,True,True,-1.99,worsened,27.84,29.83
068270,셀트리온,KOSPI,KR7068270008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068270_KR7068270008_KOSPI_01,1,2023-12-22,2023-12-22,2023-12-26,164237.0,2018-02-09,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2025-05-12,2025-05-13,139826.0,-14.86,28.67,-15.48,333,REALIZED,True,2023-12-26,164237.0,SOFT_EXIT,2024-01-12,2024-01-15,172303.0,4.91,28.67,-0.59,13,REALIZED,MFE_20_TO_50,211325.0,-18.3,SETUP,-10.0,-20.0,,True,True,19.77,improved,43.53,23.76
068270,셀트리온,KOSPI,KR7068270008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068270_KR7068270008_KOSPI_02,2,2025-11-14,2025-11-14,2025-11-17,189775.0,2018-02-09,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-08,2026-06-09,160100.0,-15.64,26.07,-16.48,136,REALIZED,True,2025-11-17,189775.0,HARD_EXIT,2026-03-04,2026-03-05,203977.0,7.48,26.07,-10.5,72,REALIZED,MFE_20_TO_50,239244.0,-21.35,TRIGGER,-10.0,-20.0,,True,True,23.12,improved,41.71,18.59
068400,SK렌터카,KOSPI,KR7068400001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_068400_KR7068400001_KOSPI_01,1,2021-07-02,2021-07-02,2021-07-05,13900.0,2012-07-27,2024-01-30,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-23,2021-08-24,11950.0,-14.03,13.67,-16.91,36,REALIZED,True,2021-07-05,13900.0,OPEN_AT_CUTOFF,,,,-30.94,13.67,-55.04,622,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,15800.0,-59.49,,,,,True,True,-16.91,worsened,27.7,44.61
069080,웹젠,KOSDAQ,KR7069080000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069080_KR7069080000_KOSDAQ_01,1,2026-01-30,2026-01-30,2026-02-02,16590.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-02-23,2026-02-24,13610.0,-17.96,0.0,-18.02,14,REALIZED,True,2026-02-02,16590.0,OPEN_AT_CUTOFF,,,,-34.12,0.0,-42.56,135,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,16590.0,-41.05,,,,,True,True,-16.16,worsened,17.96,34.12
069260,TKG휴켐스,KOSPI,KR7069260008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_01,1,2021-08-27,2021-08-27,2021-08-30,26650.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-11-29,2021-11-30,22400.0,-15.95,12.38,-17.82,62,REALIZED,True,2021-08-30,26650.0,OPEN_AT_CUTOFF,,,,-40.98,12.38,-46.34,1217,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,29950.0,-51.99,,,,,True,True,-25.03,worsened,28.33,53.36
069260,TKG휴켐스,KOSPI,KR7069260008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_02,2,2022-05-20,2022-05-20,2022-05-23,25450.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-17,2022-06-20,21700.0,-14.73,1.77,-16.31,19,REALIZED,True,2022-05-23,25450.0,OPEN_AT_CUTOFF,,,,-38.19,1.77,-43.81,1039,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,25900.0,-44.48,,,,,True,True,-23.46,worsened,16.5,39.96
069260,TKG휴켐스,KOSPI,KR7069260008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_03,3,2023-04-21,2023-04-21,2023-04-24,23000.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-04-05,2024-04-08,19380.0,-15.74,3.7,-16.39,235,REALIZED,True,2023-04-24,23000.0,OPEN_AT_CUTOFF,,,,-31.61,3.7,-37.83,810,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,23850.0,-39.71,,,,,True,True,-15.87,worsened,19.44,35.31
069260,TKG휴켐스,KOSPI,KR7069260008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069260_KR7069260008_KOSPI_04,4,2026-02-13,2026-02-13,2026-02-19,19800.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-28,2026-05-29,17090.0,-13.69,5.56,-16.41,68,REALIZED,True,2026-02-19,19800.0,OPEN_AT_CUTOFF,,,,-20.56,5.56,-27.78,125,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,20900.0,-30.91,,,,,True,True,-6.87,worsened,19.25,26.12
069620,대웅제약,KOSPI,KR7069620003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069620_KR7069620003_KOSPI_01,1,2022-03-18,2022-03-18,2022-03-21,171500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-10-13,2022-10-14,144500.0,-15.74,13.99,-16.33,142,REALIZED,True,2022-03-21,171500.0,OPEN_AT_CUTOFF,,,,-30.32,16.27,-48.51,1083,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,199400.0,-53.04,,,,,True,True,-14.58,worsened,29.73,46.59
069620,대웅제약,KOSPI,KR7069620003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069620_KR7069620003_KOSPI_02,2,2024-10-04,2024-10-04,2024-10-07,140300.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-12-09,2024-12-10,116600.0,-16.89,17.18,-18.03,46,REALIZED,True,2024-10-07,140300.0,SOFT_EXIT,2025-06-27,2025-06-30,144200.0,2.78,22.31,-22.31,177,REALIZED,MFE_20_TO_50,171600.0,-31.27,SETUP,-10.0,-20.0,,True,True,19.67,improved,34.07,19.53
069620,대웅제약,KOSPI,KR7069620003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069620_KR7069620003_KOSPI_03,3,2025-07-11,2025-07-11,2025-07-14,162200.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2025-08-06,2025-08-07,137100.0,-15.47,7.58,-16.58,19,REALIZED,True,2025-07-14,162200.0,SOFT_EXIT,2025-12-26,2025-12-29,172500.0,6.35,22.93,-20.53,114,REALIZED,MFE_20_TO_50,199400.0,-25.9,SETUP,-10.0,-20.0,,True,True,21.82,improved,23.05,16.58
069960,현대백화점,KOSPI,KR7069960003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069960_KR7069960003_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,87900.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-11-25,2021-11-26,73400.0,-16.5,10.24,-16.84,162,REALIZED,True,2021-04-05,87900.0,HARD_EXIT,2026-03-04,2026-03-05,94700.0,7.74,30.83,-52.79,1204,REALIZED,MFE_20_TO_50,115000.0,-57.02,EXTENDED,-10.0,-20.0,,True,True,24.24,improved,26.74,23.09
069960,현대백화점,KOSPI,KR7069960003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069960_KR7069960003_KOSPI_02,2,2022-06-03,2022-06-03,2022-06-07,80200.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-07-06,2022-07-07,67900.0,-15.34,0.37,-16.46,23,REALIZED,True,2022-06-07,80200.0,SOFT_EXIT,2026-01-02,2026-01-05,85900.0,7.11,24.44,-48.25,876,REALIZED,MFE_20_TO_50,99800.0,-48.26,SETUP,-10.0,-20.0,,True,True,22.45,improved,15.71,17.33
069960,현대백화점,KOSPI,KR7069960003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_069960_KR7069960003_KOSPI_03,3,2025-02-21,2025-02-21,2025-02-24,57000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,95600.0,67.72,75.09,-5.61,231,REALIZED,False,2025-02-24,57000.0,SOFT_EXIT,2025-07-25,2025-07-28,73100.0,28.25,46.84,-5.61,105,REALIZED,MFE_20_TO_50,83700.0,-12.9,SETUP,-10.0,-20.0,,True,True,-39.47,worsened,7.37,18.59
071050,한국금융지주,KOSPI,KR7071050009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_071050_KR7071050009_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,90000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2021-07-31,2021-08-02,95800.0,6.44,34.44,-1.22,84,REALIZED,False,2021-04-05,90000.0,SOFT_EXIT,2021-05-14,2021-05-17,105000.0,16.67,34.44,-1.22,30,REALIZED,MFE_20_TO_50,121000.0,-14.05,SETUP,-10.0,-20.0,,True,True,10.23,improved,28.0,17.77
071050,한국금융지주,KOSPI,KR7071050009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_071050_KR7071050009_KOSPI_02,2,2024-02-02,2024-02-02,2024-02-05,66700.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2025-06-30,2025-07-01,141800.0,112.59,122.79,-9.75,339,REALIZED,False,2024-02-05,66700.0,SOFT_EXIT,2024-12-20,2024-12-23,72300.0,8.4,21.29,-9.75,216,REALIZED,MFE_20_TO_50,80900.0,-19.02,SETUP,-10.0,-20.0,,True,True,-104.19,worsened,10.2,12.89
071320,지역난방공사,KOSPI,KR7071320006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_071320_KR7071320006_KOSPI_01,1,2024-02-02,2024-02-02,2024-02-05,34500.0,2010-01-29,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2024-08-31,2024-09-02,48600.0,40.87,56.23,-5.65,142,REALIZED,False,2024-02-05,34500.0,HARD_EXIT,2024-02-26,2024-02-27,41600.0,20.58,48.7,-5.65,15,REALIZED,MFE_20_TO_50,51300.0,-21.44,TRIGGER,-10.0,-20.0,,True,True,-20.29,worsened,15.36,28.12
072710,농심홀딩스,KOSPI,KR7072710007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_072710_KR7072710007_KOSPI_01,1,2021-05-14,2021-05-14,2021-05-17,87700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-19,2021-08-20,74300.0,-15.28,0.0,-15.28,68,REALIZED,True,2021-05-17,87700.0,HARD_EXIT,2025-09-24,2025-09-25,105100.0,19.84,63.63,-33.52,1072,REALIZED,MFE_50_TO_100,143500.0,-32.73,EXTENDED,-15.0,-25.0,,True,True,35.12,improved,15.28,43.79
072710,농심홀딩스,KOSPI,KR7072710007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_072710_KR7072710007_KOSPI_02,2,2024-06-21,2024-06-21,2024-06-24,77900.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-08-05,2024-08-06,66400.0,-14.76,0.26,-16.69,32,REALIZED,True,2024-06-24,77900.0,HARD_EXIT,2025-09-24,2025-09-25,105100.0,34.92,84.21,-21.05,308,REALIZED,MFE_50_TO_100,143500.0,-25.92,EXTENDED,-15.0,-25.0,,True,True,49.68,improved,15.02,49.29
072710,농심홀딩스,KOSPI,KR7072710007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_072710_KR7072710007_KOSPI_03,3,2025-05-30,2025-05-30,2025-06-02,78000.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,20.13,83.97,-5.64,299,OPEN_AT_CUTOFF,False,2025-06-02,78000.0,HARD_EXIT,2025-09-24,2025-09-25,105100.0,34.74,83.97,-5.64,81,REALIZED,MFE_50_TO_100,143500.0,-25.92,EXTENDED,-15.0,-25.0,,True,True,14.61,improved,63.84,49.23
