ticker,signal_reference_date,market_cap_value,source_type,proxy_method,anchor_date,anchor_age_days,anchor_market_cap,anchor_listed_shares,anchor_close,target_price_date,target_close,close_semantics,estimated_market_cap,market_cap_threshold,market_cap_status,near_threshold,confidence_class,posthoc_next_anchor_date,posthoc_next_anchor_shares,posthoc_share_change_flag,failure_reason
001510,2025-05-30,275756364778.5,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,215501117976.0,,912.0,2025-05-30,1167.0,ADJUSTED_CLOSE,275756364778.5,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
001540,2025-12-05,119077294599.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,161,101078755000.0,,7750.0,2025-12-05,9130.0,ADJUSTED_CLOSE,119077294599.99998,100000000000.0,PASS,True,LOW_CONFIDENCE_PROXY,,,,
001540,2026-05-15,126250625600.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,322,101078755000.0,,7750.0,2026-05-15,9680.0,ADJUSTED_CLOSE,126250625600.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
001560,2025-07-11,103390000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,91630000000.0,,9350.0,2025-07-11,10550.0,ADJUSTED_CLOSE,103390000000.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
001560,2025-08-29,101920000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,63,91630000000.0,,9350.0,2025-08-29,10400.0,ADJUSTED_CLOSE,101920000000.0,100000000000.0,PASS,True,MEDIUM_CONFIDENCE_PROXY,,,,
001630,2025-05-30,265522633000.00003,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,220183390950.0,,43950.0,2025-05-30,53000.0,ADJUSTED_CLOSE,265522633000.00003,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
001630,2025-06-13,266023619100.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,77,220183390950.0,,43950.0,2025-06-13,53100.0,ADJUSTED_CLOSE,266023619100.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
001680,2025-02-28,802101778750.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,28,649303988500.0,,18740.0,2025-02-28,23150.0,ADJUSTED_CLOSE,802101778750.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
001720,2024-10-04,1292184000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,7,1298760000000.0,,79000.0,2024-10-04,78600.0,ADJUSTED_CLOSE,1292184000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
001740,2023-06-02,1098726714900.0,ACTUAL_KRX,,2023-06-02,0,1098726714900.0,,,2023-06-02,,ADJUSTED_CLOSE,1098726714900.0,100000000000.0,PASS,False,OFFICIAL_AUTHORITATIVE,,,,
001750,2024-08-02,198310559720.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,21,177563049300.0,,13950.0,2024-08-02,15580.0,ADJUSTED_CLOSE,198310559720.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-09-27,,,
001800,2024-08-02,932163879360.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,21,961607227700.0,,15350.0,2024-08-02,14880.0,ADJUSTED_CLOSE,932163879360.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-09-27,,,
001820,2025-10-10,374220000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,105,274428000000.0,,26400.0,2025-10-10,36000.0,ADJUSTED_CLOSE,374220000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
001940,2025-05-30,341650758000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,274596480600.0,,19370.0,2025-05-30,24100.0,ADJUSTED_CLOSE,341650758000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
002150,2026-05-08,236377200000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,315,224238000000.0,,6650.0,2026-05-08,7010.0,ADJUSTED_CLOSE,236377200000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002170,2025-08-08,178499999999.99997,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,42,162600000000.0,,54200.0,2025-08-08,59500.0,ADJUSTED_CLOSE,178499999999.99997,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
002170,2025-08-22,164100000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,56,162600000000.0,,54200.0,2025-08-22,54700.0,ADJUSTED_CLOSE,164100000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
002170,2025-08-29,164400000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,63,162600000000.0,,54200.0,2025-08-29,54800.0,ADJUSTED_CLOSE,164400000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
002170,2025-09-12,164100000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,77,162600000000.0,,54200.0,2025-09-12,54700.0,ADJUSTED_CLOSE,164100000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
002170,2025-09-19,166200000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,84,162600000000.0,,54200.0,2025-09-19,55400.0,ADJUSTED_CLOSE,166200000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
002170,2025-09-26,165600000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,91,162600000000.0,,54200.0,2025-09-26,55200.0,ADJUSTED_CLOSE,165600000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002170,2026-02-20,183300000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,238,162600000000.0,,54200.0,2026-02-20,61100.0,ADJUSTED_CLOSE,183300000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002200,2024-12-06,111800000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,70,103600000000.0,,2590.0,2024-12-06,2795.0,ADJUSTED_CLOSE,111800000000.0,100000000000.0,PASS,True,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
002200,2024-12-13,112800000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,77,103600000000.0,,2590.0,2024-12-13,2820.0,ADJUSTED_CLOSE,112800000000.0,100000000000.0,PASS,True,MEDIUM_CONFIDENCE_PROXY,2024-12-27,,,
002220,2025-11-14,114799078000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,140,71949654700.0,,2695.0,2025-11-14,4300.0,ADJUSTED_CLOSE,114799078000.0,100000000000.0,PASS,True,LOW_CONFIDENCE_PROXY,,,,
002230,2025-07-25,84901177100.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,28,80950044000.0,,4200.0,2025-07-25,4405.0,ADJUSTED_CLOSE,84901177100.0,100000000000.0,FAIL,True,HIGH_CONFIDENCE_PROXY,,,,
002230,2025-08-01,83552009700.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,35,80950044000.0,,4200.0,2025-08-01,4335.0,ADJUSTED_CLOSE,83552009700.00002,100000000000.0,FAIL,True,HIGH_CONFIDENCE_PROXY,,,,
002230,2025-08-29,91357906800.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,63,80950044000.0,,4200.0,2025-08-29,4740.0,ADJUSTED_CLOSE,91357906800.0,100000000000.0,FAIL,True,MEDIUM_CONFIDENCE_PROXY,,,,
002240,2026-01-02,571050000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,189,482490000000.0,,17870.0,2026-01-02,21150.0,ADJUSTED_CLOSE,571050000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002290,2025-12-05,50220000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,161,43772000000.0,,3530.0,2025-12-05,4050.0,ADJUSTED_CLOSE,50220000000.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
002310,2025-07-11,371778314300.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,335141705500.0,,8050.0,2025-07-11,8930.0,ADJUSTED_CLOSE,371778314300.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
002320,2025-07-11,331176145850.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,298432319240.0,,19960.0,2025-07-11,22150.0,ADJUSTED_CLOSE,331176145850.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
002350,2025-11-07,684651817770.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,133,599680764780.0,,6140.0,2025-11-07,7010.0,ADJUSTED_CLOSE,684651817770.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002380,2025-05-30,2732589832500.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,2350471579500.0,,264500.0,2025-05-30,307500.0,ADJUSTED_CLOSE,2732589832500.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
002450,2024-12-27,108003381595.0,ACTUAL_KRX,,2024-12-27,0,108003381595.0,,,2024-12-27,,ADJUSTED_CLOSE,108003381595.0,100000000000.0,PASS,True,OFFICIAL_AUTHORITATIVE,,,,
002450,2025-01-03,106102232380.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-12-27,7,108003381595.0,,1193.0,2025-01-03,1172.0,ADJUSTED_CLOSE,106102232380.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,2025-01-31,,,
002450,2025-01-10,106464356040.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-12-27,14,108003381595.0,,1193.0,2025-01-10,1176.0,ADJUSTED_CLOSE,106464356040.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,2025-01-31,,,
002460,2025-01-03,99571500000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-12-27,7,98556500000.0,,9710.0,2025-01-03,9810.0,ADJUSTED_CLOSE,99571500000.0,100000000000.0,FAIL,True,HIGH_CONFIDENCE_PROXY,2025-01-31,,,
002460,2025-01-10,96628000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-12-27,14,98556500000.0,,9710.0,2025-01-10,9520.0,ADJUSTED_CLOSE,96628000000.0,100000000000.0,FAIL,True,HIGH_CONFIDENCE_PROXY,2025-01-31,,,
002460,2025-05-30,104950999999.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,96831000000.0,,9540.0,2025-05-30,10340.0,ADJUSTED_CLOSE,104950999999.99998,100000000000.0,PASS,True,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
002460,2025-06-20,111244000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,84,96831000000.0,,9540.0,2025-06-20,10960.0,ADJUSTED_CLOSE,111244000000.0,100000000000.0,PASS,True,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
002460,2025-06-27,113680000000.0,ACTUAL_KRX,,2025-06-27,0,113680000000.0,,,2025-06-27,,ADJUSTED_CLOSE,113680000000.0,100000000000.0,PASS,True,OFFICIAL_AUTHORITATIVE,,,,
002460,2025-07-04,115710000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,7,113680000000.0,,11200.0,2025-07-04,11400.0,ADJUSTED_CLOSE,115710000000.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
002460,2025-07-11,118552000000.00002,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,113680000000.0,,11200.0,2025-07-11,11680.0,ADJUSTED_CLOSE,118552000000.00002,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
002460,2025-07-18,114695000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,21,113680000000.0,,11200.0,2025-07-18,11300.0,ADJUSTED_CLOSE,114695000000.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
002460,2025-07-25,112665000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,28,113680000000.0,,11200.0,2025-07-25,11100.0,ADJUSTED_CLOSE,112665000000.0,100000000000.0,PASS,True,HIGH_CONFIDENCE_PROXY,,,,
002460,2026-02-13,134487499999.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,231,113680000000.0,,11200.0,2026-02-13,13250.0,ADJUSTED_CLOSE,134487499999.99998,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002460,2026-02-20,141085000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,238,113680000000.0,,11200.0,2026-02-20,13900.0,ADJUSTED_CLOSE,141085000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002460,2026-02-27,139461000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,245,113680000000.0,,11200.0,2026-02-27,13740.0,ADJUSTED_CLOSE,139461000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002790,2025-07-04,2467176489000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,7,2431420308000.0,,30600.0,2025-07-04,31050.0,ADJUSTED_CLOSE,2467176489000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
002790,2026-02-13,2737334301000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,231,2431420308000.0,,30600.0,2026-02-13,34450.0,ADJUSTED_CLOSE,2737334301000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002810,2025-03-07,248749789559.99997,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,35,230836850000.0,,12500.0,2025-03-07,13470.0,ADJUSTED_CLOSE,248749789559.99997,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
002810,2025-03-21,249303798000.00003,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,49,230836850000.0,,12500.0,2025-03-21,13500.0,ADJUSTED_CLOSE,249303798000.00003,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-03-28,,,
002810,2025-03-28,250781153840.0,ACTUAL_KRX,,2025-03-28,0,250781153840.0,,,2025-03-28,,ADJUSTED_CLOSE,250781153840.0,100000000000.0,PASS,False,OFFICIAL_AUTHORITATIVE,,,,
002810,2025-04-04,243763713600.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,7,250781153840.0,,13580.0,2025-04-04,13200.0,ADJUSTED_CLOSE,243763713600.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-06-27,,,
002810,2025-04-11,241917018800.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,14,250781153840.0,,13580.0,2025-04-11,13100.0,ADJUSTED_CLOSE,241917018800.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-06-27,,,
002810,2025-04-18,247087764240.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,21,250781153840.0,,13580.0,2025-04-18,13380.0,ADJUSTED_CLOSE,247087764240.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-06-27,,,
002810,2025-04-25,249857806440.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,28,250781153840.0,,13580.0,2025-04-25,13530.0,ADJUSTED_CLOSE,249857806440.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-06-27,,,
002810,2025-05-02,253735865520.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,35,250781153840.0,,13580.0,2025-05-02,13740.0,ADJUSTED_CLOSE,253735865520.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-06-27,,,
002810,2025-05-09,253735865520.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,42,250781153840.0,,13580.0,2025-05-09,13740.0,ADJUSTED_CLOSE,253735865520.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
002810,2025-05-16,265000703800.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,49,250781153840.0,,13580.0,2025-05-16,14350.0,ADJUSTED_CLOSE,265000703800.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
002810,2025-05-23,273310830399.99997,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,56,250781153840.0,,13580.0,2025-05-23,14800.0,ADJUSTED_CLOSE,273310830399.99997,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
002810,2026-02-27,385959213200.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,245,290115753080.0,,15710.0,2026-02-27,20900.0,ADJUSTED_CLOSE,385959213200.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002840,2024-08-02,954750000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,21,997500000000.0,,210000.0,2024-08-02,201000.0,ADJUSTED_CLOSE,954750000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-09-27,,,
002960,2024-10-11,416650000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,14,415350000000.0,,319500.0,2024-10-11,320500.0,ADJUSTED_CLOSE,416650000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
002990,2026-02-13,187573573200.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,231,125049048800.0,,3380.0,2026-02-13,5070.0,ADJUSTED_CLOSE,187573573200.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
002990,2026-03-13,186463670400.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,259,125049048800.0,,3380.0,2026-03-13,5040.0,ADJUSTED_CLOSE,186463670400.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
003000,2026-02-27,384030704310.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,245,248832729085.0,,3635.0,2026-02-27,5610.0,ADJUSTED_CLOSE,384030704310.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
003000,2026-03-20,410043479290.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,266,248832729085.0,,3635.0,2026-03-20,5990.0,ADJUSTED_CLOSE,410043479290.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
003010,2025-02-28,66233411870.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,28,63817989940.0,,5020.0,2025-02-28,5210.0,ADJUSTED_CLOSE,66233411870.0,100000000000.0,FAIL,False,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
003010,2025-03-07,68775961270.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,35,63817989940.0,,5020.0,2025-03-07,5410.0,ADJUSTED_CLOSE,68775961270.0,100000000000.0,FAIL,False,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
003010,2025-03-14,66233411870.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,42,63817989940.0,,5020.0,2025-03-14,5210.0,ADJUSTED_CLOSE,66233411870.0,100000000000.0,FAIL,False,MEDIUM_CONFIDENCE_PROXY,2025-03-28,,,
003010,2026-04-17,78564776460.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,294,67123304160.0,,5280.0,2026-04-17,6180.0,ADJUSTED_CLOSE,78564776460.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
003030,2025-01-24,884243769500.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-12-27,28,739699940200.0,,178600.0,2025-01-24,213500.0,ADJUSTED_CLOSE,884243769500.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-01-31,,,
003070,2026-03-20,226624574610.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,266,186297895920.0,,9840.0,2026-03-20,11970.0,ADJUSTED_CLOSE,226624574610.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
003080,2025-07-18,57457400000.00001,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,21,55155100000.0,,2755.0,2025-07-18,2870.0,ADJUSTED_CLOSE,57457400000.00001,100000000000.0,FAIL,False,HIGH_CONFIDENCE_PROXY,,,,
003090,2024-10-11,1593090252000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,14,1392500421000.0,,23950.0,2024-10-11,27400.0,ADJUSTED_CLOSE,1593090252000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-12-27,,,
003090,2025-05-30,1473899193000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,1116326016000.0,,19200.0,2025-05-30,25350.0,ADJUSTED_CLOSE,1473899193000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
003090,2026-02-13,1566926361000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,231,1363429431000.0,,23450.0,2026-02-13,26950.0,ADJUSTED_CLOSE,1566926361000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
003160,2025-10-10,565717000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,105,446857000000.0,,15790.0,2025-10-10,19990.0,ADJUSTED_CLOSE,565717000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
003200,2025-07-11,267024800000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,250493600000.0,,10910.0,2025-07-11,11630.0,ADJUSTED_CLOSE,267024800000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
003230,2022-04-22,802266097500.0,ACTUAL_KRX,,2022-04-22,0,802266097500.0,,,2022-04-22,,ADJUSTED_CLOSE,802266097500.0,100000000000.0,PASS,False,OFFICIAL_AUTHORITATIVE,,,,
003230,2022-12-23,937860367500.0,ACTUAL_KRX,,2022-12-23,0,937860367500.0,,,2022-12-23,,ADJUSTED_CLOSE,937860367500.0,100000000000.0,PASS,False,OFFICIAL_AUTHORITATIVE,,,,
003240,2025-02-28,798307800000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,28,700328600000.0,,629000.0,2025-02-28,717000.0,ADJUSTED_CLOSE,798307800000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
003300,2025-07-04,552216952440.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,7,550675308240.0,,17860.0,2025-07-04,17910.0,ADJUSTED_CLOSE,552216952440.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
003460,2025-05-02,136936332225.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,35,132116626950.0,,2330.0,2025-05-02,2415.0,ADJUSTED_CLOSE,136936332225.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-06-27,,,
003460,2025-05-09,134951747700.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,42,132116626950.0,,2330.0,2025-05-09,2380.0,ADJUSTED_CLOSE,134951747700.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
003460,2025-05-16,137219844299.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,49,132116626950.0,,2330.0,2025-05-16,2420.0,ADJUSTED_CLOSE,137219844299.99998,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
003460,2025-05-23,141189013350.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,56,132116626950.0,,2330.0,2025-05-23,2490.0,ADJUSTED_CLOSE,141189013350.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
003460,2025-07-04,155648129175.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,7,153096520500.0,,2700.0,2025-07-04,2745.0,ADJUSTED_CLOSE,155648129175.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
