trade_id,pair_id,ticker,identity,entry_date,entry_signal_date,entry_open,control_exit_or_cutoff_date,control_exit_reason,control_terminal_return,control_holding_days,control_open_at_cutoff,candidate_exit_or_cutoff_date,candidate_exit_reason,candidate_terminal_return,candidate_holding_days,candidate_open_at_cutoff,candidate_soft_exit,paired_delta,control_trade_status,candidate_trade_status,candidate_action,control_terminal_reason,control_settlement_date,control_settlement_price,control_settlement_type,control_settlement_source,candidate_terminal_reason,candidate_settlement_date,candidate_settlement_price,candidate_settlement_type,candidate_settlement_source
004090_02,004090|KR7004090007|KOSPI|2010-01-04|2026-09-01|004090_02,004090,KR7004090007|KOSPI|2010-01-04|2026-09-01,2026-02-02,2026-01-30,14850.00000000,2026-06-02,LOSS_GUARD_CLOSE_LE_NEG_15,-17.78000000,80,False,2026-06-02,LOSS_GUARD_CLOSE_LE_NEG_15,-17.78000000,80,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004100_01,004100|KR7004100004|KOSPI|2010-01-04|2026-09-01|004100_01,004100,KR7004100004|KOSPI|2010-01-04|2026-09-01,2021-04-05,2021-04-02,1775.00000000,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,7.89000000,124,False,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,7.89000000,124,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004100_02,004100|KR7004100004|KOSPI|2010-01-04|2026-09-01|004100_02,004100,KR7004100004|KOSPI|2010-01-04|2026-09-01,2022-12-05,2022-12-02,1720.00000000,2022-12-21,LOSS_GUARD_CLOSE_LE_NEG_15,-18.60000000,13,False,2022-12-21,LOSS_GUARD_CLOSE_LE_NEG_15,-18.60000000,13,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004100_03,004100|KR7004100004|KOSPI|2010-01-04|2026-09-01|004100_03,004100,KR7004100004|KOSPI|2010-01-04|2026-09-01,2023-01-16,2023-01-13,1660.00000000,2023-11-01,EXIT4_SCORE_DRAWDOWN_GE_15,85.54000000,195,False,2023-11-01,EXIT4_SCORE_DRAWDOWN_GE_15,85.54000000,195,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004100_04,004100|KR7004100004|KOSPI|2010-01-04|2026-09-01|004100_04,004100,KR7004100004|KOSPI|2010-01-04|2026-09-01,2026-03-16,2026-03-13,3175.00000000,2026-05-14,LOSS_GUARD_CLOSE_LE_NEG_15,-16.69000000,42,False,2026-05-14,LOSS_GUARD_CLOSE_LE_NEG_15,-16.69000000,42,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004140_01,004140|KR7004140000|KOSPI|2010-01-04|2026-09-01|004140_01,004140,KR7004140000|KOSPI|2010-01-04|2026-09-01,2025-06-23,2025-06-20,2760.00000000,2026-05-21,LOSS_GUARD_CLOSE_LE_NEG_15,-16.85000000,224,False,2026-05-21,LOSS_GUARD_CLOSE_LE_NEG_15,-16.85000000,224,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004150_01,004150|KR7004150009|KOSPI|2010-01-04|2026-09-01|004150_01,004150,KR7004150009|KOSPI|2010-01-04|2026-09-01,2021-04-26,2021-04-23,4925.00000000,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-16.75000000,80,False,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-16.75000000,80,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004150_02,004150|KR7004150009|KOSPI|2010-01-04|2026-09-01|004150_02,004150,KR7004150009|KOSPI|2010-01-04|2026-09-01,2025-06-16,2025-06-13,3155.00000000,2026-08-31,OPEN_AT_CUTOFF,7.77000000,297,True,2026-08-31,OPEN_AT_CUTOFF,7.77000000,297,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
004170_01,004170|KR7004170007|KOSPI|2010-01-04|2026-09-01|004170_01,004170,KR7004170007|KOSPI|2010-01-04|2026-09-01,2021-03-08,2021-03-05,296000.00000000,2021-08-20,LOSS_GUARD_CLOSE_LE_NEG_15,-15.20000000,117,False,2021-08-20,LOSS_GUARD_CLOSE_LE_NEG_15,-15.20000000,117,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004170_02,004170|KR7004170007|KOSPI|2010-01-04|2026-09-01|004170_02,004170,KR7004170007|KOSPI|2010-01-04|2026-09-01,2025-06-23,2025-06-20,185000.00000000,2026-05-04,EXIT4_SCORE_DRAWDOWN_GE_15,128.65000000,212,False,2026-05-04,EXIT4_SCORE_DRAWDOWN_GE_15,128.65000000,212,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004250_01,004250|KR7004250007|KOSPI|2010-01-04|2026-09-01|004250_01,004250,KR7004250007|KOSPI|2010-01-04|2026-09-01,2021-02-22,2021-02-19,4105.00000000,2022-01-03,EXIT4_SCORE_DRAWDOWN_GE_15,155.79000000,216,False,2022-01-03,EXIT4_SCORE_DRAWDOWN_GE_15,155.79000000,216,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004360_01,004360|KR7004360004|KOSPI|2010-01-04|2026-09-01|004360_01,004360,KR7004360004|KOSPI|2010-01-04|2026-09-01,2021-01-11,2021-01-08,15000.00000000,2021-09-01,EXIT3_PROGRESSED_TO_TRANSITION,-10.00000000,162,False,2021-09-01,EXIT3_PROGRESSED_TO_TRANSITION,-10.00000000,162,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004360_02,004360|KR7004360004|KOSPI|2010-01-04|2026-09-01|004360_02,004360,KR7004360004|KOSPI|2010-01-04|2026-09-01,2022-08-29,2022-08-26,13100.00000000,2023-06-01,EXIT3_PROGRESSED_TO_WEAK,12.29000000,188,False,2023-06-01,EXIT3_PROGRESSED_TO_WEAK,12.29000000,188,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004360_03,004360|KR7004360004|KOSPI|2010-01-04|2026-09-01|004360_03,004360,KR7004360004|KOSPI|2010-01-04|2026-09-01,2026-02-23,2026-02-20,16900.00000000,2026-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-14.67000000,8,False,2026-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-14.67000000,8,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004360_04,004360|KR7004360004|KOSPI|2010-01-04|2026-09-01|004360_04,004360,KR7004360004|KOSPI|2010-01-04|2026-09-01,2026-03-23,2026-03-20,15480.00000000,2026-06-09,LOSS_GUARD_CLOSE_LE_NEG_15,-16.67000000,53,False,2026-06-09,LOSS_GUARD_CLOSE_LE_NEG_15,-16.67000000,53,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004370_01,004370|KR7004370003|KOSPI|2010-01-04|2026-09-01|004370_01,004370,KR7004370003|KOSPI|2010-01-04|2026-09-01,2021-06-21,2021-06-18,320000.00000000,2022-06-14,LOSS_GUARD_CLOSE_LE_NEG_15,-16.56000000,242,False,2022-06-14,LOSS_GUARD_CLOSE_LE_NEG_15,-16.56000000,242,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004370_02,004370|KR7004370003|KOSPI|2010-01-04|2026-09-01|004370_02,004370,KR7004370003|KOSPI|2010-01-04|2026-09-01,2022-12-05,2022-12-02,325000.00000000,2024-02-01,EXIT4_SCORE_DRAWDOWN_GE_15,15.54000000,287,False,2024-02-01,EXIT4_SCORE_DRAWDOWN_GE_15,15.54000000,287,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004370_03,004370|KR7004370003|KOSPI|2010-01-04|2026-09-01|004370_03,004370,KR7004370003|KOSPI|2010-01-04|2026-09-01,2024-06-03,2024-05-31,467000.00000000,2024-08-26,LOSS_GUARD_CLOSE_LE_NEG_15,-14.99000000,59,False,2024-08-26,LOSS_GUARD_CLOSE_LE_NEG_15,-14.99000000,59,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004370_04,004370|KR7004370003|KOSPI|2010-01-04|2026-09-01|004370_04,004370,KR7004370003|KOSPI|2010-01-04|2026-09-01,2025-04-07,2025-04-04,387500.00000000,2026-08-31,OPEN_AT_CUTOFF,14.45000000,342,True,2026-08-31,OPEN_AT_CUTOFF,14.45000000,342,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
004380_01,004380|KR7004380002|KOSPI|2010-01-04|2026-09-01|004380_01,004380,KR7004380002|KOSPI|2010-01-04|2026-09-01,2021-04-26,2021-04-23,19839.00000000,2021-06-25,LOSS_GUARD_CLOSE_LE_NEG_15,-15.13000000,43,False,2021-06-25,LOSS_GUARD_CLOSE_LE_NEG_15,-15.13000000,43,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004380_02,004380|KR7004380002|KOSPI|2010-01-04|2026-09-01|004380_02,004380,KR7004380002|KOSPI|2010-01-04|2026-09-01,2022-01-10,2022-01-07,18534.00000000,2022-02-16,LOSS_GUARD_CLOSE_LE_NEG_15,-14.09000000,25,False,2022-02-16,LOSS_GUARD_CLOSE_LE_NEG_15,-14.09000000,25,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004380_03,004380|KR7004380002|KOSPI|2010-01-04|2026-09-01|004380_03,004380,KR7004380002|KOSPI|2010-01-04|2026-09-01,2022-03-28,2022-03-25,18273.00000000,2022-06-24,LOSS_GUARD_CLOSE_LE_NEG_15,-17.50000000,62,False,2022-06-24,LOSS_GUARD_CLOSE_LE_NEG_15,-17.50000000,62,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004380_04,004380|KR7004380002|KOSPI|2010-01-04|2026-09-01|004380_04,004380,KR7004380002|KOSPI|2010-01-04|2026-09-01,2023-03-20,2023-03-17,20491.00000000,2023-04-27,LOSS_GUARD_CLOSE_LE_NEG_15,-15.54000000,29,False,2023-04-27,LOSS_GUARD_CLOSE_LE_NEG_15,-15.54000000,29,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004430_01,004430|KR7004430005|KOSPI|2010-01-04|2026-09-01|004430_01,004430,KR7004430005|KOSPI|2010-01-04|2026-09-01,2021-02-08,2021-02-05,19950.00000000,2021-03-09,LOSS_GUARD_CLOSE_LE_NEG_15,-15.04000000,19,False,2021-03-09,LOSS_GUARD_CLOSE_LE_NEG_15,-15.04000000,19,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004430_02,004430|KR7004430005|KOSPI|2010-01-04|2026-09-01|004430_02,004430,KR7004430005|KOSPI|2010-01-04|2026-09-01,2021-04-26,2021-04-23,22250.00000000,2021-05-13,LOSS_GUARD_CLOSE_LE_NEG_15,-17.53000000,13,False,2021-05-13,LOSS_GUARD_CLOSE_LE_NEG_15,-17.53000000,13,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004440_01,004440|KR7004440004|KOSPI|2016-03-30|2026-09-01|004440_01,004440,KR7004440004|KOSPI|2016-03-30|2026-09-01,2021-01-25,2021-01-22,14600.00000000,2021-02-25,LOSS_GUARD_CLOSE_LE_NEG_15,-15.75000000,22,False,2021-02-25,LOSS_GUARD_CLOSE_LE_NEG_15,-15.75000000,22,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004440_02,004440|KR7004440004|KOSPI|2016-03-30|2026-09-01|004440_02,004440,KR7004440004|KOSPI|2016-03-30|2026-09-01,2026-03-23,2026-03-20,6800.00000000,2026-05-04,EXIT4_SCORE_DRAWDOWN_GE_15,19.12000000,30,False,2026-05-04,EXIT4_SCORE_DRAWDOWN_GE_15,19.12000000,30,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004450_01,004450|KR7004450003|KOSPI|2010-01-04|2026-09-01|004450_01,004450,KR7004450003|KOSPI|2010-01-04|2026-09-01,2021-06-21,2021-06-18,46550.00000000,2022-06-21,LOSS_GUARD_CLOSE_LE_NEG_15,-18.15000000,247,False,2022-06-21,LOSS_GUARD_CLOSE_LE_NEG_15,-18.15000000,247,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004450_02,004450|KR7004450003|KOSPI|2010-01-04|2026-09-01|004450_02,004450,KR7004450003|KOSPI|2010-01-04|2026-09-01,2025-05-07,2025-05-02,37300.00000000,2025-11-20,LOSS_GUARD_CLOSE_LE_NEG_15,-15.95000000,134,False,2025-11-20,LOSS_GUARD_CLOSE_LE_NEG_15,-15.95000000,134,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004490_01,004490|KR7004490009|KOSPI|2010-01-04|2026-09-01|004490_01,004490,KR7004490009|KOSPI|2010-01-04|2026-09-01,2024-02-19,2024-02-16,81800.00000000,2024-08-01,EXIT4_SCORE_DRAWDOWN_GE_15,11.37000000,113,False,2024-08-01,EXIT4_SCORE_DRAWDOWN_GE_15,11.37000000,113,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004560_01,004560|KR7004560009|KOSPI|2010-01-04|2026-09-01|004560_01,004560,KR7004560009|KOSPI|2010-01-04|2026-09-01,2021-01-11,2021-01-08,12500.00000000,2021-05-03,EXIT4_SCORE_DRAWDOWN_GE_15,114.00000000,78,False,2021-05-03,EXIT4_SCORE_DRAWDOWN_GE_15,114.00000000,78,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004560_02,004560|KR7004560009|KOSPI|2010-01-04|2026-09-01|004560_02,004560,KR7004560009|KOSPI|2010-01-04|2026-09-01,2024-01-15,2024-01-12,18030.00000000,2024-09-02,EXIT4_SCORE_DRAWDOWN_GE_15,-21.35000000,157,False,2024-09-02,EXIT4_SCORE_DRAWDOWN_GE_15,-21.35000000,157,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004590_01,004590|KR7004590006|KOSDAQ|2010-01-04|2026-09-01|004590_01,004590,KR7004590006|KOSDAQ|2010-01-04|2026-09-01,2025-08-11,2025-08-08,5710.00000000,2025-11-18,LOSS_GUARD_CLOSE_LE_NEG_15,-15.41000000,66,False,2025-11-18,LOSS_GUARD_CLOSE_LE_NEG_15,-15.41000000,66,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004590_02,004590|KR7004590006|KOSDAQ|2010-01-04|2026-09-01|004590_02,004590,KR7004590006|KOSDAQ|2010-01-04|2026-09-01,2026-05-11,2026-05-08,8020.00000000,2026-05-27,LOSS_GUARD_CLOSE_LE_NEG_15,-14.34000000,12,False,2026-05-27,LOSS_GUARD_CLOSE_LE_NEG_15,-14.34000000,12,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004690_01,004690|KR7004690004|KOSPI|2010-01-04|2026-09-01|004690_01,004690,KR7004690004|KOSPI|2010-01-04|2026-09-01,2025-07-07,2025-07-04,147800.00000000,2025-08-28,LOSS_GUARD_CLOSE_LE_NEG_15,-14.55000000,38,False,2025-08-28,LOSS_GUARD_CLOSE_LE_NEG_15,-14.55000000,38,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004700_01,004700|KR7004700001|KOSPI|2010-01-04|2026-09-01|004700_01,004700,KR7004700001|KOSPI|2010-01-04|2026-09-01,2021-11-01,2021-10-29,62700.00000000,2021-11-30,LOSS_GUARD_CLOSE_LE_NEG_15,-12.44000000,22,False,2021-11-30,LOSS_GUARD_CLOSE_LE_NEG_15,-12.44000000,22,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004700_02,004700|KR7004700001|KOSPI|2010-01-04|2026-09-01|004700_02,004700,KR7004700001|KOSPI|2010-01-04|2026-09-01,2024-09-09,2024-09-06,55900.00000000,2026-08-31,OPEN_AT_CUTOFF,17.71000000,478,True,2026-08-31,OPEN_AT_CUTOFF,17.71000000,478,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
004710_01,004710|KR7004710000|KOSPI|2010-01-04|2026-09-01|004710_01,004710,KR7004710000|KOSPI|2010-01-04|2026-09-01,2021-04-05,2021-04-02,10541.00000000,2021-05-18,LOSS_GUARD_CLOSE_LE_NEG_15,-16.73000000,31,False,2021-05-18,LOSS_GUARD_CLOSE_LE_NEG_15,-16.73000000,31,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004710_02,004710|KR7004710000|KOSPI|2010-01-04|2026-09-01|004710_02,004710,KR7004710000|KOSPI|2010-01-04|2026-09-01,2023-07-03,2023-06-30,7999.00000000,2023-07-25,LOSS_GUARD_CLOSE_LE_NEG_15,-15.14000000,17,False,2023-07-25,LOSS_GUARD_CLOSE_LE_NEG_15,-15.14000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004710_03,004710|KR7004710000|KOSPI|2010-01-04|2026-09-01|004710_03,004710,KR7004710000|KOSPI|2010-01-04|2026-09-01,2025-07-07,2025-07-04,6088.00000000,2025-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,-16.34000000,33,False,2025-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,-16.34000000,33,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004770_01,004770|KR7004770004|KOSPI|2010-01-04|2026-09-01|004770_01,004770,KR7004770004|KOSPI|2010-01-04|2026-09-01,2021-11-08,2021-11-05,3840.00000000,2021-11-26,LOSS_GUARD_CLOSE_LE_NEG_15,-15.62000000,15,False,2021-11-26,LOSS_GUARD_CLOSE_LE_NEG_15,-15.62000000,15,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004780_01,004780|KR7004780003|KOSDAQ|2010-01-04|2026-09-01|004780_01,004780,KR7004780003|KOSDAQ|2010-01-04|2026-09-01,2021-03-22,2021-03-19,5480.00000000,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,5.84000000,134,False,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,5.84000000,134,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004780_02,004780|KR7004780003|KOSDAQ|2010-01-04|2026-09-01|004780_02,004780,KR7004780003|KOSDAQ|2010-01-04|2026-09-01,2026-03-09,2026-03-06,3650.00000000,2026-08-31,OPEN_AT_CUTOFF,13.56000000,120,True,2026-08-31,OPEN_AT_CUTOFF,13.56000000,120,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
004800_01,004800|KR7004800009|KOSPI|2010-01-04|2026-09-01|004800_01,004800,KR7004800009|KOSPI|2010-01-04|2026-09-01,2021-02-08,2021-02-05,68945.00000000,2022-05-02,EXIT3_PROGRESSED_TO_TRANSITION,-7.38000000,304,False,2022-05-02,EXIT3_PROGRESSED_TO_TRANSITION,-7.38000000,304,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004800_02,004800|KR7004800009|KOSPI|2010-01-04|2026-09-01|004800_02,004800,KR7004800009|KOSPI|2010-01-04|2026-09-01,2025-06-02,2025-05-30,63700.00000000,2025-11-03,EXIT4_SCORE_DRAWDOWN_GE_15,110.20000000,103,False,2025-11-03,EXIT4_SCORE_DRAWDOWN_GE_15,110.20000000,103,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004840_01,004840|KR7004840005|KOSPI|2010-01-04|2026-09-01|004840_01,004840,KR7004840005|KOSPI|2010-01-04|2026-09-01,2021-06-07,2021-06-04,7930.00000000,2026-08-31,OPEN_AT_CUTOFF,-45.96000000,1282,True,2022-01-28,SOFT_EXIT_NEG40_NON_WEAK,-39.72000000,163,False,True,6.24000000,OPEN_AT_CUTOFF,REALIZED,SOFT_EXIT,,,,,,,,,,
004910_01,004910|KR7004910006|KOSPI|2010-01-04|2026-09-01|004910_01,004910,KR7004910006|KOSPI|2010-01-04|2026-09-01,2021-05-17,2021-05-14,8640.00000000,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-17.71000000,66,False,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-17.71000000,66,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004920_01,004920|KR7004920005|KOSPI|2010-01-04|2026-09-01|004920_01,004920,KR7004920005|KOSPI|2010-01-04|2026-09-01,2021-04-19,2021-04-16,1670.00000000,2021-06-16,LOSS_GUARD_CLOSE_LE_NEG_15,-12.28000000,41,False,2021-06-16,LOSS_GUARD_CLOSE_LE_NEG_15,-12.28000000,41,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004920_02,004920|KR7004920005|KOSPI|2010-01-04|2026-09-01|004920_02,004920,KR7004920005|KOSPI|2010-01-04|2026-09-01,2023-05-02,2023-04-28,1633.00000000,2023-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,40.23000000,85,False,2023-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,40.23000000,85,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004960_01,004960|KR7004960001|KOSPI|2010-01-04|2026-09-01|004960_01,004960,KR7004960001|KOSPI|2010-01-04|2026-09-01,2021-01-11,2021-01-08,18300.00000000,2021-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,21.04000000,162,False,2021-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,21.04000000,162,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004960_02,004960|KR7004960001|KOSPI|2010-01-04|2026-09-01|004960_02,004960,KR7004960001|KOSPI|2010-01-04|2026-09-01,2025-08-11,2025-08-08,8650.00000000,2026-06-01,EXIT4_SCORE_DRAWDOWN_GE_15,32.72000000,195,False,2026-06-01,EXIT4_SCORE_DRAWDOWN_GE_15,32.72000000,195,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004970_01,004970|KR7004970000|KOSPI|2010-01-04|2026-09-01|004970_01,004970,KR7004970000|KOSPI|2010-01-04|2026-09-01,2024-06-03,2024-05-31,10270.00000000,2025-01-14,LOSS_GUARD_CLOSE_LE_NEG_15,-16.07000000,151,False,2025-01-14,LOSS_GUARD_CLOSE_LE_NEG_15,-16.07000000,151,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004970_02,004970|KR7004970000|KOSPI|2010-01-04|2026-09-01|004970_02,004970,KR7004970000|KOSPI|2010-01-04|2026-09-01,2025-07-07,2025-07-04,10250.00000000,2026-08-31,OPEN_AT_CUTOFF,-8.29000000,282,True,2026-08-31,OPEN_AT_CUTOFF,-8.29000000,282,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
004990_01,004990|KR7004990008|KOSPI|2010-01-04|2026-09-01|004990_01,004990,KR7004990008|KOSPI|2010-01-04|2026-09-01,2021-06-07,2021-06-04,42300.00000000,2021-08-17,LOSS_GUARD_CLOSE_LE_NEG_15,-15.01000000,51,False,2021-08-17,LOSS_GUARD_CLOSE_LE_NEG_15,-15.01000000,51,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004990_02,004990|KR7004990008|KOSPI|2010-01-04|2026-09-01|004990_02,004990,KR7004990008|KOSPI|2010-01-04|2026-09-01,2022-05-02,2022-04-29,33950.00000000,2023-03-15,LOSS_GUARD_CLOSE_LE_NEG_15,-14.87000000,216,False,2023-03-15,LOSS_GUARD_CLOSE_LE_NEG_15,-14.87000000,216,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004990_03,004990|KR7004990008|KOSPI|2010-01-04|2026-09-01|004990_03,004990,KR7004990008|KOSPI|2010-01-04|2026-09-01,2024-02-26,2024-02-23,30000.00000000,2024-04-17,LOSS_GUARD_CLOSE_LE_NEG_15,-15.50000000,36,False,2024-04-17,LOSS_GUARD_CLOSE_LE_NEG_15,-15.50000000,36,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
004990_04,004990|KR7004990008|KOSPI|2010-01-04|2026-09-01|004990_04,004990,KR7004990008|KOSPI|2010-01-04|2026-09-01,2025-06-02,2025-05-30,29500.00000000,2026-06-09,LOSS_GUARD_CLOSE_LE_NEG_15,-18.31000000,248,False,2026-06-09,LOSS_GUARD_CLOSE_LE_NEG_15,-18.31000000,248,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
005010_01,005010|KR7005010004|KOSPI|2010-01-04|2026-09-01|005010_01,005010,KR7005010004|KOSPI|2010-01-04|2026-09-01,2025-03-10,2025-03-07,6360.00000000,2025-03-26,LOSS_GUARD_CLOSE_LE_NEG_15,-15.41000000,13,False,2025-03-26,LOSS_GUARD_CLOSE_LE_NEG_15,-15.41000000,13,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
005090_01,005090|KR7005090006|KOSPI|2010-01-04|2026-09-01|005090_01,005090,KR7005090006|KOSPI|2010-01-04|2026-09-01,2021-06-14,2021-06-11,49000.00000000,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,7.14000000,76,False,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,7.14000000,76,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
005160_01,005160|KR7005160007|KOSDAQ|2010-01-04|2026-09-01|005160_01,005160,KR7005160007|KOSDAQ|2010-01-04|2026-09-01,2021-04-26,2021-04-23,4225.00000000,2021-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,-6.63000000,90,False,2021-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,-6.63000000,90,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
005160_02,005160|KR7005160007|KOSDAQ|2010-01-04|2026-09-01|005160_02,005160,KR7005160007|KOSDAQ|2010-01-04|2026-09-01,2022-09-05,2022-09-02,3765.00000000,2023-08-01,EXIT4_SCORE_DRAWDOWN_GE_15,76.63000000,225,False,2023-08-01,EXIT4_SCORE_DRAWDOWN_GE_15,76.63000000,225,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
005180_01,005180|KR7005180005|KOSPI|2010-01-04|2026-09-01|005180_01,005180,KR7005180005|KOSPI|2010-01-04|2026-09-01,2021-04-26,2021-04-23,64400.00000000,2021-11-22,LOSS_GUARD_CLOSE_LE_NEG_15,-14.44000000,143,False,2021-11-22,LOSS_GUARD_CLOSE_LE_NEG_15,-14.44000000,143,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
005180_02,005180|KR7005180005|KOSPI|2010-01-04|2026-09-01|005180_02,005180,KR7005180005|KOSPI|2010-01-04|2026-09-01,2023-11-06,2023-11-03,55300.00000000,2024-07-01,EXIT4_SCORE_DRAWDOWN_GE_15,75.59000000,160,False,2024-07-01,EXIT4_SCORE_DRAWDOWN_GE_15,75.59000000,160,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
