ticker,isu_cd,market,currently_common,historical_only,requested_start,requested_end,attempt_count,retry_count,acquisition_status,error_type,error_message_sanitized,root_cause_category,classification_reason,probe_required
238090,KR7238090005,KOSDAQ,True,False,2016-10-12,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-01-02 00:00:00'), Timestamp('2017-01-18 00:00:00'), Timestamp('2017-03-06 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
238200,KR7238200000,KOSDAQ,True,False,2018-12-26,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2019-01-31 00:00:00'), Timestamp('2019-02-13 00:00:00'), Timestamp('2019-04-23 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
243070,KR7243070000,KOSDAQ,True,False,2016-06-03,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-06-21 00:00:00'), Timestamp('2016-07-19 00:00:00'), Timestamp('2016-07-28 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
244460,KR7244460002,KOSDAQ,True,False,2019-09-20,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2019-10-08 00:00:00'), Timestamp('2020-03-04 00:00:00'), Timestamp('2020-03-30 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
249420,KR7249420001,KOSPI,True,False,2016-08-31,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-09-09 00:00:00'), Timestamp('2016-09-20 00:00:00'), Timestamp('2016-10-27 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
260660,KR7260660006,KOSDAQ,True,False,2018-02-12,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2018-02-13 00:00:00'), Timestamp('2018-12-12 00:00:00')]",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
263020,KR7263020000,KOSDAQ,True,False,2018-11-20,2026-08-21,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2023-07-07 00:00:00')],CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
263050,KR7263050007,KOSDAQ,True,False,2018-12-24,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2019-01-04 00:00:00'), Timestamp('2021-03-08 00:00:00')]",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
263540,KR7263540007,KOSDAQ,False,True,2017-09-15,2024-11-05,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2018-12-05 00:00:00'), Timestamp('2018-12-28 00:00:00')]",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
263810,KR7263810004,KOSDAQ,True,False,2017-10-16,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2018-09-12 00:00:00'), Timestamp('2018-09-14 00:00:00')]",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
263920,KR7263920001,KOSDAQ,True,False,2017-09-28,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-11-08 00:00:00'), Timestamp('2017-12-11 00:00:00'), Timestamp('2018-01-16 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
267260,KR7267260008,KOSPI,True,False,2017-05-10,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-06-23 00:00:00'), Timestamp('2017-09-19 00:00:00'), Timestamp('2018-05-11 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
267290,KR7267290005,KOSPI,True,False,2017-05-12,2026-08-21,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-08-04 00:00:00')],CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
268600,KR7268600004,KOSDAQ,False,True,2018-11-09,2025-03-06,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2020-11-05 00:00:00')],HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
272290,KR7272290008,KOSDAQ,True,False,2017-07-10,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-08-30 00:00:00'), Timestamp('2017-12-13 00:00:00'), Timestamp('2018-01-16 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
272450,KR7272450008,KOSPI,True,False,2017-12-08,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2018-09-07 00:00:00'), Timestamp('2018-11-13 00:00:00'), Timestamp('2018-12-12 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
279600,KR7279600001,KOSDAQ,True,False,2019-11-05,2026-08-21,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2024-09-11 00:00:00')],CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
284620,KR7284620002,KOSDAQ,True,False,2020-06-08,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2021-04-19 00:00:00'), Timestamp('2021-06-21 00:00:00'), Timestamp('2022-02-18 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
290380,KR7290380005,KOSDAQ,False,True,2018-08-10,2025-08-20,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2019-06-07 00:00:00'), Timestamp('2019-08-30 00:00:00')]",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
298690,KR7298690009,KOSPI,True,False,2018-12-27,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2018-12-27 00:00:00'), Timestamp('2019-02-21 00:00:00'), Timestamp('2019-03-13 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
317770,KR7317770006,KOSDAQ,True,False,2019-08-01,2026-08-21,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2023-02-08 00:00:00')],CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
347860,KR7347860009,KOSDAQ,True,False,2020-12-21,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2021-11-15 00:00:00'), Timestamp('2022-02-04 00:00:00')]",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
352770,KR7352770002,KOSDAQ,True,False,2020-12-04,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2021-04-13 00:00:00'), Timestamp('2021-05-18 00:00:00'), Timestamp('2021-12-02 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
900010,KYG887121070,KOSDAQ,False,True,2010-01-04,2013-06-04,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2010-02-12 00:00:00'), Timestamp('2010-03-17 00:00:00')]",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
900080,HK0000055043,KOSDAQ,False,True,2010-01-04,2021-06-11,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2011-11-17 00:00:00'), Timestamp('2012-02-07 00:00:00'), Timestamp('2012-07-24 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
900090,HK0000054723,KOSDAQ,False,True,2010-02-05,2018-12-28,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2010-02-05 00:00:00'), Timestamp('2010-03-09 00:00:00'), Timestamp('2010-05-26 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
900140,KYG5307W1015,KOSPI,True,False,2010-11-30,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-10 00:00:00'), Timestamp('2014-10-21 00:00:00'), Timestamp('2014-11-17 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
900180,HK0000065257,KOSDAQ,False,True,2011-06-13,2018-05-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2011-08-09 00:00:00'), Timestamp('2011-09-07 00:00:00'), Timestamp('2011-10-14 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
900260,HK0000295359,KOSDAQ,True,False,2016-06-30,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-11-10 00:00:00'), Timestamp('2017-07-05 00:00:00'), Timestamp('2017-08-30 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
900280,KYG1990V1041,KOSDAQ,False,True,2016-10-19,2025-01-07,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-11-08 00:00:00'), Timestamp('2017-12-13 00:00:00')]",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
950110,KR8392070007,KOSDAQ,False,True,2012-12-17,2025-07-23,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2025-06-25 00:00:00')],HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
