ticker,isu_cd,market,currently_common,historical_only,gap_classification,expected_count,actual_count,first_expected_date,last_expected_date,first_actual_date,last_actual_date,leading_missing_count,internal_missing_count,trailing_missing_count,actual_row_count_near_provider_cap,provider_cap_pattern_match,suspension_authority_match_count,internal_missing_count_not_explained_by_suspension,root_cause_category,root_cause_confidence,root_cause_evidence
052860,KR7052860004,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
052880,KR7052880002,KOSDAQ,False,True,INTERNAL_GAP,430,328,2010-01-04,2011-09-22,2010-01-04,2011-09-22,0,102,0,False,False,0,102,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (102) with 102 dates unexplained by suspension authority
052970,KR7052970001,KOSDAQ,False,True,INTERNAL_GAP,199,13,2010-01-04,2010-10-19,2010-01-04,2010-10-19,0,186,0,False,False,0,186,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (186) with 186 dates unexplained by suspension authority
053000,KR7053000006,KOSPI,False,True,MIXED_GAP,1210,1182,2010-01-04,2014-11-18,2010-01-04,2014-10-29,0,14,14,False,False,0,14,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (14) with 14 dates unexplained by suspension authority
053030,KR7053030003,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053040,KR7053040002,KOSDAQ,False,True,INTERNAL_GAP,592,506,2010-01-04,2012-05-16,2010-01-04,2012-05-16,0,86,0,False,False,0,86,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (86) with 86 dates unexplained by suspension authority
053050,KR7053050001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053110,KR7053110003,KOSDAQ,False,True,MIXED_GAP,3130,2665,2010-01-04,2022-09-06,2010-07-12,2022-09-06,130,335,0,False,False,0,335,PROVIDER_DATA_GAP,LOW,Leading missing dates (130) but actual rows (2665) well below cap
053160,KR7053160008,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053210,KR7053210001,KOSPI,True,False,LEADING_HISTORY_GAP,3741,2996,2011-06-03,2026-08-21,2014-06-09,2026-08-21,745,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053260,KR7053260006,KOSDAQ,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
053270,KR7053270005,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053280,KR7053280004,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053290,KR7053290003,KOSDAQ,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
053300,KR7053300000,KOSDAQ,True,False,LEADING_HISTORY_GAP,3080,2996,2014-02-04,2026-08-21,2014-06-09,2026-08-21,84,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053320,KR7053320008,KOSDAQ,False,True,INTERNAL_GAP,1018,888,2010-01-04,2014-02-06,2010-01-04,2014-02-06,0,130,0,False,False,0,130,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (130) with 130 dates unexplained by suspension authority
053330,KR7053330007,KOSDAQ,False,True,INTERNAL_GAP,1315,1239,2010-01-04,2015-04-22,2010-01-04,2015-04-22,0,76,0,False,False,0,76,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (76) with 76 dates unexplained by suspension authority
053350,KR7053350005,KOSDAQ,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
053440,KR7053440004,KOSDAQ,False,True,INTERNAL_GAP,75,56,2010-01-04,2010-04-20,2010-01-04,2010-04-20,0,19,0,False,False,0,19,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (19) with 19 dates unexplained by suspension authority
053470,KR7053470001,KOSDAQ,False,True,INTERNAL_GAP,87,63,2010-01-04,2010-05-07,2010-01-04,2010-05-07,0,24,0,False,False,0,24,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (24) with 24 dates unexplained by suspension authority
053590,KR7053590006,KOSDAQ,False,True,MIXED_GAP,3638,2606,2010-01-04,2024-10-04,2012-07-24,2024-10-04,638,394,0,False,False,0,394,PROVIDER_DATA_GAP,LOW,Leading missing dates (638) but actual rows (2606) well below cap
053610,KR7053610002,KOSDAQ,True,False,MIXED_GAP,4095,2976,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,20,0,True,True,0,20,MIXED,MEDIUM,Cap-pattern leading gap with 20 unexplained internal and 0 trailing missing
053620,KR7053620001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053690,KR7053690004,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053700,KR7053700001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053740,KR7053740007,KOSDAQ,False,True,INTERNAL_GAP,1266,1256,2010-01-04,2015-02-09,2010-01-04,2015-02-09,0,10,0,False,False,0,10,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (10) with 10 dates unexplained by suspension authority
053800,KR7053800009,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053870,KR7053870002,KOSDAQ,False,True,INTERNAL_GAP,1433,1399,2010-01-04,2015-10-14,2010-01-04,2015-10-14,0,34,0,False,False,0,34,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (34) with 34 dates unexplained by suspension authority
053950,KR7053950002,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
053980,KR7053980009,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054010,KR7054010004,KOSDAQ,False,True,INTERNAL_GAP,438,397,2010-01-04,2011-10-05,2010-01-04,2011-10-05,0,41,0,False,False,0,41,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (41) with 41 dates unexplained by suspension authority
054020,KR7054020003,KOSDAQ,False,True,INTERNAL_GAP,63,58,2010-01-04,2010-04-02,2010-01-04,2010-04-02,0,5,0,False,False,0,5,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (5) with 5 dates unexplained by suspension authority
054040,KR7054040001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054050,KR7054050000,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054090,KR7054090006,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054120,KR7054120001,KOSDAQ,False,True,TRAILING_GAP,488,476,2010-01-04,2011-12-14,2010-01-04,2011-11-28,0,0,12,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
054170,KR7054170006,KOSDAQ,False,True,INTERNAL_GAP,331,312,2010-01-04,2011-04-28,2010-01-04,2011-04-28,0,19,0,False,False,0,19,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (19) with 19 dates unexplained by suspension authority
054210,KR7054210000,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054220,KR7054220009,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054300,KR7054300009,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054410,KR7054410006,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054450,KR7054450002,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054540,KR7054540000,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054620,KR7054620000,KOSDAQ,True,False,MIXED_GAP,4095,2967,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,29,0,True,True,0,29,MIXED,MEDIUM,Cap-pattern leading gap with 29 unexplained internal and 0 trailing missing
054670,KR7054670005,KOSDAQ,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
054780,KR7054780002,KOSDAQ,True,False,MIXED_GAP,4095,2985,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,11,0,True,True,0,11,MIXED,MEDIUM,Cap-pattern leading gap with 11 unexplained internal and 0 trailing missing
054800,KR7054800008,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054920,KR7054920004,KOSDAQ,True,False,MIXED_GAP,4095,2981,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,15,0,True,True,0,15,MIXED,MEDIUM,Cap-pattern leading gap with 15 unexplained internal and 0 trailing missing
054930,KR7054930003,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054940,KR7054940002,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
054950,KR7054950001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
055250,KR7055250005,KOSDAQ,False,True,INTERNAL_GAP,186,138,2010-01-04,2010-09-30,2010-01-04,2010-09-30,0,48,0,False,False,0,48,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (48) with 48 dates unexplained by suspension authority
055550,KR7055550008,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
056000,KR7056000003,KOSDAQ,False,True,MIXED_GAP,3268,2452,2010-01-04,2023-03-29,2011-01-26,2023-03-29,268,548,0,False,False,0,548,PROVIDER_DATA_GAP,LOW,Leading missing dates (268) but actual rows (2452) well below cap
056010,KR7056010002,KOSDAQ,False,True,INTERNAL_GAP,569,537,2010-01-04,2012-04-12,2010-01-04,2012-04-12,0,32,0,False,False,0,32,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (32) with 32 dates unexplained by suspension authority
056080,KR7056080005,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
056190,KR7056190002,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
056200,KR7056200009,KOSDAQ,False,True,TRAILING_GAP,303,287,2010-01-04,2011-03-21,2010-01-04,2011-02-24,0,0,16,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
056360,KR7056360001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
056700,KR7056700008,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
056710,KR7056710007,KOSDAQ,False,True,INTERNAL_GAP,569,540,2010-01-04,2012-04-12,2010-01-04,2012-04-12,0,29,0,False,False,0,29,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (29) with 29 dates unexplained by suspension authority
056730,KR7056730005,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
056810,KR7056810005,KOSDAQ,False,True,INTERNAL_GAP,920,799,2010-01-04,2013-09-09,2010-01-04,2013-09-09,0,121,0,False,False,0,121,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (121) with 121 dates unexplained by suspension authority
056850,KR7056850001,KOSDAQ,False,True,LEADING_HISTORY_GAP,44,7,2010-01-04,2010-03-08,2010-02-25,2010-03-08,37,0,0,False,False,0,0,PROVIDER_DATA_GAP,LOW,Leading missing dates (37) but actual rows (7) well below cap
057030,KR7057030009,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
057050,KR7057050007,KOSPI,False,True,MIXED_GAP,3896,2985,2010-09-13,2026-07-16,2014-04-23,2026-06-25,896,0,15,True,True,0,0,MIXED,MEDIUM,Cap-pattern leading gap with 0 unexplained internal and 15 trailing missing
057100,KR7057100000,KOSDAQ,False,True,INTERNAL_GAP,87,10,2010-01-04,2010-05-07,2010-01-04,2010-05-07,0,77,0,False,False,0,77,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (77) with 77 dates unexplained by suspension authority
057500,KR7057500001,KOSDAQ,False,True,MIXED_GAP,2709,2695,2010-01-04,2020-12-22,2010-01-04,2020-12-03,0,1,13,False,False,0,1,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (1) with 1 dates unexplained by suspension authority
057540,KR7057540007,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
057680,KR7057680001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058110,KR7058110008,KOSDAQ,True,False,INTERNAL_GAP,2620,2617,2015-12-14,2026-08-21,2015-12-14,2026-08-21,0,3,0,False,False,0,3,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (3) with 3 dates unexplained by suspension authority
058400,KR7058400003,KOSDAQ,True,False,LEADING_HISTORY_GAP,3886,2996,2010-11-03,2026-08-21,2014-06-09,2026-08-21,890,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058430,KR7058430000,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058450,KR7058450008,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058470,KR7058470006,KOSDAQ,True,False,MIXED_GAP,4095,2985,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,11,0,True,True,0,11,MIXED,MEDIUM,Cap-pattern leading gap with 11 unexplained internal and 0 trailing missing
058480,KR7058480005,KOSDAQ,False,True,INTERNAL_GAP,87,65,2010-01-04,2010-05-07,2010-01-04,2010-05-07,0,22,0,False,False,0,22,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (22) with 22 dates unexplained by suspension authority
058610,KR7058610007,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058630,KR7058630005,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058650,KR7058650003,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058690,KR7058690009,KOSDAQ,False,True,INTERNAL_GAP,163,109,2010-01-04,2010-08-25,2010-01-04,2010-08-25,0,54,0,False,False,0,54,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (54) with 54 dates unexplained by suspension authority
058730,KR7058730003,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058850,KR7058850009,KOSPI,True,False,LEADING_HISTORY_GAP,3917,2996,2010-09-16,2026-08-21,2014-06-09,2026-08-21,921,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058860,KR7058860008,KOSPI,True,False,LEADING_HISTORY_GAP,3854,2996,2010-12-17,2026-08-21,2014-06-09,2026-08-21,858,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
058900,KR7058900002,KOSDAQ,False,True,INTERNAL_GAP,193,140,2010-01-04,2010-10-11,2010-01-04,2010-10-11,0,53,0,False,False,0,53,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (53) with 53 dates unexplained by suspension authority
059090,KR7059090001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
059100,KR7059100008,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
059210,KR7059210005,KOSDAQ,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
060150,KR7060150000,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
