ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,identity_lifecycle,identity_effective_from,identity_effective_to,entry_signal_date,entry_execution_date,entry_open,full_path_raw_mfe,full_path_raw_mae,full_path_mfe_cohort,v2_exit_reason,v2_exit_category,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_giveback,v4_exit_reason,v4_exit_signal_date,v4_exit_execution_date,v4_exit_price,v4_terminal_return,v4_strategy_path_mfe,v4_strategy_path_mae,v4_holding_days,v4_trade_status,v4_fast_state_at_exit,v4_active_soft_threshold,v4_active_hard_threshold,v4_mfe_tier,v4_phase_at_exit,v4_max_hwm_drawdown_pct,v4_final_valuation_date,v4_final_valuation_price,v4_unexecuted_exit_signal_date,v4_unexecuted_exit_reason,v4_giveback,v3_exit_reason,v3_terminal_return,v3_strategy_path_mfe,v3_giveback,entry_signal_date_match,entry_execution_date_match,entry_open_match,return_delta_v4_minus_v2,improved_worsened_same
036930,주성엔지니어링,KOSDAQ,KR7036930006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036930_KR7036930006_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-03-21,2025-03-24,41950.0,574.612634,-37.902265,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-04-07,2025-04-08,35700.0,-14.9,1.79,-18.83,12,REALIZED,16.69,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2025-04-18,2025-04-21,34650.0,-17.4,1.79,-19.9,21,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-20.26,2025-04-21,34650.0,,,19.19,HARD_EXIT,297.85,574.61,276.76,True,True,True,-2.5,worsened
037070,파세코,KOSDAQ,KR7037070000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_037070_KR7037070000_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-02-03,2023-02-06,15470.0,0.840336,-71.299289,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-07-07,2023-07-10,12350.0,-20.17,0.84,-20.17,106,REALIZED,21.01,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-08-04,2023-08-07,11020.0,-28.77,0.84,-34.71,126,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-31.15,2023-08-07,11020.0,,,29.61,OPEN_AT_CUTOFF,-65.61,0.84,66.45,True,True,True,-8.6,worsened
037270,YG PLUS,KOSPI,KR7037270006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_037270_KR7037270006_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-06-02,2023-06-05,6570.0,73.515982,-64.307458,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-07-18,2023-07-19,5500.0,-16.29,5.63,-17.5,32,REALIZED,21.92,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-09-01,2023-09-04,5500.0,-16.29,5.63,-25.11,64,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-27.95,2023-09-04,5500.0,,,21.92,HARD_EXIT,28.77,73.52,44.75,True,True,True,0.0,same
037710,광주신세계,KOSPI,KR7037710001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_037710_KR7037710001_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-05-14,2021-05-17,38100.0,56.430446,-32.677165,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-01-27,2022-01-28,32300.0,-15.22,26.77,-15.22,176,REALIZED,41.99,WINNER_HARD_EXIT,2021-09-16,2021-09-17,38300.0,0.52,26.77,-5.25,87,REALIZED,TREND,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.91,2021-09-17,38300.0,,,26.25,HARD_EXIT,0.52,26.77,26.25,True,True,True,15.74,improved
037710,광주신세계,KOSPI,KR7037710001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_037710_KR7037710001_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2026-02-20,2026-02-23,40250.0,48.074534,-18.26087,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-29,2026-06-01,33750.0,-16.15,1.37,-16.52,67,REALIZED,17.52,WINNER_HARD_EXIT,2026-06-30,2026-07-01,43300.0,7.58,48.07,-17.52,88,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,WINNER,-24.92,2026-07-01,43300.0,,,40.49,SOFT_EXIT,9.69,25.22,15.53,True,True,True,23.73,improved
038290,마크로젠,KOSDAQ,KR7038290003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_038290_KR7038290003_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-07-02,2021-07-05,38350.0,4.302477,-72.777053,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-08-20,2021-08-23,32200.0,-16.04,4.3,-17.34,35,REALIZED,20.34,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-08-20,2021-08-23,32200.0,-16.04,4.3,-17.34,35,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-19.62,2021-08-23,32200.0,,,20.34,OPEN_AT_CUTOFF,-67.41,4.3,71.71,True,True,True,0.0,same
039030,이오테크닉스,KOSDAQ,KR7039030002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039030_KR7039030002_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-03-31,2023-04-03,89500.0,596.089385,-11.843575,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-12-31,2024-01-02,152900.0,70.84,104.36,-11.84,184,REALIZED,33.52,WINNER_HARD_EXIT,2024-06-20,2024-06-21,177900.0,98.77,213.97,-11.84,299,REALIZED,EXTENDED,-25.0,-35.0,MFE_200_TO_400,WINNER,-36.05,2024-06-21,177900.0,,,115.2,SOFT_EXIT,51.17,104.36,53.19,True,True,True,27.93,improved
039130,하나투어,KOSPI,KR7039130000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039130_KR7039130000_KOSPI_01,1,2011-11-01|2026-08-21,2011-11-01,2026-08-21,2021-04-02,2021-04-05,64471.0,42.878193,-55.638969,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-08-31,2021-09-01,76095.0,18.03,42.88,-6.97,100,REALIZED,24.85,WINNER_HARD_EXIT,2021-08-17,2021-08-18,70137.0,8.79,42.88,-6.97,91,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-23.01,2021-08-18,70137.0,,,34.09,SOFT_EXIT,20.15,42.88,22.73,True,True,True,-9.24,worsened
039130,하나투어,KOSPI,KR7039130000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039130_KR7039130000_KOSPI_02,2,2011-11-01|2026-08-21,2011-11-01,2026-08-21,2023-02-03,2023-02-06,63000.0,12.063492,-54.603175,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-06-02,2023-06-05,53000.0,-15.87,5.87,-16.98,82,REALIZED,21.74,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-06-30,2023-07-03,51000.0,-19.05,5.87,-21.43,101,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-25.04,2023-07-03,51000.0,,,24.92,OPEN_AT_CUTOFF,-50.48,12.06,62.54,True,True,True,-3.18,worsened
039130,하나투어,KOSPI,KR7039130000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039130_KR7039130000_KOSPI_03,3,2011-11-01|2026-08-21,2011-11-01,2026-08-21,2024-02-02,2024-02-05,64900.0,8.782743,-55.932203,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-04-15,2024-04-16,53800.0,-17.1,8.78,-18.18,48,REALIZED,25.88,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2024-07-19,2024-07-22,55300.0,-14.79,8.78,-19.57,113,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-25.5,2024-07-22,55300.0,,,23.57,OPEN_AT_CUTOFF,-51.93,8.78,60.71,True,True,True,2.31,improved
039200,오스코텍,KOSDAQ,KR7039200001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039200_KR7039200001_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-08-11,2023-08-14,33450.0,97.309417,-46.188341,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-08-31,2023-09-01,27800.0,-16.89,1.49,-18.24,14,REALIZED,18.38,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-12-01,2023-12-04,19180.0,-42.66,2.24,-45.74,75,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-44.5,2023-12-04,19180.0,,,44.9,SOFT_EXIT,18.68,34.23,15.55,True,True,True,-25.77,worsened
039200,오스코텍,KOSDAQ,KR7039200001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039200_KR7039200001_KOSDAQ_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-04-26,2024-04-29,30200.0,118.543046,-28.476821,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-03-31,2026-04-01,51700.0,71.19,118.54,-28.48,466,REALIZED,47.35,WINNER_HARD_EXIT,2024-09-06,2024-09-09,33000.0,9.27,51.82,-7.28,91,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-26.06,2024-09-09,33000.0,,,42.55,SOFT_EXIT,9.44,27.81,18.37,True,True,True,-61.92,worsened
039440,에스티아이,KOSDAQ,KR7039440003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039440_KR7039440003_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-12-10,2021-12-13,19050.0,127.034121,-43.832021,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-06-22,2022-06-23,15550.0,-18.37,15.22,-18.37,130,REALIZED,33.59,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2022-08-05,2022-08-08,16150.0,-15.22,15.22,-25.46,162,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-34.4,2022-08-08,16150.0,,,30.44,SOFT_EXIT,26.51,65.88,39.37,True,True,True,3.15,improved
039440,에스티아이,KOSDAQ,KR7039440003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039440_KR7039440003_KOSDAQ_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-12-12,2025-12-15,28000.0,54.285714,-38.142857,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-07-08,2026-07-09,23650.0,-15.54,54.29,-16.25,138,REALIZED,69.83,WINNER_HARD_EXIT,2026-01-21,2026-01-22,30400.0,8.57,28.93,-1.79,26,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.08,2026-01-22,30400.0,,,20.36,SOFT_EXIT,6.96,28.93,21.97,True,True,True,24.11,improved
039490,키움증권,KOSPI,KR7039490008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039490_KR7039490008_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-02-16,2024-02-19,119300.0,333.361274,-10.310142,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-09-30,2025-10-01,247000.0,107.04,136.8,-10.31,396,REALIZED,29.76,WINNER_SOFT_WATCH_EXIT,2024-10-08,2024-10-10,132400.0,10.98,22.72,-3.94,156,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,WINNER,-19.06,2024-10-10,132400.0,,,11.74,SOFT_EXIT,7.38,22.72,15.34,True,True,True,-96.06,worsened
039840,디오,KOSDAQ,KR7039840004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039840_KR7039840004_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-02,2021-04-05,38900.0,41.388175,-71.59383,WINNER_CAPABLE_GE_20,EXIT3_PROGRESSED_TO_BASE,EXIT3,2021-11-30,2021-12-01,31500.0,-19.02,41.39,-19.79,165,REALIZED,60.41,WINNER_HARD_EXIT,2021-09-28,2021-09-29,41050.0,5.53,41.39,-7.07,122,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-23.09,2021-09-29,41050.0,,,35.86,SOFT_EXIT,25.71,41.39,15.68,True,True,True,24.55,improved
039840,디오,KOSDAQ,KR7039840004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_039840_KR7039840004_KOSDAQ_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-06-30,2023-07-03,34450.0,7.692308,-67.924528,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-08-16,2023-08-17,28200.0,-18.14,7.69,-18.14,33,REALIZED,25.83,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-08-16,2023-08-17,28200.0,-18.14,7.69,-18.14,33,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-22.91,2023-08-17,28200.0,,,25.83,OPEN_AT_CUTOFF,-66.27,7.69,73.96,True,True,True,0.0,same
041140,넥슨지티,KOSDAQ,KR7041140005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041140_KR7041140005_KOSDAQ_01,1,2010-01-04|2022-04-14,2010-01-04,2022-04-14,2021-12-10,2021-12-13,19900.0,48.241206,-22.110553,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-02-14,2022-02-15,16250.0,-18.34,27.89,-19.1,43,REALIZED,46.23,WINNER_HARD_EXIT,2021-12-24,2021-12-27,19100.0,-4.02,20.35,-14.32,11,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.25,2021-12-27,19100.0,,,24.37,HARD_EXIT,-4.02,20.35,24.37,True,True,True,14.32,improved
041190,우리기술투자,KOSDAQ,KR7041190000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041190_KR7041190000_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-06-13,2025-06-16,9820.0,33.808554,-62.06721,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-06-23,2025-06-24,8690.0,-11.51,3.36,-17.62,7,REALIZED,14.87,WINNER_HARD_EXIT,2025-07-24,2025-07-25,9670.0,-1.53,27.29,-17.62,30,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,WINNER,-22.0,2025-07-25,9670.0,,,28.82,HARD_EXIT,-1.53,27.29,28.82,True,True,True,9.98,improved
041190,우리기술투자,KOSDAQ,KR7041190000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041190_KR7041190000_KOSDAQ_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-07-04,2025-07-07,9900.0,32.727273,-62.373737,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-11-17,2025-11-18,8150.0,-17.68,32.73,-17.98,91,REALIZED,50.41,WINNER_HARD_EXIT,2025-07-24,2025-07-25,9670.0,-2.32,26.26,-7.37,15,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,WINNER,-22.0,2025-07-25,9670.0,,,28.58,HARD_EXIT,-2.32,26.26,28.58,True,True,True,15.36,improved
041510,에스엠,KOSDAQ,KR7041510009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041510_KR7041510009_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-06-04,2021-06-07,44500.0,262.247191,-3.595506,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-10-31,2021-11-01,79400.0,78.43,91.01,-3.6,100,REALIZED,12.58,WINNER_HARD_EXIT,2022-01-06,2022-01-07,62300.0,40.0,91.01,-3.6,148,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-27.18,2022-01-07,62300.0,,,51.01,HARD_EXIT,40.0,91.01,51.01,True,True,True,-38.43,worsened
041510,에스엠,KOSDAQ,KR7041510009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041510_KR7041510009_KOSDAQ_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-02-14,2025-02-17,92200.0,68.221258,-30.694143,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-08-31,2025-09-01,140500.0,52.39,68.22,-4.45,134,REALIZED,15.83,WINNER_HARD_EXIT,2025-11-05,2025-11-06,113600.0,23.21,68.22,-4.45,177,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-26.82,2025-11-06,113600.0,,,45.01,SOFT_EXIT,28.42,45.66,17.24,True,True,True,-29.18,worsened
041830,인바디,KOSDAQ,KR7041830001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041830_KR7041830001_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-05-14,2021-05-17,25900.0,183.783784,-31.274131,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-09-30,2021-10-01,25450.0,-1.74,26.83,-4.25,95,REALIZED,28.57,WINNER_SOFT_WATCH_EXIT,2021-09-17,2021-09-23,27850.0,7.53,26.83,-2.9,89,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,WINNER,-15.98,2021-09-23,27850.0,,,19.3,SOFT_EXIT,13.32,26.83,13.51,True,True,True,9.27,improved
041830,인바디,KOSDAQ,KR7041830001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041830_KR7041830001_KOSDAQ_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-03-03,2023-03-06,29950.0,145.409015,-30.884808,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-08-14,2023-08-16,25300.0,-15.53,8.68,-15.86,113,REALIZED,24.21,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-08-18,2023-08-21,23800.0,-20.53,8.68,-23.54,116,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-27.65,2023-08-21,23800.0,,,29.21,SOFT_EXIT,6.18,20.2,14.02,True,True,True,-5.0,worsened
041830,인바디,KOSDAQ,KR7041830001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041830_KR7041830001_KOSDAQ_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-03-29,2024-04-01,30650.0,139.804241,-32.463295,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-05-30,2024-05-31,26350.0,-14.03,0.16,-16.48,41,REALIZED,14.19,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2024-07-19,2024-07-22,23700.0,-22.68,0.16,-22.68,76,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-22.31,2024-07-22,23700.0,,,22.84,SOFT_EXIT,18.6,59.54,40.94,True,True,True,-8.65,worsened
041830,인바디,KOSDAQ,KR7041830001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041830_KR7041830001_KOSDAQ_04,4,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-08-22,2025-08-25,27850.0,163.913824,-6.642729,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-07-31,2026-08-03,46950.0,68.58,130.52,-6.64,229,REALIZED,61.94,WINNER_HARD_EXIT,2026-03-04,2026-03-05,29550.0,6.1,29.26,-6.64,127,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.42,2026-03-05,29550.0,,,23.16,SOFT_EXIT,9.69,25.67,15.98,True,True,True,-62.48,worsened
041960,코미팜,KOSDAQ,KR7041960006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_041960_KR7041960006_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-05-02,2025-05-07,5840.0,84.760274,-15.068493,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-01-31,2026-02-02,7200.0,23.29,43.84,-15.07,183,REALIZED,20.55,WINNER_HARD_EXIT,2026-05-18,2026-05-19,8010.0,37.16,84.76,-15.07,253,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-25.76,2026-05-19,8010.0,,,47.6,SOFT_EXIT,5.82,20.89,15.07,True,True,True,13.87,improved
042370,비츠로테크,KOSDAQ,KR7042370007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_042370_KR7042370007_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2026-02-20,2026-02-23,11970.0,98.830409,-45.530493,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-03,2026-03-04,9850.0,-17.71,1.0,-17.71,7,REALIZED,18.71,WINNER_HARD_EXIT,2026-05-12,2026-05-13,16890.0,41.1,98.83,-29.82,55,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-29.03,2026-05-13,16890.0,,,57.73,HARD_EXIT,41.1,98.83,57.73,True,True,True,58.81,improved
042600,새로닉스,KOSDAQ,KR7042600007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_042600_KR7042600007_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-02-24,2023-02-27,24100.0,206.639004,-72.863071,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-08-31,2023-09-01,34000.0,41.08,206.64,-0.41,129,REALIZED,165.56,WINNER_HARD_EXIT,2023-03-14,2023-03-15,26650.0,10.58,39.0,-0.41,12,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-23.58,2023-03-15,26650.0,,,28.42,SOFT_EXIT,12.45,39.0,26.55,True,True,True,-30.5,worsened
042660,한화오션,KOSPI,KR7042660001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_042660_KR7042660001_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-06-04,2021-06-07,34648.0,346.779035,-55.769453,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-07-09,2021-07-12,29184.0,-15.77,3.46,-17.82,26,REALIZED,19.23,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-08-06,2021-08-09,28118.0,-18.85,3.46,-19.74,46,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-21.44,2021-08-09,28118.0,,,22.31,HARD_EXIT,-0.38,27.95,28.33,True,True,True,-3.08,worsened
042660,한화오션,KOSPI,KR7042660001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_042660_KR7042660001_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-04-21,2023-04-24,24698.0,526.771398,-14.770427,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-10-31,2023-11-01,23400.0,-5.26,79.5,-11.87,128,REALIZED,84.76,WINNER_HARD_EXIT,2023-08-22,2023-08-23,31316.0,26.8,79.5,-11.87,83,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-28.16,2023-08-23,31316.0,,,52.7,HARD_EXIT,26.8,79.5,52.7,True,True,True,32.06,improved
042660,한화오션,KOSPI,KR7042660001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_042660_KR7042660001_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-11-08,2024-11-11,37550.0,312.250333,-20.505992,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-12-06,2024-12-09,30900.0,-17.71,9.32,-18.77,21,REALIZED,27.03,WINNER_SOFT_WATCH_EXIT,2026-06-12,2026-06-15,117000.0,211.58,312.25,-20.51,386,REALIZED,WATCH,-25.0,-35.0,MFE_200_TO_400,WINNER,-33.98,2026-06-15,117000.0,,,100.67,SOFT_EXIT,208.12,312.25,104.13,True,True,True,229.29,improved
042660,한화오션,KOSPI,KR7042660001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_042660_KR7042660001_KOSPI_04,4,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-01-03,2025-01-06,37500.0,312.8,-3.2,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-04-30,2025-05-02,78500.0,109.33,154.13,-3.2,79,REALIZED,44.8,WINNER_SOFT_WATCH_EXIT,2026-06-12,2026-06-15,117000.0,212.0,312.8,-3.2,349,REALIZED,WATCH,-25.0,-35.0,MFE_200_TO_400,WINNER,-33.98,2026-06-15,117000.0,,,100.8,SOFT_EXIT,208.53,312.8,104.27,True,True,True,102.67,improved
042670,HD현대인프라코어,KOSPI,KR7042670000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_042670_KR7042670000_KOSPI_01,1,2010-01-04|2026-01-23,2010-01-04,2026-01-23,2023-02-17,2023-02-20,9470.0,93.241816,-33.790919,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-03-13,2023-03-14,7980.0,-15.73,1.69,-18.06,16,REALIZED,17.42,WINNER_HARD_EXIT,2023-08-07,2023-08-08,10920.0,15.31,55.12,-24.39,117,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-26.07,2023-08-08,10920.0,,,39.81,HARD_EXIT,15.31,55.12,39.81,True,True,True,31.04,improved
043150,바텍,KOSDAQ,KR7043150002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_043150_KR7043150002_KOSDAQ_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-02,2021-04-05,29700.0,56.565657,-46.026936,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-11-30,2021-12-01,32700.0,10.1,56.57,-1.52,165,REALIZED,46.47,WINNER_HARD_EXIT,2021-11-29,2021-11-30,34500.0,16.16,56.57,-1.52,164,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-26.99,2021-11-30,34500.0,,,40.41,SOFT_EXIT,31.14,56.57,25.43,True,True,True,6.06,improved
