ticker,market,effective_date,all_sector_codes,all_sector_names,canonical_sector_code,canonical_sector_name,classification,reason
040300,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
040350,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
040420,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
040610,KOSDAQ,2026-08-14,2024|2075,제조|운송장비·부품,2075,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
040910,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041020,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041190,KOSDAQ,2026-08-14,2031,금융,2031,금융,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041440,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041460,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041510,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041520,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041590,KOSDAQ,2026-08-14,2026,건설,2026,건설,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041650,KOSPI,2026-08-14,1015|1027,운송장비·부품|제조,1015,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041830,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041910,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041920,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041930,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
041960,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042000,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042040,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042110,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042370,KOSDAQ,2026-08-14,2031,금융,2031,금융,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042420,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042500,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042510,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042520,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042600,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042660,KOSPI,2026-08-14,1015|1027,운송장비·부품|제조,1015,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042700,KOSPI,2026-08-14,1012|1027,기계·장비|제조,1012,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
042940,KOSDAQ,2026-08-14,2026,건설,2026,건설,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043100,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043150,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043200,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043220,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043260,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043340,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043360,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043370,KOSDAQ,2026-08-14,2024|2075,제조|운송장비·부품,2075,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043590,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043610,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043650,KOSDAQ,2026-08-14,2024|2056,제조|음식료·담배,2056,음식료·담배,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043710,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
043910,KOSDAQ,2026-08-14,2024|2067,제조|비금속,2067,비금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
044180,KOSDAQ,2026-08-14,2026,건설,2026,건설,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
044340,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
044380,KOSPI,2026-08-14,1013|1027,전기전자|제조,1013,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
044450,KOSPI,2026-08-14,1019,운송·창고,1019,운송·창고,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
044480,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
044490,KOSDAQ,2026-08-14,2024|2068,제조|금속,2068,금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
044780,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
044820,KOSPI,2026-08-14,1021,금융,1021,금융,AGGREGATE_ONLY,NO_LEAF_MEMBERSHIP; RETAIN_SOLE_AGGREGATE
044960,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
044990,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
045060,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
045100,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
045300,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
045340,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
045390,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
045510,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
045520,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
045660,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
045970,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
046070,KOSDAQ,2026-08-14,2024|2075,제조|운송장비·부품,2075,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
046120,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
046210,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
046310,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
046390,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
046440,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
046890,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
046940,KOSDAQ,2026-08-14,2026,건설,2026,건설,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
046970,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047040,KOSPI,2026-08-14,1018,건설,1018,건설,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047050,KOSPI,2026-08-14,1016,유통,1016,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047080,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047310,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047400,KOSPI,2026-08-14,1010|1027,비금속|제조,1010,비금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047560,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047770,KOSDAQ,2026-08-14,2024|2058,제조|섬유·의류,2058,섬유·의류,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047810,KOSPI,2026-08-14,1015|1027,운송장비·부품|제조,1015,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047820,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
047920,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
048410,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
048430,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
048470,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
048530,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
048550,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
048770,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
048830,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
048870,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
048910,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049070,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049080,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049120,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049180,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049430,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049470,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049480,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049520,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049550,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049630,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049720,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049800,KOSPI,2026-08-14,1012|1027,기계·장비|제조,1012,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049830,KOSDAQ,2026-08-14,2024|2068,제조|금속,2068,금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049950,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
049960,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
050090,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
050110,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
050120,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
050760,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
050860,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
050890,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
050960,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051160,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051360,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051370,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051380,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051390,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051490,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051500,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051600,KOSPI,2026-08-14,1018,건설,1018,건설,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051630,KOSPI,2026-08-14,1008|1027,화학|제조,1008,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051780,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051900,KOSPI,2026-08-14,1008|1027,화학|제조,1008,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051910,KOSPI,2026-08-14,1008|1027,화학|제조,1008,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
051980,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052020,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052220,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052260,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052300,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052330,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052400,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052420,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052460,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052600,KOSDAQ,2026-08-14,2114,통신,2114,통신,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052690,KOSPI,2026-08-14,1026,일반서비스,1026,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052710,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052770,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052790,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052860,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
052900,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053030,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053060,KOSDAQ,2026-08-14,2024|2075,제조|운송장비·부품,2075,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053080,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053160,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053210,KOSPI,2026-08-14,1047,오락·문화,1047,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053260,KOSDAQ,2026-08-14,2024|2068,제조|금속,2068,금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053270,KOSDAQ,2026-08-14,2024|2075,제조|운송장비·부품,2075,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053280,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053290,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053300,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053350,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053450,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053580,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053610,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053620,KOSDAQ,2026-08-14,2024|2068,제조|금속,2068,금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053690,KOSPI,2026-08-14,1026,일반서비스,1026,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053700,KOSDAQ,2026-08-14,2024|2075,제조|운송장비·부품,2075,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053800,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053950,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
053980,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054040,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054090,KOSDAQ,2026-08-14,2024|2077,제조|기타제조,2077,기타제조,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054180,KOSDAQ,2026-08-14,2024|2075,제조|운송장비·부품,2075,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054210,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054220,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054300,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054410,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054450,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054540,KOSDAQ,2026-08-14,2024|2068,제조|금속,2068,금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054620,KOSDAQ,2026-08-14,2031,금융,2031,금융,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054670,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054780,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054800,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
054920,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
