ticker,isu_cd,market,first_common_date,last_common_date,current_common,historical_only,lifecycle_transition_present,common_interval_count,canonical_adjusted_exists,canonical_adjusted_date_min,canonical_requested_start,canonical_row_count,raw_cache_exists,spac_authority_present,historical_issue_name,current_issue_name,risk_classification
208340,KR7208340000,KOSDAQ,2018-11-21,2026-01-26,false,true,false,1,true,2018-11-21,2018-11-21,1284,false,false,파멥신,파멥신,NO_IDENTITY_TRANSITION_SIGNAL
213090,KR7213090004,KOSDAQ,2015-12-01,2021-10-01,false,true,false,1,true,2015-12-01,2015-12-01,1422,false,false,미래테크놀로지,미래테크놀로지,NO_IDENTITY_TRANSITION_SIGNAL
214310,KR7214310005,KOSDAQ,2015-06-25,2024-12-20,false,true,false,1,true,2015-06-25,2015-06-25,1577,false,false,세미콘라이트,에스엘에너지,NO_IDENTITY_TRANSITION_SIGNAL
214870,KR7214870008,KOSDAQ,2015-10-13,2025-03-28,false,true,false,1,true,2015-10-13,2015-10-13,1822,false,false,뉴지랩,한울BnC,NO_IDENTITY_TRANSITION_SIGNAL
217600,KR7217600006,KOSDAQ,2017-04-11,2022-12-15,false,true,true,1,true,2017-04-11,2017-04-11,1384,false,true,이베스트기업인수목적2호,켐온,IDENTITY_TRANSITION_SIGNAL
217620,KR7217620004,KOSDAQ,2017-08-31,2026-05-07,false,true,true,1,true,2017-08-31,2017-08-31,1626,false,true,한화에이씨피씨기업인수목적,선샤인푸드,IDENTITY_TRANSITION_SIGNAL
220630,KR7220630008,KOSDAQ,2016-10-06,2022-05-30,false,true,true,1,true,2016-10-06,2016-10-06,1355,false,true,케이티비기업인수목적3호,맘스터치,IDENTITY_TRANSITION_SIGNAL
221610,KR7221610009,KOSDAQ,2016-01-27,2022-01-04,false,true,false,1,true,2016-01-27,2016-01-27,1355,false,false,한솔씨앤피,자안바이오,NO_IDENTITY_TRANSITION_SIGNAL
222160,KR7222160004,KOSDAQ,2021-11-18,2026-07-06,false,true,false,1,true,2021-11-18,2021-11-18,564,false,false,바이옵트로,NPX,NO_IDENTITY_TRANSITION_SIGNAL
222810,KR7222810004,KOSDAQ,2016-04-12,2026-03-13,false,true,true,1,true,2016-04-12,2016-04-12,1938,false,true,교보4호기업인수목적,세토피아,IDENTITY_TRANSITION_SIGNAL
225330,KR7225330000,KOSDAQ,2016-04-07,2022-03-16,false,true,false,1,true,2016-04-07,2016-04-07,1433,false,false,씨엠에스에듀,씨엠에스에듀,NO_IDENTITY_TRANSITION_SIGNAL
225650,KR7225650001,KOSDAQ,2015-09-04,2019-09-11,false,true,false,1,true,2015-09-04,2015-09-04,972,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
226350,KR7226350007,KOSDAQ,2016-02-03,2021-06-10,false,true,false,1,true,2016-02-03,2016-02-03,1027,false,false,아이엠텍,아이엠텍,NO_IDENTITY_TRANSITION_SIGNAL
226360,KR7226360006,KOSDAQ,2017-12-18,2026-01-13,false,true,true,1,true,2017-12-18,2017-12-18,1318,false,true,케이비드림투게더제4호기업인수목적; 현대드림투게더제4호기업인수목적,KH 건설,IDENTITY_TRANSITION_SIGNAL
226440,KR7226440006,KOSDAQ,2018-07-16,2025-06-18,false,true,true,1,true,2018-07-16,2018-07-16,920,false,true,동부제3호기업인수목적,한송네오텍,IDENTITY_TRANSITION_SIGNAL
227100,KR7227100005,KOSDAQ,2018-11-15,2026-06-30,false,true,false,1,true,2018-11-15,2018-11-15,1515,false,false,디자인,퀀텀온,NO_IDENTITY_TRANSITION_SIGNAL
230360,KR7230360000,KOSDAQ,2016-08-08,2026-06-29,false,true,false,1,true,2016-08-08,2016-08-08,2411,false,false,에코마케팅,에코마케팅,NO_IDENTITY_TRANSITION_SIGNAL
230980,KR7230980005,KOSDAQ,2016-12-05,2026-06-04,false,true,true,1,true,2016-12-05,2016-12-05,1720,false,true,아이비케이에스제4호기업인수목적,비유테크놀러지,IDENTITY_TRANSITION_SIGNAL
263020,KR7263020000,KOSDAQ,2018-11-20,2026-08-21,true,false,false,1,true,2018-11-20,2018-11-20,1903,false,false,디케이앤디,디케이앤디,NO_IDENTITY_TRANSITION_SIGNAL
263540,KR7263540007,KOSDAQ,2017-09-15,2024-11-05,false,true,false,1,true,2017-09-15,2017-09-15,615,false,false,샘코,어스앤에어로스페이스,NO_IDENTITY_TRANSITION_SIGNAL
268600,KR7268600004,KOSDAQ,2018-11-09,2025-03-06,false,true,false,1,true,2018-11-09,2018-11-09,1086,false,false,셀리버리,셀리버리,NO_IDENTITY_TRANSITION_SIGNAL
279600,KR7279600001,KOSDAQ,2019-11-05,2026-08-21,true,false,false,1,true,2019-11-05,2019-11-05,1516,false,false,미디어젠,미디어젠,NO_IDENTITY_TRANSITION_SIGNAL
282620,KR7282620004,KOSDAQ,2026-08-21,2026-08-21,true,false,false,1,true,2026-08-21,2026-08-21,1,false,false,기도산업,기도산업,NO_IDENTITY_TRANSITION_SIGNAL
282690,KR7282690007,KOSPI,2017-11-29,2024-10-07,false,true,false,1,true,2017-11-29,2017-11-29,1666,false,false,동아타이어,동아타이어,NO_IDENTITY_TRANSITION_SIGNAL
284620,KR7284620002,KOSDAQ,2020-06-08,2026-08-21,true,false,true,1,true,2020-06-08,2020-06-08,1264,false,true,하나금융11호기업인수목적,카이노스메드,IDENTITY_TRANSITION_SIGNAL
287410,KR7287410005,KOSDAQ,2021-03-31,2024-11-06,false,true,true,1,true,2021-03-31,2021-03-31,874,false,true,유안타제3호기업인수목적,제이시스메디칼,IDENTITY_TRANSITION_SIGNAL
290380,KR7290380005,KOSDAQ,2018-08-10,2025-08-20,false,true,false,1,true,2018-08-10,2018-08-10,1174,false,false,대유,대유,NO_IDENTITY_TRANSITION_SIGNAL
290510,KR7290510007,KOSDAQ,2019-11-29,2022-12-15,false,true,false,1,true,2019-11-29,2019-11-29,739,false,false,코리아센터,코리아센터,NO_IDENTITY_TRANSITION_SIGNAL
294090,KR7294090006,KOSDAQ,2020-09-14,2026-08-21,true,false,false,1,true,2020-09-14,2020-09-14,1081,false,false,이오플로우,이오플로우,NO_IDENTITY_TRANSITION_SIGNAL
298870,KR7298870007,KOSDAQ,2021-12-16,2023-08-25,false,true,false,1,true,2021-12-16,2021-12-16,404,false,false,케이티비네트워크,우리벤처파트너스,NO_IDENTITY_TRANSITION_SIGNAL
299910,KR7299910000,KOSDAQ,2018-12-03,2025-02-13,false,true,false,1,true,2018-12-03,2018-12-03,791,false,false,베스파,애닉,NO_IDENTITY_TRANSITION_SIGNAL
317770,KR7317770006,KOSDAQ,2019-08-01,2026-08-21,true,false,false,1,true,2019-08-01,2019-08-01,1731,false,false,슈프리마아이디,엑스페릭스,NO_IDENTITY_TRANSITION_SIGNAL
323230,KR7323230003,KOSDAQ,2020-12-30,2025-06-18,false,true,true,1,true,2020-12-30,2020-12-30,880,false,true,신한제5호기업인수목적,엠에프엠코리아,IDENTITY_TRANSITION_SIGNAL
335890,KR7335890000,KOSDAQ,2020-11-26,2025-12-09,false,true,true,1,true,2020-11-26,2020-11-26,1219,false,true,아이비케이에스제11호기업인수목적,비올,IDENTITY_TRANSITION_SIGNAL
336570,KR7336570007,KOSDAQ,2022-06-30,2026-08-21,true,false,true,1,true,2022-06-30,2022-06-30,1013,false,true,대신밸런스제8호기업인수목적,원텍,IDENTITY_TRANSITION_SIGNAL
347860,KR7347860009,KOSDAQ,2020-12-21,2026-08-21,true,false,false,1,true,2020-12-21,2020-12-21,1388,false,false,알체라,알체라,NO_IDENTITY_TRANSITION_SIGNAL
352770,KR7352770002,KOSDAQ,2020-12-04,2026-08-21,true,false,false,1,true,2020-12-04,2020-12-04,1062,false,false,클리노믹스,셀레스트라,NO_IDENTITY_TRANSITION_SIGNAL
355150,KR7355150004,KOSDAQ,2023-04-03,2026-08-21,true,false,true,1,true,2023-04-03,2023-04-03,803,false,true,교보10호기업인수목적,코스텍시스,IDENTITY_TRANSITION_SIGNAL
369370,KR7369370002,KOSDAQ,2021-12-23,2026-08-21,true,false,true,1,true,2021-12-23,2021-12-23,1139,false,true,대신밸런스제9호기업인수목적,블리츠웨이엔터테인먼트,IDENTITY_TRANSITION_SIGNAL
376190,KR7376190005,KOSDAQ,2021-06-11,2025-02-20,false,true,false,1,true,2021-06-11,2021-06-11,890,false,false,엘비루셈,LB루셈,NO_IDENTITY_TRANSITION_SIGNAL
450140,KR7450140009,KOSPI,2023-01-31,2026-01-06,false,true,false,1,true,2023-01-31,2023-01-31,699,false,false,코오롱모빌리티그룹,코오롱모빌리티그룹,NO_IDENTITY_TRANSITION_SIGNAL
458650,KR7458650009,KOSDAQ,2024-10-31,2026-08-21,true,false,false,1,true,2024-10-31,2024-10-31,440,false,false,성우,성우,NO_IDENTITY_TRANSITION_SIGNAL
900010,KYG887121070,KOSDAQ,2010-01-04,2013-06-04,false,true,false,1,true,2010-01-04,2010-01-04,842,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
900020,KYG248141080,KOSDAQ,2010-01-04,2011-11-25,false,true,false,1,true,2010-01-04,2010-01-04,460,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
900030,HK0000040383,KOSPI,2010-01-04,2012-09-13,false,true,false,1,true,2010-01-04,2010-01-04,575,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
900040,KYG210AT1036,KOSDAQ,2010-01-04,2020-05-21,false,true,false,1,true,2010-01-04,2010-01-04,2300,false,false,차이나그레이트,차이나그레이트,NO_IDENTITY_TRANSITION_SIGNAL
900050,HK0000050325,KOSPI,2010-01-04,2017-09-26,false,true,false,1,true,2010-01-04,2010-01-04,1718,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
900060,HK0000051505,KOSDAQ,2010-01-04,2013-10-10,false,true,false,1,true,2010-01-04,2010-01-04,926,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
900080,HK0000055043,KOSDAQ,2010-01-04,2021-06-11,false,true,false,1,true,2010-01-04,2010-01-04,2517,false,false,에스앤씨엔진그룹,에스앤씨엔진그룹,NO_IDENTITY_TRANSITION_SIGNAL
900090,HK0000054723,KOSDAQ,2010-02-05,2018-12-28,false,true,false,1,true,2010-02-05,2010-02-05,1966,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
900130,HK0000064334,KOSDAQ,2010-07-23,2017-07-24,false,true,false,1,true,2010-07-23,2010-07-23,1703,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
900140,KYG5307W1015,KOSPI,2010-11-30,2026-08-21,true,false,false,1,true,2010-11-30,2010-11-30,3867,false,false,엘브이엠씨홀딩스,엘브이엠씨홀딩스,NO_IDENTITY_TRANSITION_SIGNAL
900150,HK0000064342,KOSDAQ,2010-09-15,2012-09-25,false,true,false,1,true,2010-09-15,2010-09-15,409,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
900180,HK0000065257,KOSDAQ,2011-06-13,2018-05-21,false,true,false,1,true,2011-06-13,2011-06-13,1517,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
900280,KYG1990V1041,KOSDAQ,2016-10-19,2025-01-07,false,true,false,1,true,2016-10-19,2016-10-19,1855,false,false,골든센츄리,골든센츄리,NO_IDENTITY_TRANSITION_SIGNAL
950010,KR8136010004,KOSPI,2010-01-04,2015-11-04,false,true,false,1,true,2010-01-04,2010-01-04,1169,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
950030,KR8392020002,KOSDAQ,2010-01-04,2011-11-04,false,true,false,1,true,2010-01-04,2010-01-04,392,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
950070,KR8702040005,KOSPI,2011-01-25,2013-10-02,false,true,false,1,true,2011-01-25,2011-01-25,43,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
950100,KR8392060008,KOSPI,2012-04-30,2015-01-06,false,true,false,1,true,2012-04-30,2012-04-30,644,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
950110,KR8392070007,KOSDAQ,2012-12-17,2025-07-23,false,true,false,1,true,2012-12-17,2012-12-17,3080,false,false,SBI핀테크솔루션즈,SBI핀테크솔루션즈,NO_IDENTITY_TRANSITION_SIGNAL
950180,KR8392100002,KOSDAQ,2019-05-07,2022-05-17,false,true,false,1,true,2019-05-07,2019-05-07,735,false,false,SNK,SNK,NO_IDENTITY_TRANSITION_SIGNAL
950260,KR8840280000,KOSDAQ,2026-08-18,2026-08-21,true,false,false,1,true,2026-08-18,2026-08-18,4,false,false,인제니아테라퓨틱스(Reg.S),인제니아테라퓨틱스(Reg.S),NO_IDENTITY_TRANSITION_SIGNAL
