ticker,name,market,asset_type,requested_as_of,effective_as_of,cache_present,cache_first_date,cache_last_date,daily_rows,completed_month_count,freshness_status,staleness_trading_days,raw_data_ready,feature_ready,score_ready,stage_ready,evaluator_ready,momentum_current_ready,momentum_1m_ready,momentum_3m_ready,momentum_6m_ready,pattern_a_score,official_stage,candidate_state,base_score,transition_score,core_score,support_score,confirmation_bonus,balanced_core_score,alignment_bonus,progressed_penalty,score_delta_1m,score_delta_3m,score_delta_6m,base_score_delta_1m,base_score_delta_3m,base_score_delta_6m,transition_score_delta_1m,transition_score_delta_3m,transition_score_delta_6m,row_status,quality_flags,quality_reason_codes,evaluator_reason_codes,momentum_reason_codes_1m,momentum_reason_codes_3m,momentum_reason_codes_6m,error_type,error_message,scanner_commit,scanner_as_of,source_artifact
081660,미스토홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,68.2498449449156,transition,candidate,100.0,51.8024778918708,51.44732761294328,36.80752122927616,0.3551502789275166,68.2498449449156,0.0,0.0,2.4941,-8.9617,-19.6629,0.0,0.0,0.0,2.8197,-11.0768,-14.7398,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
082640,동양생명,KOSPI,COMMON,2026-08-14,2026-08-06,True,2021-08-17,2026-08-06,1216,60,VERY_STALE,6,True,True,True,True,True,True,True,True,True,66.1231273763423,transition,candidate,71.2990639665184,61.64782025698686,59.983845934560165,25.0,1.6639743224266943,66.1231273763423,0.0,0.0,-6.9468,-25.9083,-18.2321,2.3565,-1.1615,-8.0016,-16.0753,-38.3522,-28.4501,OK,VERY_STALE_DATA,VERY_STALE_DATA,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
088790,진도,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,78.14503642916726,transition,candidate,82.266883127808,74.4165192826852,70.44336011441547,29.152442255332247,3.9731591682697296,78.14503642916726,0.0,0.0,-0.6168,-10.2942,18.3979,-2.1281,-7.0881,-8.8983,0.5829,1.2753,29.9825,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
092790,넥스틸,KOSPI,COMMON,2026-08-14,2026-08-14,True,2023-08-21,2026-08-14,726,36,FRESH,0,True,True,True,True,True,True,False,False,False,70.70314441316526,transition,candidate,58.902125975521614,88.41757098260754,83.41757098260754,25.0,5.0,70.70314441316526,0.0,0.0,,,,,,,,,,PARTIAL,,,state_candidate;stage_transition,INSUFFICIENT_HISTORY_1M,INSUFFICIENT_HISTORY_3M,INSUFFICIENT_HISTORY_6M,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
096760,JW홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,81.37524246101633,transition,candidate,92.83209064327488,72.43561943704435,69.23053094603802,25.0,3.205088491006336,81.37524246101633,0.0,0.0,-4.9293,-16.7321,-7.7988,1.2065,2.0144,-7.1679,-9.1319,-16.9724,4.1222,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
096770,SK이노베이션,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,61.85069629675105,transition,candidate,77.45457672395452,51.47967899322842,51.268296279910075,25.0,0.2113827133183458,61.85069629675105,0.0,0.0,-7.24,-18.5123,25.3025,-0.3358,-1.6264,-2.6763,-10.6614,-15.2174,27.807,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
100220,비상교육,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,71.47508347807198,transition,candidate,90.2582093141315,59.16300489555718,57.854004196191866,25.0,1.3090006993653112,71.47508347807198,0.0,0.0,-9.7029,-12.8227,14.6934,0.1038,5.4823,0.3891,-14.6642,-10.1983,17.6612,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
139480,이마트,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,80.69926004533595,transition,candidate,76.56644368361026,85.30368529125695,80.30368529125695,25.0,5.0,80.69926004533595,0.0,0.0,-1.4471,-6.7227,8.9875,5.1204,10.6988,0.0456,-11.3125,-14.6963,22.9547,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
180640,한진칼,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,64.9899431927868,transition,candidate,49.08290878652706,96.15105896562136,91.15105896562136,25.0,5.0,64.9899431927868,0.0,0.0,14.5979,41.8147,28.3162,5.1219,21.5036,18.5915,-0.3285,-3.588,-3.588,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
192080,더블유게임즈,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,91.24537645886755,transition,candidate,89.36031231326578,93.21168568596312,85.7125574643117,37.49564110825718,7.4991282216514366,91.24537645886755,0.0,0.0,-0.2588,14.9833,10.8038,0.5477,-8.068,-7.3894,-5.7475,19.2487,11.96,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
192400,쿠쿠홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1219,60,FRESH,0,True,True,True,True,True,True,True,True,True,75.1421832237662,transition,candidate,86.57023149401361,66.37949372473943,64.03956604977665,25.0,2.3399276749627753,75.1421832237662,0.0,0.0,-3.5006,-7.7749,-4.6905,4.1029,13.6228,18.498,-8.7779,-29.6638,-30.1259,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
207940,삼성바이오로직스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2016-11-10,2026-08-14,2394,117,FRESH,0,True,True,True,True,True,True,True,True,True,80.2088821476101,transition,candidate,95.69440534515056,69.03711291348371,65.83922775633528,30.284479833961935,3.197885157148439,80.2088821476101,0.0,0.0,-3.7388,-8.2236,-10.9043,0.1881,2.2325,9.016,-5.8064,-14.7595,-26.7116,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
227840,현대코퍼레이션홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,75.2178755719104,transition,candidate,98.79550079131812,60.72565053976481,59.19341474836983,25.0,1.5322357913949722,75.2178755719104,0.0,0.0,-4.195,-15.3603,-11.5184,1.31,4.1749,-0.5642,-6.2675,-12.5294,-4.4769,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
267290,경동도시가스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,71.07578071983806,transition,candidate,97.53254039497308,55.90967486905833,55.065435602049995,25.0,0.8442392670083325,71.07578071983806,0.0,0.0,-3.9204,-18.0226,-7.1142,0.1956,-0.0447,-2.4675,-5.0867,-13.4716,-4.3339,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
268280,미원에스씨,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,27.873765102504656,transition,candidate,97.2133089629028,16.269315673289224,16.269315673289224,33.704253214638946,0.0,27.873765102504656,0.0,0.0,-0.8851,-29.1566,-38.767,0.7084,-2.7867,-2.7867,-0.6278,-23.6206,-33.7015,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
271560,오리온,KOSPI,COMMON,2026-08-14,2026-08-14,True,2017-07-07,2026-08-14,2232,109,FRESH,0,True,True,True,True,True,True,True,True,True,93.3592749521089,transition,candidate,94.03526697843002,92.6929325751421,87.6929325751421,25.0,5.0,93.3592749521089,0.0,0.0,-1.6045,-6.6407,23.3797,0.2772,-2.1854,-2.0748,-3.5079,-7.3071,41.2925,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
282330,BGF리테일,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,86.36317960386219,transition,candidate,98.42684865654704,65.09416085127135,62.38931495683744,32.74812897876767,2.7048458944339187,78.36317960386219,8.0,0.0,6.0687,5.1973,40.9834,1.5192,5.7497,4.777,7.4368,8.6363,41.713,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
300720,한일시멘트,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1219,60,FRESH,0,True,True,True,True,True,True,True,True,True,66.14314746267006,transition,candidate,96.27512804678702,50.37643895470956,50.32266196117963,25.0,0.0537769935299377,66.14314746267006,0.0,0.0,-9.1219,-19.5285,-16.6217,1.0592,9.4978,18.1313,-11.8501,-34.2174,-37.5904,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
373220,LG에너지솔루션,KOSPI,COMMON,2026-08-14,2026-08-14,True,2022-01-27,2026-08-14,1111,55,FRESH,0,True,True,True,True,True,True,True,True,True,78.17185375206606,transition,candidate,91.83713747534186,68.04658317950407,65.00253421186014,30.435347701831716,3.0440489676439277,78.17185375206606,0.0,0.0,-10.5637,2.1469,22.664,7.0482,2.186,1.3017,-9.0055,6.4458,28.0235,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
377740,바이오노트,KOSPI,COMMON,2026-08-14,2026-08-14,True,2022-12-22,2026-08-14,889,44,FRESH,0,True,True,True,True,True,True,True,True,True,77.3331738573399,transition,candidate,99.68492854049371,63.169136575523645,61.28783135044884,25.0,1.8813052250748064,77.3331738573399,0.0,0.0,-2.3538,-4.6925,-3.3833,2.5688,6.5455,23.4554,-4.3927,-10.1123,-22.5956,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
383220,F&F,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1219,60,FRESH,0,True,True,True,True,True,True,True,True,True,81.84169680391221,transition,candidate,84.6729291204099,79.19367580670155,72.05361659079426,48.563866065992954,7.140059215907285,81.84169680391221,0.0,0.0,9.0982,36.0387,47.7144,0.7362,12.8996,12.3981,15.2259,36.5704,50.0669,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
383800,LX홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,77.1410960204477,transition,candidate,98.361596437136,63.451984495277536,61.5302724245236,25.0,1.9217120707539337,77.1410960204477,0.0,0.0,-5.1359,-15.3955,-11.6038,1.761,7.501,0.2478,-8.2007,-15.5837,-5.1487,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
453340,현대그린푸드,KOSPI,COMMON,2026-08-14,2026-08-14,True,2023-04-10,2026-08-14,816,40,FRESH,0,True,True,True,True,True,True,True,True,False,100.0,transition,candidate,96.1407296481828,88.80271103404418,82.72509892111924,30.38806056462468,6.077612112924936,92.32614470733373,8.0,0.0,1.5903,4.1665,,2.4237,5.888,,2.3433,4.1307,,PARTIAL,,,state_candidate;stage_transition,,,INSUFFICIENT_HISTORY_6M,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
