ticker,isu_cd,entry_signal_date,entry_execution_date,name,market,representative_window,observed_windows,n_windows_observed,same_cutoff_return_spread,trade_id,pair_id,trade_status,exit_type,terminal_return,enrichment_status
083310,KR7083310003,2015-01-30,2015-02-02,83310,KOSDAQ,P1,P1,1,0.0,083310_01,083310|KR7083310003|KOSDAQ|2010-01-04|2026-09-01|083310_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,166.73,READY
093920,KR7093920007,2015-01-30,2015-02-02,93920,KOSDAQ,P1,P1,1,0.0,093920_01,093920|KR7093920007|KOSDAQ|2010-01-04|2026-09-01|093920_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-19.08,READY
108230,KR7108230004,2015-01-30,2015-02-02,108230,KOSDAQ,P1,P1,1,0.0,108230_01,108230|KR7108230004|KOSDAQ|2010-01-04|2026-09-01|108230_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,96.46,READY
138690,KR7138690003,2015-01-30,2015-02-02,138690,KOSDAQ,P1,P1,1,0.0,138690_02,138690|KR7138690003|KOSDAQ|2011-06-02|2023-12-05|138690_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-13.63,READY
007070,KR7007070006,2015-02-06,2015-02-09,7070,KOSPI,P1,P1,1,0.0,007070_01,007070|KR7007070006|KOSPI|2011-12-23|2026-09-01|007070_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,93.05,READY
019550,KR7019550003,2015-02-06,2015-02-09,19550,KOSDAQ,P1,P1,1,0.0,019550_01,019550|KR7019550003|KOSDAQ|2010-01-04|2026-09-01|019550_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,7.5,READY
024800,KR7024800005,2015-02-06,2015-02-09,24800,KOSDAQ,P1,P1,1,0.0,024800_01,024800|KR7024800005|KOSDAQ|2010-01-04|2026-09-01|024800_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-3.5,READY
025320,KR7025320003,2015-02-06,2015-02-09,25320,KOSDAQ,P1,P1,1,0.0,025320_01,025320|KR7025320003|KOSDAQ|2010-01-04|2026-09-01|025320_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.44,READY
036570,KR7036570000,2015-02-06,2015-02-09,36570,KOSPI,P1,P1,1,0.0,036570_01,036570|KR7036570000|KOSPI|2010-01-04|2026-09-01|036570_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.65,READY
041520,KR7041520008,2015-02-06,2015-02-09,41520,KOSDAQ,P1,P1,1,0.0,041520_01,041520|KR7041520008|KOSDAQ|2010-01-04|2026-09-01|041520_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.93,READY
046940,KR7046940003,2015-02-06,2015-02-09,46940,KOSDAQ,P1,P1,1,0.0,046940_01,046940|KR7046940003|KOSDAQ|2010-01-04|2026-09-01|046940_01,REALIZED,EXIT3_PROGRESSED_TO_WEAK,92.36,READY
052290,KR7052290004,2015-02-06,2015-02-09,52290,KOSDAQ,P1,P1,1,0.0,052290_01,052290|KR7052290004|KOSDAQ|2010-01-04|2018-10-10|052290_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.19,READY
067000,KR7067000000,2015-02-06,2015-02-09,67000,KOSDAQ,P1,P1,1,0.0,067000_01,067000|KR7067000000|KOSDAQ|2010-01-04|2026-09-01|067000_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,7.6,READY
114630,KR7114630007,2015-02-06,2015-02-09,114630,KOSDAQ,P1,P1,1,0.0,114630_01,114630|KR7114630007|KOSDAQ|2010-01-15|2026-09-01|114630_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,49.07,READY
122990,KR7122990005,2015-02-06,2015-02-09,122990,KOSDAQ,P1,P1,1,0.0,122990_02,122990|KR7122990005|KOSDAQ|2010-09-10|2026-09-01|122990_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,56.29,READY
004960,KR7004960001,2015-02-13,2015-02-16,4960,KOSPI,P1,P1,1,0.0,004960_01,004960|KR7004960001|KOSPI|2010-01-04|2026-09-01|004960_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,16.97,READY
008830,KR7008830002,2015-02-13,2015-02-16,8830,KOSDAQ,P1,P1,1,0.0,008830_02,008830|KR7008830002|KOSDAQ|2010-01-04|2026-09-01|008830_02,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,3.82,READY
014910,KR7014910004,2015-02-13,2015-02-16,14910,KOSPI,P1,P1,1,0.0,014910_01,014910|KR7014910004|KOSPI|2010-01-04|2026-09-01|014910_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-19.05,READY
017370,KR7017370008,2015-02-13,2015-02-16,17370,KOSPI,P1,P1,1,0.0,017370_02,017370|KR7017370008|KOSPI|2010-01-04|2026-09-01|017370_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,115.47,READY
039840,KR7039840004,2015-02-13,2015-02-16,39840,KOSDAQ,P1,P1,1,0.0,039840_01,039840|KR7039840004|KOSDAQ|2010-01-04|2026-09-01|039840_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,157.22,READY
053590,KR7053590006,2015-02-13,2015-02-16,53590,KOSDAQ,P1,P1,1,0.0,053590_01,053590|KR7053590006|KOSDAQ|2010-01-04|2024-10-04|053590_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,37.6,READY
067080,KR7067080002,2015-02-13,2015-02-16,67080,KOSDAQ,P1,P1,1,0.0,067080_02,067080|KR7067080002|KOSDAQ|2010-01-04|2026-09-01|067080_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.81,READY
068270,KR7068270008,2015-02-13,2015-02-16,68270,KOSDAQ,P1,P1,1,0.0,068270_01,068270|KR7068270008|KOSDAQ|2010-01-04|2018-02-08|068270_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,28.97,READY
127120,KR7127120004,2015-02-13,2015-02-16,127120,KOSDAQ,P1,P1,1,0.0,127120_01,127120|KR7127120004|KOSDAQ|2011-12-26|2026-09-01|127120_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-0.52,READY
001120,KR7001120005,2015-02-27,2015-03-02,1120,KOSPI,P1,P1,1,0.0,001120_01,001120|KR7001120005|KOSPI|2010-01-04|2026-09-01|001120_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-19.0,READY
002230,KR7002230001,2015-02-27,2015-03-02,2230,KOSDAQ,P1,P1,1,0.0,002230_02,002230|KR7002230001|KOSDAQ|2010-01-04|2026-09-01|002230_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,45.9,READY
003620,KR7003620002,2015-02-27,2015-03-02,3620,KOSPI,P1,P1,1,0.0,003620_01,003620|KR7003620002|KOSPI|2010-01-04|2026-09-01|003620_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-20.04,READY
003850,KR7003850005,2015-02-27,2015-03-02,3850,KOSPI,P1,P1,1,0.0,003850_01,003850|KR7003850005|KOSPI|2010-01-04|2026-09-01|003850_01,REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,66.12,READY
007660,KR7007660004,2015-02-27,2015-03-02,7660,KOSPI,P1,P1,1,0.0,007660_01,007660|KR7007660004|KOSPI|2010-01-04|2026-09-01|007660_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.71,READY
013720,KR7013720008,2015-02-27,2015-03-02,13720,KOSDAQ,P1,P1,1,0.0,013720_01,013720|KR7013720008|KOSDAQ|2010-01-04|2026-09-01|013720_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.92,READY
017960,KR7017960006,2015-02-27,2015-03-02,17960,KOSPI,P1,P1,1,0.0,017960_02,017960|KR7017960006|KOSPI|2010-01-04|2026-09-01|017960_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-19.08,READY
020180,KR7020180006,2015-02-27,2015-03-02,20180,KOSDAQ,P1,P1,1,0.0,020180_01,020180|KR7020180006|KOSDAQ|2010-01-04|2026-09-01|020180_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,92.46,READY
031390,KR7031390008,2015-02-27,2015-03-02,31390,KOSDAQ,P1,P1,1,0.0,031390_01,031390|KR7031390008|KOSDAQ|2010-01-04|2021-11-16|031390_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,29.99,READY
032040,KR7032040008,2015-02-27,2015-03-02,32040,KOSDAQ,P1,P1,1,0.0,032040_02,032040|KR7032040008|KOSDAQ|2010-01-04|2018-10-10|032040_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,50.92,READY
032940,KR7032940009,2015-02-27,2015-03-02,32940,KOSDAQ,P1,P1,1,0.0,032940_02,032940|KR7032940009|KOSDAQ|2010-01-04|2026-09-01|032940_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,48.86,READY
035890,KR7035890003,2015-02-27,2015-03-02,35890,KOSDAQ,P1,P1,1,0.0,035890_01,035890|KR7035890003|KOSDAQ|2010-01-04|2026-09-01|035890_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,29.66,READY
037400,KR7037400009,2015-02-27,2015-03-02,37400,KOSDAQ,P1,P1,1,0.0,037400_02,037400|KR7037400009|KOSDAQ|2010-01-04|2026-09-01|037400_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,24.12,READY
038070,KR7038070009,2015-02-27,2015-03-02,38070,KOSDAQ,P1,P1,1,0.0,038070_01,038070|KR7038070009|KOSDAQ|2010-01-04|2026-09-01|038070_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,60.28,READY
039980,KR7039980008,2015-02-27,2015-03-02,39980,KOSDAQ,P1,P1,1,0.0,039980_02,039980|KR7039980008|KOSDAQ|2010-01-04|2026-09-01|039980_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,14.75,READY
045510,KR7045510005,2015-02-27,2015-03-02,45510,KOSDAQ,P1,P1,1,0.0,045510_01,045510|KR7045510005|KOSDAQ|2010-01-04|2026-09-01|045510_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,112.14,READY
047440,KR7047440003,2015-02-27,2015-03-02,47440,KOSDAQ,P1,P1,1,0.0,047440_01,047440|KR7047440003|KOSDAQ|2010-01-04|2018-10-10|047440_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-23.15,READY
051170,KR7051170009,2015-02-27,2015-03-02,51170,KOSDAQ,P1,P1,1,0.0,051170_01,051170|KR7051170009|KOSDAQ|2010-01-04|2018-03-14|051170_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,389.57,READY
060590,KR7060590007,2015-02-27,2015-03-02,60590,KOSDAQ,P1,P1,1,0.0,060590_01,060590|KR7060590007|KOSDAQ|2010-01-04|2026-09-01|060590_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.83,READY
065450,KR7065450009,2015-02-27,2015-03-02,65450,KOSDAQ,P1,P1,1,0.0,065450_01,065450|KR7065450009|KOSDAQ|2010-01-04|2026-09-01|065450_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.76,READY
065510,KR7065510000,2015-02-27,2015-03-02,65510,KOSDAQ,P1,P1,1,0.0,065510_01,065510|KR7065510000|KOSDAQ|2010-01-04|2026-09-01|065510_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.65,READY
067290,KR7067290007,2015-02-27,2015-03-02,67290,KOSDAQ,P1,P1,1,0.0,067290_01,067290|KR7067290007|KOSDAQ|2010-01-04|2026-09-01|067290_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,37.7,READY
067990,KR7067990002,2015-02-27,2015-03-02,67990,KOSDAQ,P1,P1,1,0.0,067990_02,067990|KR7067990002|KOSDAQ|2010-01-04|2026-09-01|067990_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.49,READY
083470,KR7083470005,2015-02-27,2015-03-02,83470,KOSDAQ,P1,P1,1,0.0,083470_02,083470|KR7083470005|KOSDAQ|2010-01-04|2026-09-01|083470_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.52,READY
083660,KR7083660001,2015-02-27,2015-03-02,83660,KOSDAQ,P1,P1,1,0.0,083660_01,083660|KR7083660001|KOSDAQ|2010-01-04|2026-09-01|083660_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,449.52,READY
091120,KR7091120006,2015-02-27,2015-03-02,91120,KOSDAQ,P1,P1,1,0.0,091120_01,091120|KR7091120006|KOSDAQ|2010-01-04|2026-09-01|091120_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.89,READY
119830,KR7119830008,2015-02-27,2015-03-02,119830,KOSDAQ,P1,P1,1,0.0,119830_01,119830|KR7119830008|KOSDAQ|2010-10-26|2026-09-01|119830_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,90.52,READY
120240,KR7120240007,2015-02-27,2015-03-02,120240,KOSDAQ,P1,P1,1,0.0,120240_01,120240|KR7120240007|KOSDAQ|2010-12-20|2026-09-01|120240_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,65.84,READY
001470,KR7001470004,2015-03-06,2015-03-09,1470,KOSPI,P1,P1,1,0.0,001470_01,001470|KR7001470004|KOSPI|2010-01-04|2026-09-01|001470_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.22,READY
008600,KR7008600009,2015-03-06,2015-03-09,8600,KOSPI,P1,P1,1,0.0,008600_01,008600|KR7008600009|KOSPI|2010-01-04|2026-09-01|008600_01,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-38.98,READY
009470,KR7009470006,2015-03-06,2015-03-09,9470,KOSPI,P1,P1,1,0.0,009470_01,009470|KR7009470006|KOSPI|2010-01-04|2026-09-01|009470_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.85,READY
014160,KR7014160006,2015-03-06,2015-03-09,14160,KOSPI,P1,P1,1,0.0,014160_01,014160|KR7014160006|KOSPI|2010-01-04|2026-09-01|014160_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,161.68,READY
017900,KR7017900002,2015-03-06,2015-03-09,17900,KOSPI,P1,P1,1,0.0,017900_01,017900|KR7017900002|KOSPI|2010-01-04|2026-09-01|017900_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.86,READY
036010,KR7036010007,2015-03-06,2015-03-09,36010,KOSDAQ,P1,P1,1,0.0,036010_03,036010|KR7036010007|KOSDAQ|2010-01-04|2026-09-01|036010_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.5,READY
046070,KR7046070009,2015-03-06,2015-03-09,46070,KOSDAQ,P1,P1,1,0.0,046070_02,046070|KR7046070009|KOSDAQ|2010-01-04|2026-09-01|046070_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,53.26,READY
050540,KR7050540004,2015-03-06,2015-03-09,50540,KOSDAQ,P1,P1,1,0.0,050540_01,050540|KR7050540004|KOSDAQ|2010-01-04|2023-05-04|050540_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,85.65,READY
054450,KR7054450002,2015-03-06,2015-03-09,54450,KOSDAQ,P1,P1,1,0.0,054450_02,054450|KR7054450002|KOSDAQ|2010-01-04|2026-09-01|054450_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,8.54,READY
054930,KR7054930003,2015-03-06,2015-03-09,54930,KOSDAQ,P1,P1,1,0.0,054930_01,054930|KR7054930003|KOSDAQ|2010-01-04|2026-09-01|054930_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.24,READY
057540,KR7057540007,2015-03-06,2015-03-09,57540,KOSDAQ,P1,P1,1,0.0,057540_02,057540|KR7057540007|KOSDAQ|2010-01-04|2026-09-01|057540_02,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,43.82,READY
058850,KR7058850009,2015-03-06,2015-03-09,58850,KOSPI,P1,P1,1,0.0,058850_01,058850|KR7058850009|KOSPI|2010-09-16|2026-09-01|058850_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.67,READY
064760,KR7064760002,2015-03-06,2015-03-09,64760,KOSDAQ,P1,P1,1,0.0,064760_02,064760|KR7064760002|KOSDAQ|2010-01-04|2026-09-01|064760_02,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,228.77,READY
066970,KR7066970005,2015-03-06,2015-03-09,66970,KOSDAQ,P1,P1,1,0.0,066970_01,066970|KR7066970005|KOSDAQ|2010-01-04|2024-01-26|066970_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.72,READY
068760,KR7068760008,2015-03-06,2015-03-09,68760,KOSDAQ,P1,P1,1,0.0,068760_01,068760|KR7068760008|KOSDAQ|2010-01-04|2026-09-01|068760_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.07,READY
096630,KR7096630009,2015-03-06,2015-03-09,96630,KOSDAQ,P1,P1,1,0.0,096630_01,096630|KR7096630009|KOSDAQ|2010-01-04|2026-09-01|096630_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.81,READY
096760,KR7096760004,2015-03-06,2015-03-09,96760,KOSPI,P1,P1,1,0.0,096760_02,096760|KR7096760004|KOSPI|2010-01-04|2026-09-01|096760_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,335.54,READY
099830,KR7099830002,2015-03-06,2015-03-09,99830,KOSDAQ,P1,P1,1,0.0,099830_01,099830|KR7099830002|KOSDAQ|2011-01-24|2018-05-03|099830_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,126.71,READY
101670,KR7101670008,2015-03-06,2015-03-09,101670,KOSDAQ,P1,P1,1,0.0,101670_01,101670|KR7101670008|KOSDAQ|2010-01-04|2026-09-01|101670_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,67.37,READY
107590,KR7107590002,2015-03-06,2015-03-09,107590,KOSPI,P1,P1,1,0.0,107590_01,107590|KR7107590002|KOSPI|2010-01-04|2026-09-01|107590_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,258.51,READY
109740,KR7109740001,2015-03-06,2015-03-09,109740,KOSDAQ,P1,P1,1,0.0,109740_01,109740|KR7109740001|KOSDAQ|2010-01-04|2026-09-01|109740_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,150.69,READY
121890,KR7121890008,2015-03-06,2015-03-09,121890,KOSDAQ,P1,P1,1,0.0,121890_01,121890|KR7121890008|KOSDAQ|2010-07-16|2026-09-01|121890_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,41.2,READY
000020,KR7000020008,2015-03-13,2015-03-16,20,KOSPI,P1,P1,1,0.0,000020_03,000020|KR7000020008|KOSPI|2010-01-04|2026-09-01|000020_03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,4.87,READY
003580,KR7003580008,2015-03-13,2015-03-16,3580,KOSPI,P1,P1,1,0.0,003580_01,003580|KR7003580008|KOSPI|2010-01-04|2026-09-01|003580_01,REALIZED,EXIT3_PROGRESSED_TO_WEAK,142.78,READY
003960,KR7003960002,2015-03-13,2015-03-16,3960,KOSPI,P1,P1,1,0.0,003960_01,003960|KR7003960002|KOSPI|2010-01-04|2026-09-01|003960_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.75,READY
005290,KR7005290002,2015-03-13,2015-03-16,5290,KOSDAQ,P1,P1,1,0.0,005290_01,005290|KR7005290002|KOSDAQ|2010-01-04|2026-09-01|005290_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,25.35,READY
005450,KR7005450002,2015-03-13,2015-03-17,5450,KOSPI,P1,P1,1,0.0,005450_01,005450|KR7005450002|KOSPI|2010-01-04|2020-06-29|005450_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.5,READY
015230,KR7015230006,2015-03-13,2015-03-16,15230,KOSPI,P1,P1,1,0.0,015230_02,015230|KR7015230006|KOSPI|2010-01-04|2026-09-01|015230_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.12,READY
020120,KR7020120002,2015-03-13,2015-03-16,20120,KOSPI,P1,P1,1,0.0,020120_02,020120|KR7020120002|KOSPI|2010-01-04|2026-09-01|020120_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2.34,READY
020710,KR7020710000,2015-03-13,2015-03-16,20710,KOSDAQ,P1,P1,1,0.0,020710_02,020710|KR7020710000|KOSDAQ|2010-01-04|2026-09-01|020710_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,20.19,READY
021040,KR7021040001,2015-03-13,2015-03-16,21040,KOSDAQ,P1,P1,1,0.0,021040_01,021040|KR7021040001|KOSDAQ|2010-01-04|2026-09-01|021040_01,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,-81.43,READY
032080,KR7032080004,2015-03-13,2015-03-16,32080,KOSDAQ,P1,P1,1,0.0,032080_02,032080|KR7032080004|KOSDAQ|2010-01-04|2026-09-01|032080_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.56,READY
035000,KR7035000009,2015-03-13,2015-03-16,35000,KOSPI,P1,P1,1,0.0,035000_01,035000|KR7035000009|KOSPI|2010-01-04|2026-09-01|035000_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-25.06,READY
040610,KR7040610008,2015-03-13,2015-03-16,40610,KOSDAQ,P1,P1,1,0.0,040610_01,040610|KR7040610008|KOSDAQ|2010-01-04|2026-09-01|040610_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.49,READY
045340,KR7045340007,2015-03-13,2015-03-16,45340,KOSDAQ,P1,P1,1,0.0,045340_01,045340|KR7045340007|KOSDAQ|2010-01-04|2026-09-01|045340_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-13.17,READY
052600,KR7052600004,2015-03-13,2015-03-16,52600,KOSDAQ,P1,P1,1,0.0,052600_01,052600|KR7052600004|KOSDAQ|2010-01-04|2026-09-01|052600_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-21.27,READY
060300,KR7060300001,2015-03-13,2015-03-16,60300,KOSDAQ,P1,P1,1,0.0,060300_01,060300|KR7060300001|KOSDAQ|2010-01-04|2022-11-03|060300_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.22,READY
067770,KR7067770008,2015-03-13,2015-03-16,67770,KOSDAQ,P1,P1,1,0.0,067770_01,067770|KR7067770008|KOSDAQ|2010-01-04|2026-09-01|067770_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-0.17,READY
090150,KR7090150004,2015-03-13,2015-03-16,90150,KOSDAQ,P1,P1,1,0.0,090150_02,090150|KR7090150004|KOSDAQ|2010-01-04|2026-09-01|090150_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.49,READY
090360,KR7090360009,2015-03-13,2015-03-16,90360,KOSDAQ,P1,P1,1,0.0,090360_01,090360|KR7090360009|KOSDAQ|2011-10-17|2026-09-01|090360_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,321.1,READY
091090,KR7091090001,2015-03-13,2015-03-16,91090,KOSPI,P1,P1,1,0.0,091090_02,091090|KR7091090001|KOSPI|2010-01-04|2025-10-24|091090_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,29.78,READY
092460,KR7092460005,2015-03-13,2015-03-16,92460,KOSDAQ,P1,P1,1,0.0,092460_02,092460|KR7092460005|KOSDAQ|2010-01-04|2026-09-01|092460_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.68,READY
093320,KR7093320000,2015-03-13,2015-03-16,93320,KOSDAQ,P1,P1,1,0.0,093320_02,093320|KR7093320000|KOSDAQ|2011-02-08|2026-09-01|093320_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.9,READY
001200,KR7001200005,2015-03-20,2015-03-23,1200,KOSPI,P1,P1,1,0.0,001200_01,001200|KR7001200005|KOSPI|2010-01-04|2026-09-01|001200_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,19.44,READY
002020,KR7002020006,2015-03-20,2015-03-23,2020,KOSPI,P1,P1,1,0.0,002020_02,002020|KR7002020006|KOSPI|2010-01-04|2026-09-01|002020_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,148.32,READY
003520,KR7003520004,2015-03-20,2015-03-23,3520,KOSPI,P1,P1,1,0.0,003520_01,003520|KR7003520004|KOSPI|2010-01-04|2026-09-01|003520_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,51.93,READY
003530,KR7003530003,2015-03-20,2015-03-23,3530,KOSPI,P1,P1,1,0.0,003530_02,003530|KR7003530003|KOSPI|2010-01-04|2026-09-01|003530_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,99.4,READY
007570,KR7007570005,2015-03-20,2015-03-23,7570,KOSPI,P1,P1,1,0.0,007570_01,007570|KR7007570005|KOSPI|2010-01-04|2026-09-01|007570_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,38.37,READY
012280,KR7012280004,2015-03-20,2015-03-23,12280,KOSPI,P1,P1,1,0.0,012280_01,012280|KR7012280004|KOSPI|2010-01-04|2026-09-01|012280_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,27.41,READY
019570,KR7019570001,2015-03-20,2015-03-23,19570,KOSDAQ,P1,P1,1,0.0,019570_01,019570|KR7019570001|KOSDAQ|2010-01-04|2026-09-01|019570_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.96,READY
023590,KR7023590003,2015-03-20,2015-03-23,23590,KOSPI,P1,P1,1,0.0,023590_01,023590|KR7023590003|KOSPI|2010-01-04|2026-09-01|023590_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,59.74,READY
029960,KR7029960002,2015-03-20,2015-03-23,29960,KOSDAQ,P1,P1,1,0.0,029960_01,029960|KR7029960002|KOSDAQ|2010-01-04|2025-06-13|029960_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-20.98,READY
033050,KR7033050006,2015-03-20,2015-03-23,33050,KOSDAQ,P1,P1,1,0.0,033050_01,033050|KR7033050006|KOSDAQ|2010-01-04|2026-09-01|033050_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.77,READY
033250,KR7033250002,2015-03-20,2015-03-23,33250,KOSPI,P1,P1,1,0.0,033250_01,033250|KR7033250002|KOSPI|2010-01-04|2026-09-01|033250_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.69,READY
033290,KR7033290008,2015-03-20,2015-03-23,33290,KOSDAQ,P1,P1,1,0.0,033290_01,033290|KR7033290008|KOSDAQ|2010-01-04|2026-09-01|033290_01,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,151.6,READY
041190,KR7041190000,2015-03-20,2015-03-23,41190,KOSDAQ,P1,P1,1,0.0,041190_01,041190|KR7041190000|KOSDAQ|2010-01-04|2026-09-01|041190_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,9.49,READY
041960,KR7041960006,2015-03-20,2015-03-23,41960,KOSDAQ,P1,P1,1,0.0,041960_02,041960|KR7041960006|KOSDAQ|2010-01-04|2026-09-01|041960_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,160.18,READY
042520,KR7042520007,2015-03-20,2015-03-23,42520,KOSDAQ,P1,P1,1,0.0,042520_02,042520|KR7042520007|KOSDAQ|2010-01-04|2026-09-01|042520_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.88,READY
