ticker,isu_cd,identity_effective_from,entry_signal_date,ledger_entry_pattern_a_stage,ledger_fast_score,enrichment_status,enrichment_error,reconstructed_pattern_a_stage,pattern_a_score,pattern_a_evaluation_status,reconstructed_fast_score,fast_weekly_core_score,fast_conditional_status,reconstructed_fast_machine_stage,range_position_24m,monthly_down_month_ratio_12m,distance_to_prior_26w_high_pct,close_vs_wma200_pct,higher_weekly_low_count_13w,wma52_slope_1w,wma12_vs_wma26_pct,weeks_since_26w_close_breakout,post_breakout_min_low_vs_level_pct_26w,recent_5d_max_gap_abs_pct,atr_14_pct,market_cap_eok,avg_trading_value_20d_eok,avg_trading_value_60d_eok,investability_status,stage_match,fast_score_match
034590,KR7034590000,2010-01-04,2025-08-01,TRANSITION,72.1,READY,,TRANSITION,69.8128,READY,72.1,71.75,EVENT_OBSERVED,TRIGGER,0.387931,0.416667,-0.052045,-0.027747,10.0,-3.8e-05,0.026736,3.0,-0.040307,0.009524,0.013235,1115.56,1.13,1.14,FILTERED_LIQUIDITY,True,True
034730,KR7034730002,2010-01-04,2014-02-07,TRANSITION,74.99,READY,,TRANSITION,72.3284,READY,74.99,77.75,EVENT_OBSERVED,TRIGGER,0.744898,0.583333,-0.046429,0.233524,5.0,0.005233,0.069668,10.0,-0.097015,0.015748,0.0313,66750.0,89.17,104.28,INVESTABLE,True,True
034730,KR7034730002,2010-01-04,2017-05-19,TRANSITION,81.55,READY,,TRANSITION,64.9875,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.348,0.333333,0.035019,0.271161,8.0,0.0031,0.028188,0.0,,0.011472,0.02739,187158.39,389.37,305.78,INVESTABLE,True,True
034730,KR7034730002,2010-01-04,2019-11-01,TRANSITION,78.25,READY,,TRANSITION,35.8653,READY,78.25,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.489437,0.5,0.009597,0.043027,8.0,7.8e-05,-0.026844,0.0,,0.021912,0.023357,185047.58,498.63,363.28,INVESTABLE,True,True
034730,KR7034730002,2010-01-04,2021-01-08,TRANSITION,72.74,READY,,TRANSITION,32.9744,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.601307,0.583333,0.071429,0.157897,7.0,0.004119,0.028319,0.0,,0.047619,0.036508,205803.87,1451.78,908.57,INVESTABLE,True,True
034730,KR7034730002,2010-01-04,2024-02-23,TRANSITION,72.74,READY,,TRANSITION,13.9475,READY,72.74,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.356725,0.5,0.022556,-0.073637,8.0,0.0028,0.087861,0.0,,0.009975,0.042472,149324.59,591.13,326.81,INVESTABLE,True,True
034730,KR7034730002,2010-01-04,2025-06-13,TRANSITION,70.49,READY,,TRANSITION,44.8856,READY,70.49,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.503086,0.666667,0.005805,0.024387,9.0,0.001768,0.005778,0.0,,0.039572,0.04943,138190.15,631.69,316.85,INVESTABLE,True,True
034810,KR7034810002,2010-01-04,2019-11-29,TRANSITION,71.69,READY,,TRANSITION,54.792,READY,71.69,73.75,EVENT_NOT_OBSERVED,TRIGGER,0.354707,0.5,0.083378,-0.082148,7.0,0.002605,-0.012691,0.0,,0.018996,0.04253,1207.83,11.54,4.07,INVESTABLE,True,True
034810,KR7034810002,2010-01-04,2021-03-19,TRANSITION,75.8,READY,,TRANSITION,71.0259,READY,75.8,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.619482,0.5,0.069548,0.164738,5.0,0.012345,0.046519,0.0,,0.008436,0.026819,2509.48,19.16,17.96,INVESTABLE,True,True
034810,KR7034810002,2010-01-04,2025-09-05,TRANSITION,76.8,READY,,TRANSITION,51.7134,READY,76.8,75.25,EVENT_OBSERVED,TRIGGER,0.81768,0.25,-0.011696,-0.069322,6.0,0.006034,0.102438,8.0,-0.090235,0.002442,0.021302,2751.05,2.93,4.55,FILTERED_LIQUIDITY,True,True
034830,KR7034830000,2010-01-04,2016-02-26,TRANSITION,76.94,READY,,TRANSITION,76.0957,READY,76.94,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.521352,0.583333,0.002674,0.626704,7.0,0.000964,-0.019257,0.0,,0.017241,0.05619,9468.35,135.07,81.39,INVESTABLE,True,True
034830,KR7034830000,2016-07-11,2021-04-09,TRANSITION,83.24,READY,,TRANSITION,37.7785,READY,83.24,82.75,EVENT_OBSERVED,TRIGGER,0.735849,0.333333,-0.006012,0.004212,8.0,0.007213,0.04777,1.0,0.069196,0.008247,0.035138,6261.73,66.0,38.07,INVESTABLE,True,True
034830,KR7034830000,2016-07-11,2025-07-11,TRANSITION,77.05,READY,,TRANSITION,40.6655,READY,77.05,75.25,EVENT_OBSERVED,TRIGGER,0.598086,0.416667,-0.033235,-0.089071,9.0,0.004837,0.089537,5.0,0.028961,0.002375,0.023082,3305.08,11.12,8.99,INVESTABLE,True,True
034940,KR7034940007,2010-01-04,2016-04-22,TRANSITION,80.24,READY,,TRANSITION,79.5861,READY,80.24,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.435772,0.333333,0.089744,0.433269,9.0,0.00702,0.039066,0.0,,0.023715,0.063625,1684.46,149.15,70.47,INVESTABLE,True,True
034950,KR7034950006,2010-01-04,2014-08-22,TRANSITION,76.0,READY,,TRANSITION,81.785,READY,76.0,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.641026,0.666667,0.002639,0.304497,9.0,0.001246,-0.01227,0.0,,0.011858,0.015038,1725.4,0.81,0.87,FILTERED_LIQUIDITY,True,True
034950,KR7034950006,2010-01-04,2024-03-08,TRANSITION,78.25,READY,,TRANSITION,72.5885,READY,78.25,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.802198,0.416667,0.0175,0.022806,9.0,0.002818,-0.000427,0.0,,0.003681,0.007459,3695.98,1.98,1.6,FILTERED_LIQUIDITY,True,True
035000,KR7035000009,2010-01-04,2015-03-13,TRANSITION,73.44,READY,,TRANSITION,73.1485,READY,73.44,76.25,EVENT_NOT_OBSERVED,TRIGGER,0.323636,0.583333,0.029586,0.085153,5.0,0.001561,-0.039303,0.0,,0.011905,0.039655,1441.36,3.3,1.62,INVESTABLE,True,True
035000,KR7035000009,2010-01-04,2021-06-04,TRANSITION,74.55,READY,,TRANSITION,25.4141,READY,74.55,75.25,EVENT_OBSERVED,TRIGGER,0.669319,0.416667,-0.079235,-0.073971,9.0,0.005041,0.060937,5.0,-0.003175,0.001473,0.029462,1116.64,4.08,4.6,INVESTABLE,True,True
035000,KR7035000009,2010-01-04,2023-02-10,TRANSITION,71.6,READY,,TRANSITION,70.0482,READY,71.6,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.317269,0.416667,0.014516,0.005756,7.0,-0.001223,0.008832,0.0,,0.053782,0.024529,1042.09,11.75,4.2,INVESTABLE,True,True
035080,KR7035080001,2010-01-04,2015-08-07,TRANSITION,77.99,READY,,TRANSITION,72.6635,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.418283,0.5,0.013761,0.262089,6.0,9.8e-05,0.000875,0.0,,0.0181,0.046089,6574.75,65.89,53.69,INVESTABLE,True,True
035080,KR7035080001,2010-01-04,2021-01-22,TRANSITION,79.67,READY,,TRANSITION,54.3397,READY,79.67,82.75,EVENT_OBSERVED,TRIGGER,0.637795,0.5,-0.053947,0.209762,9.0,0.013921,0.070132,1.0,0.038732,0.02144,0.08792,2918.75,539.02,193.48,INVESTABLE,True,True
035080,KR7035080001,2010-01-04,2025-07-11,TRANSITION,70.49,READY,,TRANSITION,38.6844,READY,70.49,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.460208,0.666667,0.048493,-0.068185,6.0,0.003192,0.071391,0.0,,0.006757,0.037321,2188.26,10.59,6.48,INVESTABLE,True,True
035150,KR7035150002,2010-01-04,2015-05-29,TRANSITION,72.74,READY,,TRANSITION,15.1365,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.561905,0.416667,0.084359,0.302553,9.0,0.001489,0.090378,0.0,,0.04,0.04075,1493.14,12.3,9.49,INVESTABLE,True,True
035150,KR7035150002,2010-01-04,2016-04-01,TRANSITION,77.99,READY,,TRANSITION,78.1489,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.72457,0.416667,0.020797,0.152529,7.0,0.00499,0.083991,0.0,,0.013258,0.036017,1425.38,7.89,5.6,INVESTABLE,True,True
035150,KR7035150002,2010-01-04,2019-03-08,TRANSITION,78.49,READY,,TRANSITION,21.6161,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.424908,0.416667,-0.086229,0.048246,7.0,0.000666,0.095391,2.0,-0.046961,0.012179,0.043964,1718.2,9.04,8.08,INVESTABLE,True,True
035150,KR7035150002,2010-01-04,2021-02-26,TRANSITION,83.24,READY,,TRANSITION,48.6102,READY,83.24,82.75,EVENT_OBSERVED,TRIGGER,0.384251,0.333333,0.0,0.008361,7.0,0.001493,0.119024,3.0,0.031667,0.023222,0.045693,1645.6,22.33,12.52,INVESTABLE,True,True
035150,KR7035150002,2010-01-04,2023-12-01,EARLY_TREND,78.49,READY,,EARLY_TREND,83.5932,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.509677,0.5,-0.013026,0.212032,6.0,0.001793,0.037899,3.0,-0.035714,0.015,0.050761,2216.25,39.68,19.7,INVESTABLE,True,True
035200,KR7035200005,2010-01-04,2015-07-10,TRANSITION,69.24,READY,,TRANSITION,71.7841,READY,69.24,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.346841,0.5,0.008191,0.335039,6.0,-0.009463,-0.011129,0.0,,0.050444,0.063449,286.75,3.56,2.62,FILTERED_MARKET_CAP,True,True
035200,KR7035200005,2010-01-04,2016-04-22,TRANSITION,77.99,READY,,TRANSITION,78.5971,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.502427,0.5,0.082147,0.581475,7.0,0.007621,0.021826,0.0,,0.028529,0.066457,354.34,9.81,4.0,FILTERED_MARKET_CAP,True,True
035200,KR7035200005,2010-01-04,2018-02-09,TRANSITION,75.54,READY,,TRANSITION,82.3904,READY,75.54,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.453194,0.5,0.032554,0.504892,9.0,-0.000549,0.026162,0.0,,0.028426,0.052833,514.84,36.11,14.87,FILTERED_MARKET_CAP,True,True
035200,KR7035200005,2010-01-04,2025-03-28,TRANSITION,74.17,READY,,TRANSITION,56.755,READY,74.17,82.75,EVENT_OBSERVED,TRIGGER,0.647541,0.5,-0.077586,0.191696,8.0,0.008732,0.153342,2.0,-0.106319,0.018182,0.08478,520.59,26.98,10.55,FILTERED_MARKET_CAP,True,True
035250,KR7035250000,2010-01-04,2014-01-24,TRANSITION,79.3,READY,,TRANSITION,83.0773,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.588435,0.5,0.00146,0.28307,7.0,0.00187,0.062742,0.0,,0.005952,0.029259,73381.59,145.3,147.21,INVESTABLE,True,True
035250,KR7035250000,2010-01-04,2014-10-31,TRANSITION,79.8,READY,,TRANSITION,100.0,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.831933,0.583333,-0.048913,0.215584,6.0,0.002782,0.062052,9.0,-0.07563,0.009845,0.028265,74879.18,122.25,148.77,INVESTABLE,True,True
035250,KR7035250000,2010-01-04,2018-12-07,TRANSITION,69.35,READY,,TRANSITION,34.6183,READY,69.35,71.75,EVENT_NOT_OBSERVED,TRIGGER,0.487719,0.666667,0.001529,-0.088139,9.0,-0.002562,0.038356,0.0,,0.007587,0.026172,70065.51,175.6,142.68,INVESTABLE,True,True
035250,KR7035250000,2010-01-04,2025-08-08,TRANSITION,76.8,READY,,TRANSITION,74.7251,READY,76.8,75.25,EVENT_OBSERVED,TRIGGER,0.727273,0.25,-0.090338,-0.045751,7.0,0.005046,0.06939,4.0,-0.093532,0.006529,0.023708,40285.0,106.34,113.26,INVESTABLE,True,True
035420,KR7035420009,2010-01-04,2016-06-10,TRANSITION,81.55,READY,,TRANSITION,51.0884,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.619177,0.333333,0.008413,0.187184,8.0,0.003768,0.042047,0.0,,0.029689,0.026982,237331.29,677.24,628.79,INVESTABLE,True,True
035420,KR7035420009,2010-01-04,2025-02-07,TRANSITION,72.74,READY,,TRANSITION,76.7537,READY,72.74,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.723451,0.583333,0.025,-0.097189,8.0,0.002045,0.108904,0.0,,0.018307,0.033576,357275.45,1985.54,2145.76,INVESTABLE,True,True
035420,KR7035420009,2010-01-04,2025-06-27,TRANSITION,74.69,READY,,TRANSITION,62.8095,READY,74.69,81.25,EVENT_OBSERVED,TRIGGER,0.402655,0.5,-0.044527,0.117413,8.0,0.00917,-0.01875,1.0,0.070064,0.047619,0.060888,407975.3,5397.87,2427.95,INVESTABLE,True,True
035460,KR7035460005,2010-01-04,2014-05-16,TRANSITION,77.99,READY,,TRANSITION,76.276,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.575107,0.583333,0.049057,0.209221,8.0,0.003822,0.074391,0.0,,0.016842,0.047919,398.58,12.64,8.39,FILTERED_MARKET_CAP,True,True
035460,KR7035460005,2010-01-04,2014-07-18,TRANSITION,73.24,READY,,TRANSITION,93.6439,READY,73.24,82.75,EVENT_OBSERVED,TRIGGER,0.52193,0.666667,-0.050967,0.202324,6.0,0.005271,0.049542,9.0,-0.203774,0.020921,0.03254,387.11,4.25,8.12,FILTERED_MARKET_CAP,True,True
035460,KR7035460005,2010-01-04,2015-05-15,EARLY_TREND,74.17,READY,,EARLY_TREND,77.228,READY,74.17,82.75,EVENT_OBSERVED,TRIGGER,0.649635,0.583333,-0.017241,0.493337,6.0,0.003222,0.119502,12.0,-0.141372,0.018933,0.098997,449.48,33.05,14.69,FILTERED_MARKET_CAP,True,True
035460,KR7035460005,2010-01-04,2026-03-13,TRANSITION,76.67,READY,,TRANSITION,34.2325,READY,76.67,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.597826,0.416667,0.092275,0.047694,7.0,0.005293,0.06622,0.0,,0.022305,0.07286,370.99,12.64,4.82,FILTERED_MARKET_CAP,True,True
035510,KR7035510007,2010-01-04,2014-07-18,TRANSITION,78.25,READY,,TRANSITION,91.2154,READY,78.25,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.747126,0.5,0.012121,0.33647,6.0,0.00114,-0.010877,0.0,,0.011307,0.027365,1436.2,2.31,1.78,FILTERED_LIQUIDITY,True,True
035510,KR7035510007,2010-01-04,2025-01-10,TRANSITION,77.42,READY,,TRANSITION,40.7702,READY,77.42,82.75,EVENT_OBSERVED,TRIGGER,0.658811,0.666667,-0.054864,0.144015,7.0,0.007434,0.064453,2.0,0.102522,0.009915,0.109045,2551.37,948.5,317.65,INVESTABLE,True,True
035600,KR7035600006,2010-01-04,2015-01-02,EARLY_TREND,77.99,READY,,EARLY_TREND,73.4966,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.591603,0.583333,0.005435,0.541496,7.0,0.00316,0.090766,0.0,,0.015674,0.042471,4764.05,184.45,143.16,INVESTABLE,True,True
035600,KR7035600006,2010-01-04,2021-05-28,TRANSITION,75.54,READY,,TRANSITION,90.9327,READY,75.54,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.535604,0.416667,0.002288,0.212301,7.0,-0.001299,0.029469,0.0,,0.004808,0.032779,6111.07,48.82,46.82,INVESTABLE,True,True
035600,KR7035600006,2010-01-04,2022-04-01,TRANSITION,77.99,READY,,TRANSITION,66.8123,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.626087,0.416667,0.048611,0.23361,6.0,0.002775,0.004247,0.0,,0.02331,0.045254,6320.35,181.94,86.66,INVESTABLE,True,True
035600,KR7035600006,2010-01-04,2025-07-11,TRANSITION,70.49,READY,,TRANSITION,32.5009,READY,70.49,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.450794,0.666667,0.014229,0.018703,10.0,0.003979,0.074192,0.0,,0.05574,0.049438,3535.23,67.1,28.19,INVESTABLE,True,True
035600,KR7035600006,2010-01-04,2026-02-20,TRANSITION,74.49,READY,,TRANSITION,51.0536,READY,74.49,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.632689,0.416667,0.005063,0.049274,5.0,0.005874,0.018858,0.0,,0.026572,0.034365,3281.73,29.39,17.24,INVESTABLE,True,True
035610,KR7035610005,2010-01-04,2014-07-04,TRANSITION,77.99,READY,,TRANSITION,82.3512,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.453995,0.416667,0.03587,0.327437,7.0,0.002462,0.029116,0.0,,0.012605,0.052916,1303.04,18.86,8.41,INVESTABLE,True,True
035610,KR7035610005,2010-01-04,2015-06-05,TRANSITION,77.99,READY,,TRANSITION,50.3292,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.686131,0.416667,0.072056,0.537066,7.0,0.009854,0.033455,0.0,,0.019305,0.061007,1668.11,39.21,21.53,INVESTABLE,True,True
035610,KR7035610005,2010-01-04,2018-01-26,TRANSITION,77.99,READY,,TRANSITION,44.6542,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.351613,0.5,0.031818,0.249178,10.0,0.006393,0.06772,0.0,,0.018242,0.045731,1862.26,39.1,38.27,INVESTABLE,True,True
035610,KR7035610005,2010-01-04,2020-12-04,TRANSITION,77.99,READY,,TRANSITION,29.7447,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.713475,0.5,0.185185,0.320053,7.0,0.013092,0.126424,0.0,,0.019048,0.064621,1750.14,237.2,117.72,INVESTABLE,True,True
035610,KR7035610005,2010-01-04,2026-07-24,TRANSITION,77.49,READY,,TRANSITION,40.5909,READY,77.49,77.75,EVENT_OBSERVED,TRIGGER,0.252078,0.583333,-0.044534,0.145972,5.0,0.002281,0.002702,1.0,0.073583,0.014583,0.052966,1290.73,4.84,2.56,INVESTABLE,True,True
035620,KR7035620004,2010-01-04,2020-02-07,TRANSITION,72.74,READY,,TRANSITION,33.4966,READY,72.74,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.314112,0.5,0.004987,-0.042881,7.0,0.007396,0.022925,0.0,,0.022308,0.045547,1412.25,74.09,41.26,INVESTABLE,True,True
035720,KR7035720002,2010-01-04,2014-06-20,TRANSITION,78.74,READY,,TRANSITION,28.0657,READY,78.74,82.75,EVENT_OBSERVED,TRIGGER,0.631027,0.666667,-0.058529,0.02945,6.0,0.00457,0.02103,3.0,0.021377,0.008454,0.040756,13736.51,647.11,251.9,INVESTABLE,True,True
035720,KR7035720002,2010-01-04,2017-05-12,TRANSITION,71.6,READY,,TRANSITION,19.148,READY,71.6,71.75,EVENT_NOT_OBSERVED,TRIGGER,0.272264,0.5,0.009503,-0.085449,9.0,-0.001797,0.052636,0.0,,0.019134,0.023563,64934.33,685.17,589.22,INVESTABLE,True,True
035720,KR7035720002,2017-07-10,2025-09-12,EARLY_TREND,74.99,READY,,EARLY_TREND,97.2747,READY,74.99,77.75,EVENT_OBSERVED,TRIGGER,0.766965,0.416667,-0.085196,0.122994,5.0,0.012977,0.188412,12.0,-0.007449,0.010017,0.032933,289690.46,1526.3,2345.18,INVESTABLE,True,True
035760,KR7035760008,2010-01-04,2025-06-20,TRANSITION,71.04,READY,,TRANSITION,22.8167,READY,71.04,71.75,EVENT_OBSERVED,TRIGGER,0.264317,0.75,-0.007472,-0.098651,9.0,-0.001051,0.05599,1.0,0.120664,0.026316,0.046245,17477.54,87.25,55.4,INVESTABLE,True,True
035760,KR7035760008,2010-01-04,2025-08-22,TRANSITION,68.54,READY,,TRANSITION,63.2653,READY,68.54,71.75,EVENT_OBSERVED,TRIGGER,0.354626,0.666667,-0.068127,-0.092584,6.0,-9.2e-05,0.111398,10.0,-0.054299,0.029248,0.040377,16797.73,65.02,70.77,INVESTABLE,True,True
035810,KR7035810001,2010-01-04,2015-06-26,TRANSITION,73.44,READY,,TRANSITION,57.3031,READY,73.44,76.25,EVENT_NOT_OBSERVED,TRIGGER,0.362419,0.5,0.068784,0.596827,5.0,0.00307,-0.013514,0.0,,0.015242,0.04994,3698.37,164.26,97.29,INVESTABLE,True,True
035810,KR7035810001,2010-01-04,2016-05-27,TRANSITION,77.99,READY,,TRANSITION,65.505,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.323583,0.583333,0.024082,0.268122,8.0,0.004099,0.040312,0.0,,0.015057,0.037488,3614.96,71.6,51.43,INVESTABLE,True,True
035810,KR7035810001,2010-01-04,2017-05-19,TRANSITION,77.05,READY,,TRANSITION,69.7565,READY,77.05,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.332644,0.666667,0.021394,0.11782,9.0,0.000577,0.014918,0.0,,0.01384,0.021865,3622.6,32.56,23.15,INVESTABLE,True,True
035810,KR7035810001,2010-01-04,2019-04-26,TRANSITION,72.74,READY,,TRANSITION,74.4768,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.321857,0.416667,0.041908,0.203808,9.0,0.002225,0.063632,0.0,,0.037233,0.043392,4605.22,159.32,100.06,INVESTABLE,True,True
035810,KR7035810001,2010-01-04,2025-04-18,TRANSITION,74.05,READY,,TRANSITION,54.8016,READY,74.05,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.477387,0.583333,0.027597,-0.065013,8.0,0.000301,0.016452,0.0,,0.003205,0.026856,2041.94,5.82,4.42,INVESTABLE,True,True
035890,KR7035890003,2010-01-04,2015-02-27,TRANSITION,71.69,READY,,TRANSITION,49.7511,READY,71.69,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.836066,0.416667,0.078151,0.1852,8.0,0.009062,-0.002842,0.0,,0.05919,0.047109,1589.78,61.79,24.06,INVESTABLE,True,True
035890,KR7035890003,2010-01-04,2016-07-29,EARLY_TREND,79.3,READY,,EARLY_TREND,91.793,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.705027,0.5,0.075824,0.614601,7.0,0.002713,0.06985,0.0,,0.013504,0.029549,2383.06,40.92,35.98,INVESTABLE,True,True
035890,KR7035890003,2010-01-04,2019-06-28,TRANSITION,76.04,READY,,TRANSITION,62.5164,READY,76.04,79.25,EVENT_OBSERVED,TRIGGER,0.348171,0.5,-0.08604,0.082155,6.0,-0.001153,0.028194,2.0,-0.062698,0.014338,0.049581,2402.53,54.68,42.45,INVESTABLE,True,True
035890,KR7035890003,2010-01-04,2020-11-27,TRANSITION,80.99,READY,,TRANSITION,32.5288,READY,80.99,82.75,EVENT_OBSERVED,TRIGGER,0.561707,0.5,-0.031553,0.117369,9.0,0.004707,0.037059,1.0,0.035974,0.007299,0.042471,2837.01,27.18,19.01,INVESTABLE,True,True
035890,KR7035890003,2010-01-04,2024-09-20,TRANSITION,74.55,READY,,TRANSITION,62.3191,READY,74.55,75.25,EVENT_OBSERVED,TRIGGER,0.63134,0.583333,-0.024064,-0.025374,8.0,0.001708,0.00923,3.0,-0.032337,0.00477,0.02319,3403.46,10.47,5.68,INVESTABLE,True,True
035900,KR7035900000,2010-01-04,2015-04-03,TRANSITION,70.29,READY,,TRANSITION,61.4133,READY,70.29,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.362583,0.583333,0.025243,0.041703,9.0,-0.001535,0.037003,0.0,,0.031621,0.039435,1797.47,25.79,12.79,INVESTABLE,True,True
035900,KR7035900000,2010-01-04,2016-04-08,TRANSITION,78.54,READY,,TRANSITION,59.6893,READY,78.54,79.25,EVENT_OBSERVED,TRIGGER,0.5,0.5,-0.020755,0.081261,10.0,-0.001352,0.020176,1.0,0.008048,0.013283,0.033994,1766.83,16.05,10.55,INVESTABLE,True,True
035900,KR7035900000,2010-01-04,2020-01-17,TRANSITION,68.04,READY,,TRANSITION,67.2375,READY,68.04,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.424632,0.666667,0.082661,0.605516,7.0,-0.003722,0.063002,0.0,,0.040426,0.03618,9530.41,154.14,106.95,INVESTABLE,True,True
035900,KR7035900000,2010-01-04,2020-07-31,TRANSITION,78.49,READY,,TRANSITION,57.5204,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.595528,0.416667,-0.095455,0.555504,6.0,0.008381,0.094791,2.0,0.0,0.011345,0.053003,10595.26,464.46,312.14,INVESTABLE,True,True
036000,KR7036000008,2010-01-04,2014-03-21,TRANSITION,80.74,READY,,TRANSITION,43.0842,READY,80.74,82.75,EVENT_OBSERVED,TRIGGER,0.375114,0.333333,-0.042802,0.195626,8.0,0.005093,0.04613,1.0,-0.025605,0.016438,0.045393,1699.93,49.56,35.9,INVESTABLE,True,True
036000,KR7036000008,2010-01-04,2015-04-24,TRANSITION,72.24,READY,,TRANSITION,95.1633,READY,72.24,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.565333,0.666667,0.09726,0.290338,5.0,0.002862,0.028464,0.0,,0.020725,0.061976,1845.05,57.35,33.4,INVESTABLE,True,True
036000,KR7036000008,2010-01-04,2016-07-29,TRANSITION,62.54,READY,,TRANSITION,23.5315,READY,62.54,71.75,EVENT_OBSERVED,TRIGGER,0.408714,0.5,-0.057047,-0.043689,7.0,-0.002159,0.09699,8.0,-0.153558,0.06422,0.040925,1294.53,15.97,14.27,INVESTABLE,True,True
036000,KR7036000008,2010-01-04,2017-03-10,TRANSITION,77.99,READY,,TRANSITION,14.0302,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.354772,0.416667,0.069725,0.023678,8.0,0.006297,0.03964,0.0,,0.013283,0.032651,1342.9,12.81,6.83,INVESTABLE,True,True
036010,KR7036010007,2010-01-04,2014-04-18,TRANSITION,75.74,READY,,TRANSITION,47.8039,READY,75.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.321375,0.666667,0.069091,0.171881,9.0,0.003161,0.007883,0.0,,0.010753,0.035168,686.84,10.84,6.11,FILTERED_MARKET_CAP,True,True
036010,KR7036010007,2010-01-04,2014-07-11,TRANSITION,69.74,READY,,TRANSITION,94.8353,READY,69.74,77.75,EVENT_OBSERVED,TRIGGER,0.347962,0.666667,-0.072327,0.153115,5.0,0.002465,0.093921,11.0,-0.20489,0.007407,0.03638,689.18,5.21,7.4,FILTERED_MARKET_CAP,True,True
036010,KR7036010007,2010-01-04,2015-03-06,EARLY_TREND,77.99,READY,,EARLY_TREND,95.3768,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.623824,0.5,0.04186,0.361123,6.0,0.008496,0.079579,0.0,,0.022184,0.039753,804.74,12.5,12.71,FILTERED_MARKET_CAP,True,True
036010,KR7036010007,2010-01-04,2016-07-15,TRANSITION,74.49,READY,,TRANSITION,83.9738,READY,74.49,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.662142,0.583333,0.058824,0.333401,5.0,0.005709,0.045287,0.0,,0.021244,0.034921,937.97,5.7,3.7,FILTERED_MARKET_CAP,True,True
036010,KR7036010007,2010-01-04,2020-12-11,TRANSITION,80.74,READY,,TRANSITION,68.2357,READY,80.74,82.75,EVENT_OBSERVED,TRIGGER,0.825704,0.333333,-0.084906,0.17133,7.0,0.008489,0.158924,9.0,-0.041991,0.022039,0.039856,1031.53,22.43,44.85,INVESTABLE,True,True
036010,KR7036010007,2010-01-04,2023-04-14,EARLY_TREND,76.74,READY,,EARLY_TREND,88.19,READY,76.74,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.540138,0.25,0.041463,0.565728,5.0,0.001046,0.017756,0.0,,0.028095,0.04405,1702.82,50.64,38.62,INVESTABLE,True,True
