strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,entry_market_cap,market_cap_source,market_cap_anchor_date,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_status,hwm_price,mfe,mae,mfe_tier,max_hwm_drawdown_pct,soft_threshold_pct,hard_threshold_pct,fast_state_at_exit,exit_mfe_tier,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,final_valuation_date,final_valuation_price,unexecuted_exit_signal_date,unexecuted_exit_reason,terminal_return,holding_trading_days,identity_effective_from,identity_effective_to,종목명,매수일자,매수금액,매도일자,매도금액,수익률,보유일수,MFE,MAE,매도 사유
FASTCORE_V3_SIMPLE_V00,030200,KR7030200000,KT,KOSPI,FASTCORE_V3_SIMPLE_V00_030200_003,3,2024-09-06,2024-09-06,2024-09-09,40900.0,10383293422000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-09-06,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,81.55,READY,50000.0,22.25,-3.79,MFE_20_TO_50,-12.3,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-12-13,2024-12-16,45200.0,SOFT_EXIT,REALIZED,2024-12-16,45200.0,,,10.51,65,2010-01-04,2026-08-21,KT,2024-09-09,40900.0,2024-12-16,45200.0,10.51,65,22.25,-3.79,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,030200,KR7030200000,KT,KOSPI,FASTCORE_V3_SIMPLE_V00_030200_004,4,2025-01-17,2025-01-17,2025-01-20,45850.0,11580396425750.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-01-17,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,59200.0,29.12,-1.74,MFE_20_TO_50,-13.68,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-09-12,2025-09-15,51200.0,SOFT_EXIT,REALIZED,2025-09-15,51200.0,,,11.67,160,2010-01-04,2026-08-21,KT,2025-01-20,45850.0,2025-09-15,51200.0,11.67,160,29.12,-1.74,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,030200,KR7030200000,KT,KOSPI,FASTCORE_V3_SIMPLE_V00_030200_005,5,2026-02-27,2026-02-27,2026-03-03,63000.0,16078983503000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-02-27,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,65200.0,3.49,-19.52,BELOW_WINNER_MODE,-20.86,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,52400.0,,,-16.83,118,2010-01-04,2026-08-21,KT,2026-03-03,63000.0,,,-16.83,118,3.49,-19.52,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,030210,KR7030210009,다올투자증권,KOSPI,FASTCORE_V3_SIMPLE_V00_030210_001,1,2025-06-13,2025-06-13,2025-06-16,3780.0,230243980680.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-06-13,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,67.99,READY,5740.0,51.85,-14.55,MFE_50_TO_100,-22.94,-15.0,-25.0,SETUP,MFE_50_TO_100,2026-02-27,2026-03-03,4500.0,SOFT_EXIT,REALIZED,2026-03-03,4500.0,,,19.05,174,2010-01-04,2026-08-21,다올투자증권,2025-06-16,3780.0,2026-03-03,4500.0,19.05,174,51.85,-14.55,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,030520,KR7030520001,한컴,KOSDAQ,FASTCORE_V3_SIMPLE_V00_030520_001,1,2025-06-13,2025-06-13,2025-06-16,28850.0,680659793600.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-06-13,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,35900.0,24.44,-2.43,MFE_20_TO_50,-15.18,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-06-27,2025-06-30,30400.0,SOFT_EXIT,REALIZED,2025-06-30,30400.0,,,5.37,11,2010-01-04,2026-08-21,한컴,2025-06-16,28850.0,2025-06-30,30400.0,5.37,11,24.44,-2.43,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,030530,KR7030530000,원익홀딩스,KOSDAQ,FASTCORE_V3_SIMPLE_V00_030530_001,1,2025-03-21,2025-03-21,2025-03-24,4800.0,372673258325.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-03-21,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,79.67,READY,5900.0,22.92,-33.85,MFE_20_TO_50,-32.5,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-05-19,2025-05-20,5190.0,SOFT_EXIT,REALIZED,2025-05-20,5190.0,,,8.13,39,2010-01-04,2026-08-21,원익홀딩스,2025-03-24,4800.0,2025-05-20,5190.0,8.13,39,22.92,-33.85,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,030530,KR7030530000,원익홀딩스,KOSDAQ,FASTCORE_V3_SIMPLE_V00_030530_002,2,2025-05-23,2025-05-23,2025-05-26,5110.0,404727020440.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-05-23,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,76.67,READY,6250.0,22.31,0.0,MFE_20_TO_50,-14.56,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-06-13,2025-06-16,5320.0,SOFT_EXIT,REALIZED,2025-06-16,5320.0,,,4.11,14,2010-01-04,2026-08-21,원익홀딩스,2025-05-26,5110.0,2025-06-16,5320.0,4.11,14,22.31,0.0,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,030610,KR7030610000,교보증권,KOSPI,FASTCORE_V3_SIMPLE_V00_030610_001,1,2025-02-21,2025-02-21,2025-02-24,6580.0,747597024160.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-02-21,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,10800.0,64.13,-16.41,MFE_50_TO_100,-19.39,-15.0,-25.0,SETUP,MFE_50_TO_100,2025-07-25,2025-07-28,9100.0,SOFT_EXIT,REALIZED,2025-07-28,9100.0,,,38.3,105,2010-01-04,2026-08-21,교보증권,2025-02-24,6580.0,2025-07-28,9100.0,38.3,105,64.13,-16.41,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,031330,KR7031330004,에스에이엠티,KOSDAQ,FASTCORE_V3_SIMPLE_V00_031330_001,1,2024-05-03,2024-05-03,2024-05-07,3690.0,367981846560.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-05-03,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,4485.0,21.54,-32.25,MFE_20_TO_50,-35.0,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-01-16,2026-01-19,4005.0,SOFT_EXIT,REALIZED,2026-01-19,4005.0,,,8.54,414,2010-01-04,2026-08-21,에스에이엠티,2024-05-07,3690.0,2026-01-19,4005.0,8.54,414,21.54,-32.25,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,031430,KR7031430002,신세계인터내셔날,KOSPI,FASTCORE_V3_SIMPLE_V00_031430_001,1,2022-06-03,2022-06-03,2022-06-07,35500.0,1258425000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-06-03,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,71.6,READY,36000.0,1.41,-75.1,BELOW_WINNER_MODE,-75.31,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,10190.0,,,-71.3,1030,2011-07-14,2026-08-21,신세계인터내셔날,2022-06-07,35500.0,,,-71.3,1030,1.41,-75.1,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,031440,KR7031440001,신세계푸드,KOSPI,FASTCORE_V3_SIMPLE_V00_031440_001,1,2021-05-07,2021-05-07,2021-05-10,96000.0,366336608000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-07,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,112000.0,16.67,-70.42,BELOW_WINNER_MODE,-74.46,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,38150.0,,,-60.26,1272,2010-04-29,2026-08-10,신세계푸드,2021-05-10,96000.0,,,-60.26,1272,16.67,-70.42,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,FASTCORE_V3_SIMPLE_V00_031980_001,1,2025-10-10,2025-10-10,2025-10-13,50300.0,1132025737500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-10-10,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,83800.0,66.6,-19.48,MFE_50_TO_100,-29.53,-15.0,-25.0,SETUP,MFE_50_TO_100,2026-02-06,2026-02-09,73100.0,SOFT_EXIT,REALIZED,2026-02-09,73100.0,,,45.33,83,2010-01-04,2026-08-21,피에스케이홀딩스,2025-10-13,50300.0,2026-02-09,73100.0,45.33,83,66.6,-19.48,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,032190,KR7032190001,다우데이타,KOSDAQ,FASTCORE_V3_SIMPLE_V00_032190_001,1,2022-10-28,2022-10-28,2022-10-31,15250.0,580245000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-10-28,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,55000.0,260.66,-0.66,MFE_200_TO_400,-44.55,-25.0,-35.0,EXTENDED,MFE_200_TO_400,2023-04-24,2023-04-25,21350.0,HARD_EXIT,REALIZED,2023-04-25,21350.0,,,40.0,123,2010-01-04,2026-08-21,다우데이타,2022-10-31,15250.0,2023-04-25,21350.0,40.0,123,260.66,-0.66,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,032190,KR7032190001,다우데이타,KOSDAQ,FASTCORE_V3_SIMPLE_V00_032190_002,2,2025-07-04,2025-07-04,2025-07-07,17520.0,673314000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-04,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,73.24,READY,21150.0,20.72,-14.67,MFE_20_TO_50,-25.41,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-01-02,2026-01-05,18490.0,SOFT_EXIT,REALIZED,2026-01-05,18490.0,,,5.54,122,2010-01-04,2026-08-21,다우데이타,2025-07-07,17520.0,2026-01-05,18490.0,5.54,122,20.72,-14.67,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,032350,KR7032350001,롯데관광개발,KOSPI,FASTCORE_V3_SIMPLE_V00_032350_001,1,2023-01-06,2023-01-06,2023-01-09,14300.0,1023507011650.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-01-06,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,65.54,READY,17680.0,23.64,-36.64,MFE_20_TO_50,-40.58,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-09-08,2023-09-11,14750.0,SOFT_EXIT,REALIZED,2023-09-11,14750.0,,,3.15,168,2010-01-04,2026-08-21,롯데관광개발,2023-01-09,14300.0,2023-09-11,14750.0,3.15,168,23.64,-36.64,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,032350,KR7032350001,롯데관광개발,KOSPI,FASTCORE_V3_SIMPLE_V00_032350_002,2,2025-05-30,2025-05-30,2025-06-02,12050.0,904634410230.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-05-30,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,72.74,READY,18840.0,56.35,-0.08,MFE_50_TO_100,-15.23,-15.0,-25.0,SETUP,MFE_50_TO_100,2025-08-29,2025-09-01,15970.0,SOFT_EXIT,REALIZED,2025-09-01,15970.0,,,32.53,63,2010-01-04,2026-08-21,롯데관광개발,2025-06-02,12050.0,2025-09-01,15970.0,32.53,63,56.35,-0.08,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,032350,KR7032350001,롯데관광개발,KOSPI,FASTCORE_V3_SIMPLE_V00_032350_003,3,2025-09-12,2025-09-12,2025-09-15,17360.0,1369669914480.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-09-12,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,27700.0,59.56,-5.7,MFE_50_TO_100,-31.44,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2026-03-04,2026-03-05,20650.0,HARD_EXIT,REALIZED,2026-03-05,20650.0,,,18.95,112,2010-01-04,2026-08-21,롯데관광개발,2025-09-15,17360.0,2026-03-05,20650.0,18.95,112,59.56,-5.7,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,032540,KR7032540007,TJ미디어,KOSDAQ,FASTCORE_V3_SIMPLE_V00_032540_001,1,2023-05-19,2023-05-19,2023-05-22,5308.0,111313555910.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-05-19,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,5622.0,5.92,-43.58,BELOW_WINNER_MODE,-45.66,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,3090.0,,,-41.79,792,2010-01-04,2026-08-21,TJ미디어,2023-05-22,5308.0,,,-41.79,792,5.92,-43.58,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,032560,KR7032560005,황금에스티,KOSPI,FASTCORE_V3_SIMPLE_V00_032560_001,1,2021-05-07,2021-05-07,2021-05-10,9936.0,166400000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-07,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,77.99,READY,11950.0,20.27,-27.5,MFE_20_TO_50,-36.28,-10.0,-20.0,SETUP,MFE_20_TO_50,2022-03-08,2022-03-10,9720.0,SOFT_EXIT,REALIZED,2022-03-10,9720.0,,,-2.17,205,2010-01-04,2026-08-21,황금에스티,2021-05-10,9936.0,2022-03-10,9720.0,-2.17,205,20.27,-27.5,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,032640,KR7032640005,LG유플러스,KOSPI,FASTCORE_V3_SIMPLE_V00_032640_001,1,2021-05-14,2021-05-14,2021-05-17,14750.0,6461848142800.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-14,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,17990.0,21.97,-35.53,MFE_20_TO_50,-41.3,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-03-06,2026-03-09,14510.0,SOFT_EXIT,REALIZED,2026-03-09,14510.0,,,-1.63,1177,2010-01-04,2026-08-21,LG유플러스,2021-05-17,14750.0,2026-03-09,14510.0,-1.63,1177,21.97,-35.53,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,032680,KR7032680001,소프트센,KOSDAQ,FASTCORE_V3_SIMPLE_V00_032680_001,1,2021-08-27,2021-08-27,2021-08-30,5575.0,100887758820.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-08-27,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,76.67,READY,7335.0,31.57,-27.26,MFE_20_TO_50,-36.29,-10.0,-20.0,SETUP,MFE_20_TO_50,2022-03-24,2022-03-25,6205.0,SOFT_EXIT,REALIZED,2022-03-25,6205.0,,,11.3,139,2010-01-04,2026-08-21,소프트센,2021-08-30,5575.0,2022-03-25,6205.0,11.3,139,31.57,-27.26,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,032830,KR7032830002,삼성생명,KOSPI,FASTCORE_V3_SIMPLE_V00_032830_001,1,2022-05-27,2022-05-27,2022-05-30,69500.0,13960000000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-05-27,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,69.35,READY,108500.0,56.12,-19.42,MFE_50_TO_100,-19.54,-15.0,-25.0,SETUP,MFE_50_TO_100,2024-04-01,2024-04-02,90600.0,SOFT_EXIT,REALIZED,2024-04-02,90600.0,,,30.36,455,2010-05-12,2026-08-21,삼성생명,2022-05-30,69500.0,2024-04-02,90600.0,30.36,455,56.12,-19.42,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,032830,KR7032830002,삼성생명,KOSPI,FASTCORE_V3_SIMPLE_V00_032830_002,2,2025-06-13,2025-06-13,2025-06-16,127100.0,24960000000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-06-13,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,170400.0,34.07,-7.95,MFE_20_TO_50,-18.46,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-11-28,2025-12-01,153500.0,SOFT_EXIT,REALIZED,2025-12-01,153500.0,,,20.77,115,2010-05-12,2026-08-21,삼성생명,2025-06-16,127100.0,2025-12-01,153500.0,20.77,115,34.07,-7.95,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,032980,KR7032980005,바이온,KOSDAQ,FASTCORE_V3_SIMPLE_V00_032980_001,1,2021-09-03,2021-09-03,2021-09-06,7035.0,110720785935.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-09-03,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,76.67,READY,7185.0,2.13,-99.97,BELOW_WINNER_MODE,-99.97,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,2.0,,,-99.97,840,2010-01-04,2026-06-30,바이온,2021-09-06,7035.0,,,-99.97,840,2.13,-99.97,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,033100,KR7033100009,제룡전기,KOSDAQ,FASTCORE_V3_SIMPLE_V00_033100_001,1,2021-06-04,2021-06-04,2021-06-07,7340.0,116452465250.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-06-04,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,9700.0,32.15,-40.6,MFE_20_TO_50,-45.82,-10.0,-20.0,SETUP,MFE_20_TO_50,2022-09-02,2022-09-05,8720.0,SOFT_EXIT,REALIZED,2022-09-05,8720.0,,,18.8,310,2010-01-04,2026-08-21,제룡전기,2021-06-07,7340.0,2022-09-05,8720.0,18.8,310,32.15,-40.6,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,033100,KR7033100009,제룡전기,KOSDAQ,FASTCORE_V3_SIMPLE_V00_033100_002,2,2026-01-30,2026-01-30,2026-02-02,47750.0,784648679650.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-01-30,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,70100.0,46.81,-9.01,MFE_20_TO_50,-22.11,-10.0,-20.0,TRIGGER,MFE_20_TO_50,2026-02-10,2026-02-11,55000.0,HARD_EXIT,REALIZED,2026-02-11,55000.0,,,15.18,8,2010-01-04,2026-08-21,제룡전기,2026-02-02,47750.0,2026-02-11,55000.0,15.18,8,46.81,-9.01,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,033160,KR7033160003,엠케이전자,KOSDAQ,FASTCORE_V3_SIMPLE_V00_033160_001,1,2023-03-31,2023-03-31,2023-04-03,15100.0,329296103900.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-03-31,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.29,READY,18420.0,21.99,-4.24,MFE_20_TO_50,-16.29,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-04-21,2023-04-24,15180.0,SOFT_EXIT,REALIZED,2023-04-24,15180.0,,,0.53,16,2010-01-04,2026-08-21,엠케이전자,2023-04-03,15100.0,2023-04-24,15180.0,0.53,16,21.99,-4.24,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,033230,KR7033230004,인성정보,KOSDAQ,FASTCORE_V3_SIMPLE_V00_033230_001,1,2021-09-10,2021-09-10,2021-09-13,3385.0,144312598400.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-09-10,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,4967.0,46.74,-55.48,MFE_20_TO_50,-60.94,-10.0,-20.0,EXTENDED,MFE_20_TO_50,2023-06-27,2023-06-28,3814.0,HARD_EXIT,REALIZED,2023-06-28,3814.0,,,12.67,441,2010-01-04,2026-08-21,인성정보,2021-09-13,3385.0,2023-06-28,3814.0,12.67,441,46.74,-55.48,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,033240,KR7033240003,자화전자,KOSPI,FASTCORE_V3_SIMPLE_V00_033240_001,1,2023-02-17,2023-02-17,2023-02-20,30700.0,615628697600.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-02-17,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,37300.0,21.5,-13.68,MFE_20_TO_50,-18.08,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-06-23,2023-06-26,32000.0,SOFT_EXIT,REALIZED,2023-06-26,32000.0,,,4.23,86,2010-01-04,2026-08-21,자화전자,2023-02-20,30700.0,2023-06-26,32000.0,4.23,86,21.5,-13.68,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,033240,KR7033240003,자화전자,KOSPI,FASTCORE_V3_SIMPLE_V00_033240_002,2,2025-10-31,2025-10-31,2025-11-03,22150.0,472119001200.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-10-31,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,70.24,READY,28400.0,28.22,-25.06,MFE_20_TO_50,-31.32,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-01-16,2026-01-19,22050.0,HARD_EXIT,REALIZED,2026-01-19,22050.0,,,-0.45,53,2010-01-04,2026-08-21,자화전자,2025-11-03,22150.0,2026-01-19,22050.0,-0.45,53,28.22,-25.06,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,033270,KR7033270000,유나이티드제약,KOSPI,FASTCORE_V3_SIMPLE_V00_033270_001,1,2026-04-17,2026-04-17,2026-04-20,21350.0,340490585000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-04-17,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.05,READY,21400.0,0.23,-24.59,BELOW_WINNER_MODE,-22.43,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,17910.0,,,-16.11,84,2010-01-04,2026-08-21,유나이티드제약,2026-04-20,21350.0,,,-16.11,84,0.23,-24.59,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,033290,KR7033290008,로젠,KOSDAQ,FASTCORE_V3_SIMPLE_V00_033290_001,1,2021-04-16,2021-04-16,2021-04-19,5629.0,584101544400.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-16,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,7536.0,33.88,-9.4,MFE_20_TO_50,-16.6,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-07-23,2021-07-26,6284.0,SOFT_EXIT,REALIZED,2021-07-26,6284.0,,,11.64,69,2010-01-04,2026-08-21,로젠,2021-04-19,5629.0,2021-07-26,6284.0,11.64,69,33.88,-9.4,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,033290,KR7033290008,로젠,KOSDAQ,FASTCORE_V3_SIMPLE_V00_033290_002,2,2021-08-13,2021-08-13,2021-08-17,6872.0,720391904760.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-08-13,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,8379.0,21.93,-9.05,MFE_20_TO_50,-14.23,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-11-12,2021-11-15,7204.0,SOFT_EXIT,REALIZED,2021-11-15,7204.0,,,4.83,60,2010-01-04,2026-08-21,로젠,2021-08-17,6872.0,2021-11-15,7204.0,4.83,60,21.93,-9.05,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,033290,KR7033290008,로젠,KOSDAQ,FASTCORE_V3_SIMPLE_V00_033290_003,3,2023-10-06,2023-10-06,2023-10-10,6071.0,637201684800.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-10-06,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,11003.0,81.24,-7.71,MFE_50_TO_100,-30.73,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2023-12-12,2023-12-13,7860.0,HARD_EXIT,REALIZED,2023-12-13,7860.0,,,29.47,46,2010-01-04,2026-08-21,로젠,2023-10-10,6071.0,2023-12-13,7860.0,29.47,46,81.24,-7.71,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,033500,KR7033500000,동성화인텍,KOSDAQ,FASTCORE_V3_SIMPLE_V00_033500_001,1,2022-08-19,2022-08-19,2022-08-22,12950.0,385544068000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-08-19,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,34300.0,164.86,-21.7,MFE_100_TO_200,-29.5,-20.0,-30.0,WATCH,MFE_100_TO_200,2025-11-28,2025-12-01,24700.0,SOFT_EXIT,REALIZED,2025-12-01,24700.0,,,90.73,788,2010-01-04,2026-08-21,동성화인텍,2022-08-22,12950.0,2025-12-01,24700.0,90.73,788,164.86,-21.7,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,033530,KR7033530007,SJG세종,KOSPI,FASTCORE_V3_SIMPLE_V00_033530_001,1,2023-05-12,2023-05-12,2023-05-15,8760.0,239816683820.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-05-12,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,12400.0,41.55,-59.47,MFE_20_TO_50,-63.4,-10.0,-20.0,EXTENDED,MFE_20_TO_50,2026-01-08,2026-01-09,9320.0,HARD_EXIT,REALIZED,2026-01-09,9320.0,,,6.39,647,2010-01-04,2026-08-21,SJG세종,2023-05-15,8760.0,2026-01-09,9320.0,6.39,647,41.55,-59.47,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,033640,KR7033640004,네패스,KOSDAQ,FASTCORE_V3_SIMPLE_V00_033640_001,1,2025-10-31,2025-10-31,2025-11-03,17430.0,400999522780.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-10-31,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,21500.0,23.35,-22.2,MFE_20_TO_50,-27.56,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-03-27,2026-03-30,17270.0,SOFT_EXIT,REALIZED,2026-03-30,17270.0,,,-0.92,99,2010-01-04,2026-08-21,네패스,2025-11-03,17430.0,2026-03-30,17270.0,-0.92,99,23.35,-22.2,SOFT_EXIT
