ticker,name,signal_reference_date,execution_candidate_date,pattern_a_stage
139480,이마트,2025-05-23,2025-05-26,TRANSITION
139480,이마트,2025-07-04,2025-07-07,TRANSITION
139480,이마트,2025-07-11,2025-07-14,TRANSITION
139480,이마트,2025-07-18,2025-07-21,TRANSITION
145990,삼양사,2025-06-13,2025-06-16,TRANSITION
145990,삼양사,2025-06-20,2025-06-23,TRANSITION
145990,삼양사,2025-06-27,2025-06-30,TRANSITION
145990,삼양사,2025-07-04,2025-07-07,TRANSITION
145990,삼양사,2025-07-11,2025-07-14,TRANSITION
145990,삼양사,2025-07-18,2025-07-21,TRANSITION
155660,DSR,2026-04-03,2026-04-06,TRANSITION
155660,DSR,2026-04-10,2026-04-13,TRANSITION
155660,DSR,2026-04-17,2026-04-20,TRANSITION
155660,DSR,2026-04-24,2026-04-27,TRANSITION
155660,DSR,2026-05-08,2026-05-11,TRANSITION
155660,DSR,2026-05-15,2026-05-18,TRANSITION
155660,DSR,2026-05-22,2026-05-26,TRANSITION
155660,DSR,2026-06-12,2026-06-15,TRANSITION
155660,DSR,2026-07-03,2026-07-06,TRANSITION
155660,DSR,2026-07-10,2026-07-13,TRANSITION
161390,한국타이어앤테크놀로지,2025-08-08,2025-08-11,TRANSITION
161390,한국타이어앤테크놀로지,2025-11-07,2025-11-10,TRANSITION
161390,한국타이어앤테크놀로지,2025-11-14,2025-11-17,TRANSITION
161390,한국타이어앤테크놀로지,2025-11-21,2025-11-24,TRANSITION
161390,한국타이어앤테크놀로지,2026-01-02,2026-01-05,EARLY_TREND
161390,한국타이어앤테크놀로지,2026-01-09,2026-01-12,EARLY_TREND
161890,한국콜마,2026-04-17,2026-04-20,TRANSITION
161890,한국콜마,2026-04-24,2026-04-27,TRANSITION
170900,동아에스티,2024-10-18,2024-10-21,TRANSITION
170900,동아에스티,2024-10-25,2024-10-28,TRANSITION
170900,동아에스티,2024-11-01,2024-11-04,TRANSITION
170900,동아에스티,2024-11-08,2024-11-11,TRANSITION
170900,동아에스티,2025-12-12,2025-12-15,TRANSITION
170900,동아에스티,2025-12-19,2025-12-22,TRANSITION
170900,동아에스티,2025-12-26,2025-12-29,TRANSITION
170900,동아에스티,2026-01-30,2026-02-02,TRANSITION
178920,PI첨단소재,2026-04-17,2026-04-20,TRANSITION
178920,PI첨단소재,2026-04-24,2026-04-27,TRANSITION
178920,PI첨단소재,2026-05-08,2026-05-11,TRANSITION
181710,NHN,2025-05-02,2025-05-07,TRANSITION
181710,NHN,2025-05-09,2025-05-12,TRANSITION
181710,NHN,2025-06-20,2025-06-23,TRANSITION
183190,아세아시멘트,2025-06-13,2025-06-16,EARLY_TREND
183190,아세아시멘트,2025-06-20,2025-06-23,EARLY_TREND
183190,아세아시멘트,2025-06-27,2025-06-30,EARLY_TREND
183190,아세아시멘트,2025-09-12,2025-09-15,EARLY_TREND
192080,더블유게임즈,2024-08-23,2024-08-26,TRANSITION
192080,더블유게임즈,2025-04-25,2025-04-28,TRANSITION
192080,더블유게임즈,2025-06-20,2025-06-23,TRANSITION
192080,더블유게임즈,2025-06-27,2025-06-30,TRANSITION
192080,더블유게임즈,2025-07-11,2025-07-14,TRANSITION
192080,더블유게임즈,2025-07-18,2025-07-21,TRANSITION
192400,쿠쿠홀딩스,2024-10-04,2024-10-07,TRANSITION
192400,쿠쿠홀딩스,2024-10-11,2024-10-14,TRANSITION
192400,쿠쿠홀딩스,2024-10-18,2024-10-21,TRANSITION
192400,쿠쿠홀딩스,2024-10-25,2024-10-28,TRANSITION
192400,쿠쿠홀딩스,2024-11-29,2024-12-02,TRANSITION
194370,제이에스코퍼레이션,2025-05-23,2025-05-26,TRANSITION
194370,제이에스코퍼레이션,2025-07-04,2025-07-07,EARLY_TREND
195870,해성디에스,2025-12-05,2025-12-08,TRANSITION
195870,해성디에스,2025-12-12,2025-12-15,TRANSITION
195870,해성디에스,2025-12-19,2025-12-22,TRANSITION
195870,해성디에스,2025-12-26,2025-12-29,TRANSITION
200880,서연이화,2026-02-27,2026-03-03,TRANSITION
204320,HL만도,2025-01-17,2025-01-20,TRANSITION
204320,HL만도,2025-01-24,2025-01-31,TRANSITION
204320,HL만도,2025-01-31,2025-02-03,TRANSITION
204320,HL만도,2025-02-07,2025-02-10,TRANSITION
204320,HL만도,2025-02-14,2025-02-17,TRANSITION
204320,HL만도,2025-02-21,2025-02-24,TRANSITION
204320,HL만도,2025-02-28,2025-03-04,TRANSITION
204320,HL만도,2025-11-28,2025-12-01,EARLY_TREND
204320,HL만도,2025-12-05,2025-12-08,EARLY_TREND
207940,삼성바이오로직스,2022-07-29,2022-08-01,TRANSITION
207940,삼성바이오로직스,2022-08-05,2022-08-08,TRANSITION
207940,삼성바이오로직스,2022-08-12,2022-08-16,TRANSITION
207940,삼성바이오로직스,2022-08-19,2022-08-22,EARLY_TREND
207940,삼성바이오로직스,2022-08-26,2022-08-29,TRANSITION
207940,삼성바이오로직스,2022-09-02,2022-09-05,TRANSITION
207940,삼성바이오로직스,2022-10-21,2022-10-24,TRANSITION
207940,삼성바이오로직스,2022-10-28,2022-10-31,TRANSITION
207940,삼성바이오로직스,2024-02-02,2024-02-05,TRANSITION
207940,삼성바이오로직스,2024-02-16,2024-02-19,TRANSITION
207940,삼성바이오로직스,2024-02-23,2024-02-26,TRANSITION
207940,삼성바이오로직스,2024-03-08,2024-03-11,TRANSITION
207940,삼성바이오로직스,2024-03-15,2024-03-18,TRANSITION
207940,삼성바이오로직스,2024-03-22,2024-03-25,TRANSITION
207940,삼성바이오로직스,2024-03-29,2024-04-01,TRANSITION
207940,삼성바이오로직스,2024-04-05,2024-04-08,TRANSITION
207940,삼성바이오로직스,2024-10-04,2024-10-07,EARLY_TREND
207940,삼성바이오로직스,2024-10-11,2024-10-14,EARLY_TREND
207940,삼성바이오로직스,2024-10-18,2024-10-21,EARLY_TREND
207940,삼성바이오로직스,2024-10-25,2024-10-28,EARLY_TREND
207940,삼성바이오로직스,2024-11-08,2024-11-11,EARLY_TREND
207940,삼성바이오로직스,2025-02-28,2025-03-04,EARLY_TREND
207940,삼성바이오로직스,2025-03-07,2025-03-10,EARLY_TREND
207940,삼성바이오로직스,2025-03-21,2025-03-24,EARLY_TREND
207940,삼성바이오로직스,2025-12-12,2025-12-15,EARLY_TREND
207940,삼성바이오로직스,2025-12-19,2025-12-22,EARLY_TREND
207940,삼성바이오로직스,2025-12-26,2025-12-29,EARLY_TREND
207940,삼성바이오로직스,2026-01-02,2026-01-05,EARLY_TREND
207940,삼성바이오로직스,2026-01-09,2026-01-12,EARLY_TREND
207940,삼성바이오로직스,2026-01-16,2026-01-19,EARLY_TREND
207940,삼성바이오로직스,2026-01-23,2026-01-26,EARLY_TREND
210540,디와이파워,2025-07-25,2025-07-28,TRANSITION
210540,디와이파워,2025-08-01,2025-08-04,TRANSITION
210540,디와이파워,2025-08-08,2025-08-11,TRANSITION
210540,디와이파워,2026-02-13,2026-02-19,TRANSITION
210540,디와이파워,2026-02-20,2026-02-23,TRANSITION
210540,디와이파워,2026-02-27,2026-03-03,TRANSITION
210540,디와이파워,2026-04-10,2026-04-13,TRANSITION
210540,디와이파워,2026-04-17,2026-04-20,TRANSITION
210540,디와이파워,2026-04-24,2026-04-27,TRANSITION
210980,SK디앤디,2025-11-28,2025-12-01,TRANSITION
210980,SK디앤디,2025-12-05,2025-12-08,TRANSITION
210980,SK디앤디,2025-12-12,2025-12-15,TRANSITION
210980,SK디앤디,2025-12-19,2025-12-22,TRANSITION
210980,SK디앤디,2025-12-26,2025-12-29,TRANSITION
210980,SK디앤디,2026-01-02,2026-01-05,TRANSITION
214320,이노션,2025-07-04,2025-07-07,TRANSITION
214320,이노션,2025-07-11,2025-07-14,TRANSITION
214320,이노션,2025-07-18,2025-07-21,TRANSITION
214320,이노션,2025-07-25,2025-07-28,TRANSITION
214320,이노션,2026-02-13,2026-02-19,TRANSITION
214320,이노션,2026-02-20,2026-02-23,TRANSITION
214320,이노션,2026-02-27,2026-03-03,TRANSITION
226320,잇츠한불,2025-07-11,2025-07-14,TRANSITION
226320,잇츠한불,2025-07-18,2025-07-21,TRANSITION
227840,현대코퍼레이션홀딩스,2026-02-20,2026-02-23,TRANSITION
227840,현대코퍼레이션홀딩스,2026-02-27,2026-03-03,EARLY_TREND
227840,현대코퍼레이션홀딩스,2026-04-24,2026-04-27,TRANSITION
227840,현대코퍼레이션홀딩스,2026-05-08,2026-05-11,TRANSITION
227840,현대코퍼레이션홀딩스,2026-05-15,2026-05-18,TRANSITION
234080,JW생명과학,2025-05-09,2025-05-12,TRANSITION
234080,JW생명과학,2025-05-16,2025-05-19,TRANSITION
234080,JW생명과학,2025-05-23,2025-05-26,TRANSITION
234080,JW생명과학,2025-05-30,2025-06-02,TRANSITION
234080,JW생명과학,2025-06-13,2025-06-16,TRANSITION
234080,JW생명과학,2025-06-20,2025-06-23,TRANSITION
234080,JW생명과학,2025-07-11,2025-07-14,TRANSITION
234080,JW생명과학,2025-07-18,2025-07-21,TRANSITION
234080,JW생명과학,2025-07-25,2025-07-28,TRANSITION
241560,두산밥캣,2025-01-24,2025-01-31,TRANSITION
241560,두산밥캣,2025-02-14,2025-02-17,TRANSITION
241560,두산밥캣,2025-02-21,2025-02-24,TRANSITION
241560,두산밥캣,2025-03-07,2025-03-10,TRANSITION
241560,두산밥캣,2025-03-14,2025-03-17,TRANSITION
241560,두산밥캣,2025-03-21,2025-03-24,TRANSITION
241560,두산밥캣,2025-03-28,2025-03-31,TRANSITION
241560,두산밥캣,2026-04-10,2026-04-13,TRANSITION
241560,두산밥캣,2026-04-17,2026-04-20,TRANSITION
241560,두산밥캣,2026-05-08,2026-05-11,EARLY_TREND
244920,에이플러스에셋,2024-11-22,2024-11-25,TRANSITION
244920,에이플러스에셋,2024-11-29,2024-12-02,TRANSITION
244920,에이플러스에셋,2024-12-06,2024-12-09,TRANSITION
244920,에이플러스에셋,2024-12-13,2024-12-16,TRANSITION
244920,에이플러스에셋,2024-12-20,2024-12-23,TRANSITION
244920,에이플러스에셋,2025-05-16,2025-05-19,TRANSITION
244920,에이플러스에셋,2025-05-23,2025-05-26,TRANSITION
244920,에이플러스에셋,2025-07-11,2025-07-14,EARLY_TREND
244920,에이플러스에셋,2025-07-18,2025-07-21,EARLY_TREND
244920,에이플러스에셋,2025-07-25,2025-07-28,EARLY_TREND
244920,에이플러스에셋,2025-08-29,2025-09-01,EARLY_TREND
244920,에이플러스에셋,2025-09-05,2025-09-08,EARLY_TREND
244920,에이플러스에셋,2025-09-12,2025-09-15,EARLY_TREND
244920,에이플러스에셋,2025-09-19,2025-09-22,EARLY_TREND
244920,에이플러스에셋,2025-09-26,2025-09-29,EARLY_TREND
249420,일동제약,2025-08-22,2025-08-25,TRANSITION
251270,넷마블,2025-09-19,2025-09-22,TRANSITION
251270,넷마블,2025-09-26,2025-09-29,TRANSITION
267250,HD현대,2024-10-04,2024-10-07,TRANSITION
267250,HD현대,2024-10-11,2024-10-14,TRANSITION
267270,HD건설기계,2025-01-24,2025-01-31,TRANSITION
267270,HD건설기계,2025-02-07,2025-02-10,TRANSITION
267270,HD건설기계,2025-07-25,2025-07-28,EARLY_TREND
267290,경동도시가스,2025-06-13,2025-06-16,TRANSITION
267290,경동도시가스,2025-06-20,2025-06-23,TRANSITION
267290,경동도시가스,2025-06-27,2025-06-30,TRANSITION
267290,경동도시가스,2025-07-04,2025-07-07,TRANSITION
267290,경동도시가스,2025-07-11,2025-07-14,TRANSITION
267290,경동도시가스,2025-07-18,2025-07-21,TRANSITION
267290,경동도시가스,2025-08-08,2025-08-11,TRANSITION
267290,경동도시가스,2026-02-13,2026-02-19,TRANSITION
267290,경동도시가스,2026-02-20,2026-02-23,TRANSITION
267290,경동도시가스,2026-02-27,2026-03-03,TRANSITION
267290,경동도시가스,2026-03-06,2026-03-09,TRANSITION
267290,경동도시가스,2026-03-13,2026-03-16,TRANSITION
267290,경동도시가스,2026-03-20,2026-03-23,TRANSITION
267290,경동도시가스,2026-03-27,2026-03-30,TRANSITION
267290,경동도시가스,2026-04-10,2026-04-13,TRANSITION
267290,경동도시가스,2026-04-17,2026-04-20,TRANSITION
267290,경동도시가스,2026-04-24,2026-04-27,TRANSITION
267290,경동도시가스,2026-05-08,2026-05-11,TRANSITION
267290,경동도시가스,2026-05-15,2026-05-18,TRANSITION
268280,미원에스씨,2025-04-04,2025-04-07,TRANSITION
268280,미원에스씨,2025-04-11,2025-04-14,TRANSITION
268280,미원에스씨,2025-04-18,2025-04-21,TRANSITION
268280,미원에스씨,2025-04-25,2025-04-28,TRANSITION
268280,미원에스씨,2025-05-02,2025-05-07,TRANSITION
268280,미원에스씨,2025-05-09,2025-05-12,TRANSITION
268280,미원에스씨,2025-05-16,2025-05-19,TRANSITION
268280,미원에스씨,2025-05-23,2025-05-26,TRANSITION
268280,미원에스씨,2025-05-30,2025-06-02,TRANSITION
268280,미원에스씨,2025-06-13,2025-06-16,TRANSITION
268280,미원에스씨,2025-07-11,2025-07-14,TRANSITION
268280,미원에스씨,2025-07-18,2025-07-21,TRANSITION
271560,오리온,2022-12-02,2022-12-05,TRANSITION
271560,오리온,2022-12-09,2022-12-12,TRANSITION
271560,오리온,2022-12-16,2022-12-19,TRANSITION
271560,오리온,2022-12-23,2022-12-26,TRANSITION
271560,오리온,2023-01-06,2023-01-09,TRANSITION
271560,오리온,2023-01-13,2023-01-16,TRANSITION
271560,오리온,2023-01-20,2023-01-25,TRANSITION
271560,오리온,2023-01-27,2023-01-30,TRANSITION
271560,오리온,2023-02-03,2023-02-06,TRANSITION
271560,오리온,2023-02-10,2023-02-13,TRANSITION
271560,오리온,2023-02-17,2023-02-20,TRANSITION
271560,오리온,2023-02-24,2023-02-27,TRANSITION
271560,오리온,2023-03-03,2023-03-06,TRANSITION
271560,오리온,2023-03-10,2023-03-13,TRANSITION
271560,오리온,2023-03-17,2023-03-20,TRANSITION
271560,오리온,2023-03-24,2023-03-27,TRANSITION
271560,오리온,2025-04-04,2025-04-07,TRANSITION
271560,오리온,2025-04-11,2025-04-14,TRANSITION
271560,오리온,2025-04-18,2025-04-21,TRANSITION
271560,오리온,2025-04-25,2025-04-28,TRANSITION
271560,오리온,2025-05-02,2025-05-07,TRANSITION
271560,오리온,2025-05-09,2025-05-12,TRANSITION
271560,오리온,2025-05-16,2025-05-19,TRANSITION
271560,오리온,2026-01-30,2026-02-02,TRANSITION
271560,오리온,2026-02-06,2026-02-09,TRANSITION
271560,오리온,2026-02-13,2026-02-19,TRANSITION
271560,오리온,2026-02-20,2026-02-23,TRANSITION
271560,오리온,2026-02-27,2026-03-03,EARLY_TREND
271560,오리온,2026-03-13,2026-03-16,EARLY_TREND
271560,오리온,2026-03-20,2026-03-23,EARLY_TREND
271560,오리온,2026-03-27,2026-03-30,EARLY_TREND
271560,오리온,2026-04-03,2026-04-06,EARLY_TREND
271560,오리온,2026-04-10,2026-04-13,EARLY_TREND
271560,오리온,2026-04-17,2026-04-20,EARLY_TREND
271560,오리온,2026-04-24,2026-04-27,EARLY_TREND
272210,한화시스템,2023-06-30,2023-07-03,TRANSITION
272210,한화시스템,2024-03-08,2024-03-11,TRANSITION
272210,한화시스템,2024-04-26,2024-04-29,TRANSITION
272210,한화시스템,2024-06-14,2024-06-17,TRANSITION
272210,한화시스템,2024-06-21,2024-06-24,TRANSITION
281820,케이씨텍,2025-10-17,2025-10-20,TRANSITION
281820,케이씨텍,2025-10-31,2025-11-03,TRANSITION
281820,케이씨텍,2026-01-02,2026-01-05,TRANSITION
281820,케이씨텍,2026-01-30,2026-02-02,EARLY_TREND
281820,케이씨텍,2026-02-06,2026-02-09,EARLY_TREND
281820,케이씨텍,2026-02-13,2026-02-19,EARLY_TREND
281820,케이씨텍,2026-02-20,2026-02-23,EARLY_TREND
281820,케이씨텍,2026-02-27,2026-03-03,EARLY_TREND
281820,케이씨텍,2026-03-27,2026-03-30,EARLY_TREND
282330,BGF리테일,2026-02-13,2026-02-19,TRANSITION
282330,BGF리테일,2026-02-20,2026-02-23,TRANSITION
282330,BGF리테일,2026-03-27,2026-03-30,TRANSITION
282330,BGF리테일,2026-05-08,2026-05-11,TRANSITION
282330,BGF리테일,2026-08-07,2026-08-10,TRANSITION
284740,쿠쿠홈시스,2025-05-16,2025-05-19,TRANSITION
284740,쿠쿠홈시스,2025-05-23,2025-05-26,TRANSITION
284740,쿠쿠홈시스,2025-05-30,2025-06-02,TRANSITION
284740,쿠쿠홈시스,2025-06-13,2025-06-16,TRANSITION
284740,쿠쿠홈시스,2025-06-20,2025-06-23,TRANSITION
284740,쿠쿠홈시스,2025-07-04,2025-07-07,TRANSITION
284740,쿠쿠홈시스,2025-07-11,2025-07-14,TRANSITION
284740,쿠쿠홈시스,2025-07-18,2025-07-21,TRANSITION
284740,쿠쿠홈시스,2025-08-08,2025-08-11,EARLY_TREND
285130,SK케미칼,2025-07-04,2025-07-07,TRANSITION
285130,SK케미칼,2025-07-18,2025-07-21,TRANSITION
293480,하나제약,2025-05-30,2025-06-02,TRANSITION
294870,IPARK현대산업개발,2026-02-20,2026-02-23,TRANSITION
294870,IPARK현대산업개발,2026-02-27,2026-03-03,EARLY_TREND
294870,IPARK현대산업개발,2026-03-20,2026-03-23,TRANSITION
294870,IPARK현대산업개발,2026-04-10,2026-04-13,TRANSITION
294870,IPARK현대산업개발,2026-04-17,2026-04-20,TRANSITION
294870,IPARK현대산업개발,2026-04-24,2026-04-27,TRANSITION
294870,IPARK현대산업개발,2026-05-08,2026-05-11,EARLY_TREND
294870,IPARK현대산업개발,2026-05-15,2026-05-18,TRANSITION
298020,효성티앤씨,2026-02-13,2026-02-19,TRANSITION
298020,효성티앤씨,2026-02-20,2026-02-23,TRANSITION
298020,효성티앤씨,2026-04-10,2026-04-13,EARLY_TREND
300720,한일시멘트,2024-12-20,2024-12-23,TRANSITION
300720,한일시멘트,2025-01-10,2025-01-13,TRANSITION
300720,한일시멘트,2025-01-17,2025-01-20,TRANSITION
300720,한일시멘트,2025-01-24,2025-01-31,TRANSITION
300720,한일시멘트,2025-01-31,2025-02-03,TRANSITION
300720,한일시멘트,2025-02-07,2025-02-10,TRANSITION
300720,한일시멘트,2025-02-14,2025-02-17,TRANSITION
300720,한일시멘트,2025-02-21,2025-02-24,TRANSITION
300720,한일시멘트,2025-02-28,2025-03-04,TRANSITION
300720,한일시멘트,2025-03-07,2025-03-10,TRANSITION
300720,한일시멘트,2025-03-14,2025-03-17,TRANSITION
306200,세아제강,2025-01-31,2025-02-03,TRANSITION
306200,세아제강,2025-02-07,2025-02-10,TRANSITION
306200,세아제강,2025-02-14,2025-02-17,TRANSITION
306200,세아제강,2025-02-21,2025-02-24,TRANSITION
306200,세아제강,2026-05-08,2026-05-11,EARLY_TREND
307950,현대오토에버,2025-08-29,2025-09-01,TRANSITION
307950,현대오토에버,2025-09-12,2025-09-15,TRANSITION
316140,우리금융지주,2023-01-27,2023-01-30,TRANSITION
316140,우리금융지주,2023-02-03,2023-02-06,EARLY_TREND
316140,우리금융지주,2023-02-10,2023-02-13,TRANSITION
316140,우리금융지주,2023-02-17,2023-02-20,TRANSITION
316140,우리금융지주,2023-02-24,2023-02-27,TRANSITION
316140,우리금융지주,2023-10-06,2023-10-10,TRANSITION
316140,우리금융지주,2023-10-13,2023-10-16,TRANSITION
316140,우리금융지주,2023-10-20,2023-10-23,TRANSITION
316140,우리금융지주,2023-10-27,2023-10-30,TRANSITION
316140,우리금융지주,2024-02-16,2024-02-19,TRANSITION
316140,우리금융지주,2024-02-23,2024-02-26,TRANSITION
316140,우리금융지주,2024-03-08,2024-03-11,EARLY_TREND
316140,우리금융지주,2024-03-15,2024-03-18,EARLY_TREND
316140,우리금융지주,2024-03-22,2024-03-25,EARLY_TREND
316140,우리금융지주,2024-03-29,2024-04-01,TRANSITION
316140,우리금융지주,2024-07-26,2024-07-29,EARLY_TREND
316140,우리금융지주,2024-08-02,2024-08-05,TRANSITION
316140,우리금융지주,2024-08-16,2024-08-19,TRANSITION
316140,우리금융지주,2024-08-23,2024-08-26,TRANSITION
316140,우리금융지주,2024-10-04,2024-10-07,TRANSITION
316140,우리금융지주,2024-10-11,2024-10-14,TRANSITION
316140,우리금융지주,2024-10-18,2024-10-21,TRANSITION
316140,우리금융지주,2024-10-25,2024-10-28,TRANSITION
316140,우리금융지주,2024-11-01,2024-11-04,TRANSITION
316140,우리금융지주,2024-11-08,2024-11-11,TRANSITION
316140,우리금융지주,2024-11-15,2024-11-18,TRANSITION
316140,우리금융지주,2024-11-22,2024-11-25,TRANSITION
317400,자이에스앤디,2026-02-06,2026-02-09,TRANSITION
317400,자이에스앤디,2026-02-13,2026-02-19,TRANSITION
317400,자이에스앤디,2026-02-20,2026-02-23,TRANSITION
317400,자이에스앤디,2026-02-27,2026-03-03,TRANSITION
317400,자이에스앤디,2026-04-24,2026-04-27,TRANSITION
323410,카카오뱅크,2024-12-06,2024-12-09,TRANSITION
323410,카카오뱅크,2024-12-13,2024-12-16,TRANSITION
326030,SK바이오팜,2024-08-16,2024-08-19,TRANSITION
326030,SK바이오팜,2024-08-23,2024-08-26,TRANSITION
326030,SK바이오팜,2024-10-04,2024-10-07,EARLY_TREND
326030,SK바이오팜,2024-10-11,2024-10-14,EARLY_TREND
326030,SK바이오팜,2024-10-18,2024-10-21,EARLY_TREND
326030,SK바이오팜,2024-10-25,2024-10-28,EARLY_TREND
336260,두산퓨얼셀,2025-10-10,2025-10-13,EARLY_TREND
336260,두산퓨얼셀,2025-10-17,2025-10-20,EARLY_TREND
352820,하이브,2024-11-22,2024-11-25,TRANSITION
352820,하이브,2024-12-13,2024-12-16,TRANSITION
352820,하이브,2025-01-31,2025-02-03,TRANSITION
352820,하이브,2025-02-07,2025-02-10,TRANSITION
352820,하이브,2025-02-14,2025-02-17,TRANSITION
352820,하이브,2025-02-21,2025-02-24,TRANSITION
352820,하이브,2025-02-28,2025-03-04,EARLY_TREND
352820,하이브,2025-03-07,2025-03-10,EARLY_TREND
352820,하이브,2025-03-28,2025-03-31,EARLY_TREND
352820,하이브,2025-04-04,2025-04-07,TRANSITION
352820,하이브,2025-05-02,2025-05-07,TRANSITION
352820,하이브,2025-05-09,2025-05-12,TRANSITION
352820,하이브,2025-05-16,2025-05-19,EARLY_TREND
352820,하이브,2025-05-23,2025-05-26,EARLY_TREND
352820,하이브,2025-05-30,2025-06-02,EARLY_TREND
352820,하이브,2025-06-13,2025-06-16,EARLY_TREND
352820,하이브,2025-06-20,2025-06-23,EARLY_TREND
352820,하이브,2025-06-27,2025-06-30,EARLY_TREND
352820,하이브,2025-08-08,2025-08-11,TRANSITION
373220,LG에너지솔루션,2025-10-31,2025-11-03,TRANSITION
375500,DL이앤씨,2025-02-28,2025-03-04,TRANSITION
375500,DL이앤씨,2025-03-07,2025-03-10,TRANSITION
375500,DL이앤씨,2025-03-14,2025-03-17,TRANSITION
375500,DL이앤씨,2025-05-09,2025-05-12,TRANSITION
375500,DL이앤씨,2025-05-16,2025-05-19,TRANSITION
375500,DL이앤씨,2025-05-23,2025-05-26,TRANSITION
381970,케이카,2025-07-04,2025-07-07,TRANSITION
381970,케이카,2025-07-11,2025-07-14,TRANSITION
381970,케이카,2025-07-18,2025-07-21,TRANSITION
381970,케이카,2025-07-25,2025-07-28,TRANSITION
