ticker,name,control_trade_id,control_trade_sequence,entry_execution_date,entry_open,v0_mfe,recovery_class,first_mfe20_date,days_to_first_mfe20,prewinner_start_date,prewinner_end_date,prewinner_min_close_return_pct,prewinner_min_close_date,prewinner_min_low_return_pct,prewinner_min_low_date,v2_exit_reason,v0_terminal_return,v0_holding_days
078600,대주전자재료,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_078600_KR7078600004_KOSDAQ_03,3,2026-04-20,132800.0,38.03,RECOVERY,2026-04-24,4.0,2026-04-20,2026-04-23,-2.108434,2026-04-20,-3.990964,2026-04-20,LOSS_GUARD_CLOSE_LE_NEG_15,13.03,15
078930,GS,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_078930_KR7078930005_KOSPI_01,1,2021-05-10,46850.0,22.73,RECOVERY,2024-06-21,768.0,2021-05-10,2024-06-20,-25.29349,2023-07-06,-26.360726,2023-07-06,LOSS_GUARD_CLOSE_LE_NEG_15,0.21,771
078930,GS,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_078930_KR7078930005_KOSPI_02,2,2022-05-09,47700.0,20.55,RECOVERY,2024-06-21,522.0,2022-05-09,2024-06-20,-26.624738,2023-07-06,-27.672956,2023-07-06,LOSS_GUARD_CLOSE_LE_NEG_15,-1.57,525
078930,GS,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_078930_KR7078930005_KOSPI_03,3,2023-11-27,42950.0,22.93,RECOVERY,2024-02-07,49.0,2023-11-27,2024-02-06,-7.566938,2024-01-08,-7.683353,2024-01-19,LOSS_GUARD_CLOSE_LE_NEG_15,3.84,94
078930,GS,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_078930_KR7078930005_KOSPI_04,4,2025-06-02,43550.0,30.2,RECOVERY,2025-07-09,25.0,2025-06-02,2025-07-08,-0.459242,2025-06-02,-1.492537,2025-06-02,EXIT4_SCORE_DRAWDOWN_GE_15,7.23,44
079370,제우스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_079370_KR7079370003_KOSDAQ_01,1,2022-11-14,9666.0,30.18,RECOVERY,2023-03-30,94.0,2022-11-14,2023-03-29,-18.787503,2023-01-05,-22.925719,2023-01-03,LOSS_GUARD_CLOSE_LE_NEG_15,14.47,102
079370,제우스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_079370_KR7079370003_KOSDAQ_02,2,2023-02-20,10033.0,25.42,RECOVERY,2023-03-30,27.0,2023-02-20,2023-03-29,-17.940795,2023-03-14,-19.276388,2023-03-14,LOSS_GUARD_CLOSE_LE_NEG_15,10.29,35
079370,제우스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_079370_KR7079370003_KOSDAQ_03,3,2023-04-03,11516.0,69.32,RECOVERY,2023-07-13,69.0,2023-04-03,2023-07-12,-23.011462,2023-05-10,-25.329976,2023-05-16,LOSS_GUARD_CLOSE_LE_NEG_15,22.14,90
079370,제우스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_079370_KR7079370003_KOSDAQ_04,4,2025-11-03,15600.0,34.29,RECOVERY,2026-01-27,58.0,2025-11-03,2026-01-26,-18.461538,2025-11-24,-19.230769,2025-11-24,LOSS_GUARD_CLOSE_LE_NEG_15,21.47,68
079370,제우스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_079370_KR7079370003_KOSDAQ_05,5,2026-02-02,19500.0,3.85,NEVER_WINNER,,,2026-02-02,2026-08-14,-64.25641,2026-07-30,-66.25641,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-49.64,135
079430,현대리바트,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_079430_KR7079430005_KOSPI_01,1,2021-06-07,19950.0,7.27,NEVER_WINNER,,,2021-06-07,2026-08-14,-73.082707,2026-07-29,-74.43609,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-70.28,1276
079550,LIG디펜스앤에어로스페이스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_079550_KR7079550000_KOSPI_01,1,2021-04-12,43000.0,25.12,RECOVERY,2021-08-30,97.0,2021-04-12,2021-08-27,-10.116279,2021-05-13,-11.395349,2021-05-12,EXIT4_SCORE_DRAWDOWN_GE_15,7.79,133
079550,LIG디펜스앤에어로스페이스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_079550_KR7079550000_KOSPI_02,2,2023-11-13,98200.0,49.39,RECOVERY,2023-12-11,20.0,2023-11-13,2023-12-08,-6.822811,2023-11-24,-8.350305,2023-11-27,EXIT4_SCORE_DRAWDOWN_GE_15,18.13,52
080220,제주반도체,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_080220_KR7080220007_KOSDAQ_01,1,2025-09-22,19250.0,25.45,RECOVERY,2025-10-10,9.0,2025-09-22,2025-10-02,-6.025974,2025-09-30,-7.012987,2025-10-01,NO_EXIT_BEFORE_CUTOFF,-0.05,31
081660,미스토홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_081660_KR7081660003_KOSPI_01,1,2023-03-06,40350.0,38.29,RECOVERY,2026-02-04,712.0,2023-03-06,2026-02-03,-17.71995,2025-06-19,-18.959108,2025-06-16,LOSS_GUARD_CLOSE_LE_NEG_15,21.19,728
081660,미스토홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_081660_KR7081660003_KOSPI_02,2,2024-03-11,40550.0,37.61,RECOVERY,2026-02-04,463.0,2024-03-11,2026-02-03,-18.125771,2025-06-19,-19.358816,2025-06-16,LOSS_GUARD_CLOSE_LE_NEG_15,20.59,479
081660,미스토홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_081660_KR7081660003_KOSPI_03,3,2025-09-08,40450.0,37.95,RECOVERY,2026-02-04,99.0,2025-09-08,2026-02-03,-9.023486,2025-10-31,-9.888752,2025-10-31,NO_PROGRESSED_BEFORE_CUTOFF,20.89,115
082640,동양생명,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082640_KR7082640004_KOSPI_01,1,2024-02-19,5490.0,70.13,RECOVERY,2024-06-18,80.0,2024-02-19,2024-06-17,-10.473588,2024-04-17,-12.021858,2024-04-19,EXIT4_SCORE_DRAWDOWN_GE_15,37.52,105
082640,동양생명,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082640_KR7082640004_KOSPI_02,2,2025-07-21,8200.0,14.39,NEVER_WINNER,,,2025-07-21,2026-08-06,-25.243902,2026-01-08,-26.341463,2026-01-08,LOSS_GUARD_CLOSE_LE_NEG_15,0.61,256
082740,한화엔진,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082740_KR7082740002_KOSPI_01,1,2022-07-04,8215.0,55.2,RECOVERY,2023-06-15,234.0,2022-07-04,2023-06-14,-24.528302,2022-10-26,-25.623859,2022-10-27,LOSS_GUARD_CLOSE_LE_NEG_15,12.72,299
082740,한화엔진,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082740_KR7082740002_KOSPI_02,2,2022-08-16,9160.0,39.19,RECOVERY,2023-07-04,218.0,2022-08-16,2023-07-03,-32.31441,2022-10-26,-33.296943,2022-10-27,LOSS_GUARD_CLOSE_LE_NEG_15,7.53,250
082740,한화엔진,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082740_KR7082740002_KOSPI_03,3,2023-06-12,9210.0,38.44,RECOVERY,2023-07-05,17.0,2023-06-12,2023-07-04,1.954397,2023-06-13,-1.302932,2023-06-12,EXIT3_PROGRESSED_TO_TRANSITION,6.95,48
082740,한화엔진,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082740_KR7082740002_KOSPI_04,4,2024-04-22,11610.0,47.8,RECOVERY,2024-06-14,35.0,2024-04-22,2024-06-13,-0.947459,2024-04-22,-1.894918,2024-04-23,EXIT4_SCORE_DRAWDOWN_GE_15,20.76,66
082920,비츠로셀,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082920_KR7082920000_KOSDAQ_01,1,2021-10-25,8705.0,26.38,RECOVERY,2023-03-24,351.0,2021-10-25,2023-03-23,-40.58587,2022-07-15,-41.447444,2022-07-15,LOSS_GUARD_CLOSE_LE_NEG_15,3.37,358
082920,비츠로셀,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082920_KR7082920000_KOSDAQ_02,2,2023-01-16,7847.0,40.19,RECOVERY,2023-03-24,46.0,2023-01-16,2023-03-23,-7.072767,2023-03-14,-8.423601,2023-03-14,EXIT4_SCORE_DRAWDOWN_GE_15,14.67,53
082920,비츠로셀,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082920_KR7082920000_KOSDAQ_03,3,2024-07-01,10976.0,37.47,RECOVERY,2025-01-16,133.0,2024-07-01,2025-01-15,-21.428571,2024-08-05,-25.054665,2024-09-09,LOSS_GUARD_CLOSE_LE_NEG_15,14.71,142
082920,비츠로셀,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_082920_KR7082920000_KOSDAQ_04,4,2025-01-06,11986.0,25.89,RECOVERY,2025-01-22,12.0,2025-01-06,2025-01-21,2.945103,2025-01-06,-0.634073,2025-01-06,EXIT4_SCORE_DRAWDOWN_GE_15,5.05,17
083450,GST,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_083450_KR7083450007_KOSDAQ_01,1,2025-10-13,24500.0,26.73,RECOVERY,2025-11-04,16.0,2025-10-13,2025-11-03,-2.244898,2025-10-23,-4.081633,2025-10-22,EXIT4_SCORE_DRAWDOWN_GE_15,-0.41,47
083650,비에이치아이,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_083650_KR7083650002_KOSDAQ_01,1,2024-03-18,10330.0,27.01,RECOVERY,2024-10-29,149.0,2024-03-18,2024-10-28,-30.106486,2024-09-10,-32.236205,2024-09-09,LOSS_GUARD_CLOSE_LE_NEG_15,12.49,153
083650,비에이치아이,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_083650_KR7083650002_KOSDAQ_02,2,2024-05-27,11070.0,79.95,RECOVERY,2024-11-11,112.0,2024-05-27,2024-11-08,-34.778681,2024-09-10,-36.766034,2024-09-09,LOSS_GUARD_CLOSE_LE_NEG_15,35.59,131
083930,아바코,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_083930_KR7083930008_KOSDAQ_01,1,2024-06-17,20550.0,4.14,NEVER_WINNER,,,2024-06-17,2026-08-14,-53.381995,2026-07-29,-55.6691,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-45.45,531
084010,대한제강,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_084010_KR7084010008_KOSPI_01,1,2024-11-18,9682.0,22.94,RECOVERY,2025-04-28,107.0,2024-11-18,2025-04-25,-0.206569,2025-04-09,-1.786821,2024-11-18,LOSS_GUARD_CLOSE_LE_NEG_15,9.65,115
084110,휴온스글로벌,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_084110_KR7084110006_KOSDAQ_01,1,2021-04-12,34626.0,84.85,RECOVERY,2021-04-15,3.0,2021-04-12,2021-04-14,-0.410096,2021-04-13,-1.929186,2021-04-13,EXIT4_SCORE_DRAWDOWN_GE_15,33.06,12
084110,휴온스글로벌,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_084110_KR7084110006_KOSDAQ_02,2,2024-09-30,32550.0,36.71,RECOVERY,2024-10-21,12.0,2024-09-30,2024-10-18,-7.834101,2024-10-02,-8.90937,2024-10-07,EXIT4_SCORE_DRAWDOWN_GE_15,-4.15,32
084370,유진테크,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_084370_KR7084370006_KOSDAQ_01,1,2023-09-11,36650.0,21.28,RECOVERY,2023-09-15,4.0,2023-09-11,2023-09-14,-0.545703,2023-09-11,-2.455662,2023-09-11,EXIT4_SCORE_DRAWDOWN_GE_15,9.14,17
084690,대상홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_084690_KR7084690007_KOSPI_01,1,2022-04-25,12150.0,40.58,RECOVERY,2023-12-07,401.0,2022-04-25,2023-12-06,-48.312757,2023-10-20,-48.971193,2023-10-23,LOSS_GUARD_CLOSE_LE_NEG_15,7.0,404
085370,루트로닉,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_085370_KR7085370005_KOSDAQ_01,1,2021-05-31,13450.0,67.29,RECOVERY,2021-07-07,27.0,2021-05-31,2021-07-06,-4.089219,2021-05-31,-6.319703,2021-05-31,EXIT4_SCORE_DRAWDOWN_GE_15,27.51,108
085620,미래에셋생명,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_085620_KR7085620003_KOSPI_01,1,2025-06-16,6530.0,200.31,RECOVERY,2025-07-14,20.0,2025-06-16,2025-07-11,-9.800919,2025-06-23,-13.782542,2025-06-23,EXIT4_SCORE_DRAWDOWN_GE_15,73.05,175
085660,차바이오텍,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_085660_KR7085660009_KOSDAQ_01,1,2021-06-14,20677.0,38.85,RECOVERY,2021-06-22,6.0,2021-06-14,2021-06-21,4.246264,2021-06-16,-0.444939,2021-06-14,NO_EXIT_BEFORE_CUTOFF,20.98,21
086280,현대글로비스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_086280_KR7086280005_KOSPI_01,1,2022-04-18,98038.0,32.09,RECOVERY,2024-06-28,541.0,2022-04-18,2024-06-27,-23.061466,2023-03-14,-23.622473,2023-03-16,LOSS_GUARD_CLOSE_LE_NEG_15,14.75,568
086280,현대글로비스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_086280_KR7086280005_KOSPI_02,2,2023-06-19,96388.0,34.35,RECOVERY,2024-06-26,250.0,2023-06-19,2024-06-25,-14.115865,2023-11-02,-15.516454,2023-11-03,EXIT4_SCORE_DRAWDOWN_GE_15,16.72,279
086390,유니테스트,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_086390_KR7086390002_KOSDAQ_01,1,2025-09-08,16940.0,31.64,RECOVERY,2025-09-12,4.0,2025-09-08,2025-09-11,9.799292,2025-09-08,-0.177096,2025-09-08,LOSS_GUARD_CLOSE_LE_NEG_15,5.37,21
086450,동국제약,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_086450_KR7086450004_KOSDAQ_01,1,2025-09-15,19300.0,61.92,RECOVERY,2026-03-30,128.0,2025-09-15,2026-03-27,-14.92228,2026-01-19,-15.751295,2026-01-21,NO_PROGRESSED_BEFORE_CUTOFF,23.32,155
086790,하나금융지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_086790_KR7086790003_KOSPI_01,1,2023-01-09,48800.0,33.61,RECOVERY,2024-02-19,272.0,2023-01-09,2024-02-16,-23.053279,2023-08-18,-23.770492,2023-08-17,LOSS_GUARD_CLOSE_LE_NEG_15,17.62,302
086790,하나금융지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_086790_KR7086790003_KOSPI_02,2,2023-10-10,43150.0,51.1,RECOVERY,2024-02-01,79.0,2023-10-10,2024-01-31,-9.617613,2023-11-02,-9.733488,2023-11-02,EXIT4_SCORE_DRAWDOWN_GE_15,26.3,128
086900,메디톡스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_086900_KR7086900008_KOSDAQ_01,1,2023-02-13,165000.0,47.88,RECOVERY,2023-02-13,0.0,2023-02-13,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,28.18,20
086900,메디톡스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_086900_KR7086900008_KOSDAQ_02,2,2024-09-02,201000.0,0.0,NEVER_WINNER,,,2024-09-02,2026-08-14,-66.069652,2026-07-29,-67.164179,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-66.47,477
088980,맥쿼리인프라,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_088980_KR7088980008_KOSPI_01,1,2021-04-22,12298.0,16.21,NEVER_WINNER,,,2021-04-22,2026-08-14,-21.857213,2026-08-13,-22.426411,2026-08-13,LOSS_GUARD_CLOSE_LE_NEG_15,-22.43,1198
088980,맥쿼리인프라,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_088980_KR7088980008_KOSPI_02,2,2023-06-07,13345.0,2.91,NEVER_WINNER,,,2023-06-07,2026-08-14,-27.98801,2026-08-13,-28.512552,2026-08-13,LOSS_GUARD_CLOSE_LE_NEG_15,-28.51,776
089010,켐트로닉스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_089010_KR7089010003_KOSDAQ_01,1,2025-03-17,32050.0,41.65,RECOVERY,2025-11-03,154.0,2025-03-17,2025-10-31,-36.817473,2025-04-08,-37.971919,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,6.08,159
089030,테크윙,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_089030_KR7089030001_KOSDAQ_01,1,2023-12-04,9940.0,612.27,RECOVERY,2024-01-16,28.0,2023-12-04,2024-01-15,-9.15493,2023-12-07,-10.060362,2023-12-07,EXIT3_PROGRESSED_TO_TRANSITION,321.53,166
089030,테크윙,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_089030_KR7089030001_KOSDAQ_02,2,2025-09-15,43000.0,60.58,RECOVERY,2025-09-18,3.0,2025-09-15,2025-09-17,13.953488,2025-09-17,-3.488372,2025-09-15,NO_EXIT_BEFORE_CUTOFF,22.79,44
089590,제주항공,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_089590_KR7089590004_KOSPI_01,1,2022-04-11,21626.0,4.84,NEVER_WINNER,,,2022-04-11,2026-08-14,-81.434385,2026-07-29,-81.573106,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-80.63,1061
089600,KT나스미디어,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_089600_KR7089600001_KOSDAQ_01,1,2022-10-17,29948.0,7.76,NEVER_WINNER,,,2022-10-17,2026-08-14,-69.146521,2026-06-26,-69.814345,2026-06-24,LOSS_GUARD_CLOSE_LE_NEG_15,-58.73,941
089860,롯데렌탈,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_089860_KR7089860001_KOSPI_01,1,2024-08-05,28650.0,25.48,RECOVERY,2024-12-06,82.0,2024-08-05,2024-12-05,-5.584642,2024-08-05,-7.329843,2024-08-05,NO_PROGRESSED_BEFORE_CUTOFF,6.46,94
089980,상아프론테크,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_089980_KR7089980007_KOSDAQ_01,1,2026-04-20,24900.0,20.68,RECOVERY,2026-04-27,5.0,2026-04-20,2026-04-24,2.409639,2026-04-20,-0.803213,2026-04-20,LOSS_GUARD_CLOSE_LE_NEG_15,5.22,14
090430,아모레퍼시픽,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_090430_KR7090430000_KOSPI_01,1,2024-05-07,168700.0,18.85,NEVER_WINNER,,,2024-05-07,2026-08-14,-42.975697,2026-06-23,-44.279787,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-18.2,558
090430,아모레퍼시픽,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_090430_KR7090430000_KOSPI_02,2,2025-06-02,134100.0,26.03,RECOVERY,2026-02-09,169.0,2025-06-02,2026-02-06,-12.826249,2025-10-15,-13.348248,2025-09-02,LOSS_GUARD_CLOSE_LE_NEG_15,11.86,182
090460,비에이치,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_090460_KR7090460007_KOSDAQ_01,1,2021-12-27,23300.0,26.18,RECOVERY,2022-04-19,75.0,2021-12-27,2022-04-18,-19.527897,2022-02-15,-20.171674,2022-03-14,LOSS_GUARD_CLOSE_LE_NEG_15,9.87,117
090460,비에이치,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_090460_KR7090460007_KOSDAQ_02,2,2022-02-07,22900.0,28.38,RECOVERY,2022-04-14,46.0,2022-02-07,2022-04-13,-18.122271,2022-02-15,-18.777293,2022-03-14,LOSS_GUARD_CLOSE_LE_NEG_15,11.79,91
090460,비에이치,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_090460_KR7090460007_KOSDAQ_03,3,2022-04-18,27600.0,22.83,RECOVERY,2022-09-08,99.0,2022-04-18,2022-09-07,-16.485507,2022-06-23,-17.028986,2022-06-23,LOSS_GUARD_CLOSE_LE_NEG_15,-6.34,114
090460,비에이치,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_090460_KR7090460007_KOSDAQ_04,4,2023-06-12,27250.0,6.42,NEVER_WINNER,,,2023-06-12,2023-06-19,-3.669725,2023-06-14,-5.137615,2023-06-14,NO_PROGRESSED_BEFORE_CUTOFF,4.22,6
091120,이엠텍,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_091120_KR7091120006_KOSDAQ_01,1,2021-04-26,20067.0,47.93,RECOVERY,2021-08-05,69.0,2021-04-26,2021-08-04,-15.817013,2021-07-09,-17.521304,2021-07-09,EXIT4_SCORE_DRAWDOWN_GE_15,18.24,135
091120,이엠텍,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_091120_KR7091120006_KOSDAQ_02,2,2023-04-17,31750.0,88.98,RECOVERY,2023-07-13,59.0,2023-04-17,2023-07-12,-20.314961,2023-05-16,-21.574803,2023-05-15,LOSS_GUARD_CLOSE_LE_NEG_15,34.02,157
091120,이엠텍,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_091120_KR7091120006_KOSDAQ_03,3,2023-06-12,30200.0,98.68,RECOVERY,2023-07-10,20.0,2023-06-12,2023-07-07,-5.298013,2023-06-20,-5.960265,2023-06-20,EXIT4_SCORE_DRAWDOWN_GE_15,40.89,121
091580,상신이디피,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_091580_KR7091580001_KOSDAQ_01,1,2023-03-06,24600.0,28.25,RECOVERY,2026-04-21,762.0,2023-03-06,2026-04-20,-73.414634,2024-12-09,-73.536585,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,-1.63,777
091700,파트론,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_091700_KR7091700005_KOSDAQ_01,1,2021-12-06,11400.0,18.42,NEVER_WINNER,,,2021-12-06,2026-08-14,-54.824561,2026-07-29,-56.578947,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-51.93,1152
091700,파트론,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_091700_KR7091700005_KOSDAQ_02,2,2023-06-12,9350.0,0.64,NEVER_WINNER,,,2023-06-12,2026-08-14,-44.919786,2026-07-29,-47.058824,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-41.39,779
091700,파트론,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_091700_KR7091700005_KOSDAQ_03,3,2025-12-15,7300.0,19.59,NEVER_WINNER,,,2025-12-15,2026-08-14,-29.452055,2026-07-29,-32.191781,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-24.93,167
092230,KPX홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_092230_KR7092230002_KOSPI_01,1,2025-07-14,73000.0,25.89,RECOVERY,2026-02-20,147.0,2025-07-14,2026-02-19,-10.410959,2025-08-19,-13.013699,2025-08-20,NO_EXIT_BEFORE_CUTOFF,4.11,158
093050,LF,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_093050_KR7093050003_KOSPI_01,1,2021-06-07,20250.0,20.25,RECOVERY,2026-02-23,1153.0,2021-06-07,2026-02-20,-38.17284,2024-01-24,-38.814815,2024-01-25,LOSS_GUARD_CLOSE_LE_NEG_15,-1.28,1163
093050,LF,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_093050_KR7093050003_KOSPI_02,2,2023-02-20,18010.0,21.6,RECOVERY,2025-07-17,586.0,2023-02-20,2025-07-16,-30.483065,2024-01-24,-31.204886,2024-01-25,LOSS_GUARD_CLOSE_LE_NEG_15,7.33,594
093050,LF,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_093050_KR7093050003_KOSPI_03,3,2024-04-08,15250.0,43.61,RECOVERY,2025-07-01,296.0,2024-04-08,2025-06-30,-13.57377,2024-08-05,-14.163934,2024-08-05,EXIT4_SCORE_DRAWDOWN_GE_15,26.75,316
093320,케이아이엔엑스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_093320_KR7093320000_KOSDAQ_01,1,2023-02-06,63200.0,30.06,RECOVERY,2023-07-19,112.0,2023-02-06,2023-07-18,-17.088608,2023-05-22,-17.721519,2023-05-19,LOSS_GUARD_CLOSE_LE_NEG_15,2.85,120
093320,케이아이엔엑스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_093320_KR7093320000_KOSDAQ_02,2,2023-07-24,70300.0,30.16,RECOVERY,2023-10-05,48.0,2023-07-24,2023-10-04,-9.957326,2023-08-16,-12.233286,2023-08-17,EXIT4_SCORE_DRAWDOWN_GE_15,10.81,60
093320,케이아이엔엑스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_093320_KR7093320000_KOSDAQ_03,3,2025-07-21,92300.0,38.03,RECOVERY,2025-11-26,86.0,2025-07-21,2025-11-25,-13.109426,2025-08-20,-14.192849,2025-08-08,NO_EXIT_BEFORE_CUTOFF,17.55,117
094800,맵스리얼티,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_094800_KR7094800000_KOSPI_01,1,2021-06-07,5030.0,62.82,RECOVERY,2026-02-13,1150.0,2021-06-07,2026-02-12,-24.15507,2022-10-20,-24.254473,2022-10-21,LOSS_GUARD_CLOSE_LE_NEG_15,21.47,1204
095340,ISC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_095340_KR7095340006_KOSDAQ_01,1,2025-01-06,72000.0,306.25,RECOVERY,2025-11-18,210.0,2025-01-06,2025-11-17,-39.444444,2025-04-09,-40.555556,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,146.25,345
095340,ISC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_095340_KR7095340006_KOSDAQ_02,2,2025-02-17,75000.0,290.0,RECOVERY,2025-11-18,184.0,2025-02-17,2025-11-17,-41.866667,2025-04-09,-42.933333,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,136.4,319
095340,ISC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_095340_KR7095340006_KOSDAQ_03,3,2025-11-03,79100.0,269.79,RECOVERY,2025-11-25,16.0,2025-11-03,2025-11-24,-6.447535,2025-11-05,-11.883692,2025-11-05,NO_EXIT_BEFORE_CUTOFF,124.15,146
095570,AJ네트웍스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_095570_KR7095570008_KOSPI_01,1,2022-09-19,7960.0,2.39,NEVER_WINNER,,,2022-09-19,2026-08-14,-55.40201,2025-04-07,-55.816583,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,-45.48,959
095610,테스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_095610_KR7095610002_KOSDAQ_01,1,2024-04-15,24000.0,37.08,RECOVERY,2024-04-15,0.0,2024-04-15,,,,,,LOSS_GUARD_CLOSE_LE_NEG_15,11.04,7
095610,테스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_095610_KR7095610002_KOSDAQ_02,2,2025-03-17,24000.0,885.42,RECOVERY,2025-08-14,103.0,2025-03-17,2025-08-13,-27.541667,2025-04-09,-28.208333,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,486.67,322
