ticker,name,market,asset_type,cached,cache_last_date,staleness_trading_days,freshness,completed_months,daily_rows,has_future,has_dup,is_unsorted,raw_ready,feature_ready,score_ready,stage_ready,evaluator_ready,quality_status,error_type,error_message
348150,고바이오랩,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
348210,넥스틴,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
348340,뉴로메카,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,45,923,False,False,False,True,True,True,True,True,OK,,
348350,위드텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
348370,엔켐,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,57,1172,False,False,False,True,True,True,True,True,OK,,
351320,넥사다이내믹스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
351330,이삭엔지니어링,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
351870,차이커뮤니케이션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,23,457,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
352090,스톰테크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,33,666,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
352480,씨앤씨인터내셔널,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
352700,씨앤투스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
352770,셀레스트라,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
352910,오비고,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
352940,인바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
353190,휴럼,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
353590,오토앤,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,55,1116,False,False,False,True,True,True,True,True,OK,,
353810,이지바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
354200,엔젠바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
354320,알멕,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,38,761,False,False,False,True,True,True,True,True,OK,,
355150,코스텍시스,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
355390,크라우드웍스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,36,704,False,False,False,True,True,True,True,True,OK,,
355690,에이텀,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,32,657,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
356680,엑스게이트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,41,833,False,False,False,True,True,True,True,True,OK,,
356860,티엘비,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
356890,싸이버원,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1206,False,False,False,True,True,True,True,True,OK,,
357230,에이치피오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
357550,석경에이티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
357580,아모센스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
357780,솔브레인,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
357880,SKAI,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,57,1166,False,False,False,True,True,True,True,True,OK,,
358570,지아이이노베이션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,41,823,False,False,False,True,True,True,True,True,OK,,
359090,씨엔알리서치,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
360070,탑머티리얼,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,46,936,False,False,False,True,True,True,True,True,OK,,
360350,코셈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,30,602,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
361390,제노코,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
361570,알비더블유,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,57,1158,False,False,False,True,True,True,True,True,OK,,
361670,삼영에스앤씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
362320,청담글로벌,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,50,1027,False,False,False,True,True,True,True,True,OK,,
362990,드림인사이트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,31,621,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
363250,진시스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
363260,모비데이즈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1106,False,False,False,True,True,True,True,True,OK,,
364950,에이아이코리아,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,16,316,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
365270,큐라클,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
365330,에스와이스틸텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,33,671,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
365340,성일하이텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,49,989,False,False,False,True,True,True,True,True,OK,,
365590,하이딥,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
365660,레몬헬스케어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,1,29,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
365900,브이씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,54,1094,False,False,False,True,True,True,True,True,OK,,
366030,나인앤컴퍼니,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,53,1076,False,False,False,True,True,True,True,True,OK,,
367000,플래티어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
368600,아이씨에이치,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,49,988,False,False,False,True,True,True,True,True,OK,,
368770,파이버프로,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1165,False,False,False,True,True,True,True,True,OK,,
368970,오에스피,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,46,938,False,False,False,True,True,True,True,True,OK,,
369370,블리츠웨이엔터테인먼트,KOSDAQ,REIT,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
370090,퓨런티어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,54,1095,False,False,False,True,True,True,True,True,OK,,
371950,풍원정밀,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,54,1092,False,False,False,True,True,True,True,True,OK,,
372170,윤성에프앤씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,45,917,False,False,False,True,True,True,True,True,OK,,
372320,큐로셀,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,33,673,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
372800,아이티아이즈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,57,1165,False,False,False,True,True,True,True,True,OK,,
373110,엑셀세라퓨틱스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,25,507,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
373160,데이원컴퍼니,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,19,378,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
373170,엠아이큐브솔루션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,36,736,False,False,False,True,True,True,True,True,OK,,
373200,엑스플러스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
376180,피코그램,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,57,1171,False,False,False,True,True,True,True,True,OK,,
376270,HEM파마,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,21,433,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
376290,씨유테크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,58,1188,False,False,False,True,True,True,True,True,OK,,
376300,디어유,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,57,1166,False,False,False,True,True,True,True,True,OK,,
376900,로킷헬스케어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,15,310,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
376930,노을,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,53,1090,False,False,False,True,True,True,True,True,OK,,
376980,원티드랩,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
377030,비트맥스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
377220,프롬바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,59,1195,False,False,False,True,True,True,True,True,OK,,
377330,이지트로닉스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,54,1108,False,False,False,True,True,True,True,True,OK,,
377450,리파인,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,58,1174,False,False,False,True,True,True,True,True,OK,,
377460,큐에이드,KOSDAQ,COMMON,True,2025-03-06,376,VERY_STALE,33,342,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
377480,마음AI,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,57,1157,False,False,False,True,True,True,True,True,OK,,
378340,필에너지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,37,751,False,False,False,True,True,True,True,True,OK,,
378800,샤페론,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,46,935,False,False,False,True,True,True,True,True,OK,,
380540,옵티코어,KOSDAQ,COMMON,True,2026-05-21,61,VERY_STALE,41,826,False,False,False,True,True,True,True,True,STALE_DATA,,
380550,뉴로핏,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,13,258,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
381620,제닉스로보틱스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,23,456,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
382150,온코크로스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,20,402,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
382480,지아이텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,58,1177,False,False,False,True,True,True,True,True,OK,,
382800,지앤비에스 에코,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,58,1174,False,False,False,True,True,True,True,True,OK,,
382840,원준,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,58,1189,False,False,False,True,True,True,True,True,OK,,
382900,범한퓨얼셀,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,50,1018,False,False,False,True,True,True,True,True,OK,,
383310,에코프로에이치엔,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
383930,디티앤씨알오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,45,918,False,False,False,True,True,True,True,True,OK,,
384470,코어라인소프트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,35,706,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
387570,파인메딕스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,20,397,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
387690,레메디,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,1,24,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
388050,지투파워,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,52,1070,False,False,False,True,True,True,True,True,OK,,
388210,씨엠티엑스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,9,180,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
388610,지에프씨생명과학,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,44,888,False,False,False,True,True,True,True,True,OK,,
388720,유일로보틱스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,53,1080,False,False,False,True,True,True,True,True,OK,,
388790,라이콤,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,59,1123,False,False,False,True,True,True,True,True,OK,,
388870,파로스아이바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,37,742,False,False,False,True,True,True,True,True,OK,,
389020,자람테크놀로지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,41,840,False,False,False,True,True,True,True,True,OK,,
389030,지니너스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,57,1168,False,False,False,True,True,True,True,True,OK,,
389140,포바이포,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,52,1051,False,False,False,True,True,True,True,True,OK,,
389260,대명에너지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,51,1040,False,False,False,True,True,True,True,True,OK,,
389470,인벤티지랩,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,45,909,False,False,False,True,True,True,True,True,OK,,
389500,에스비비테크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,46,937,False,False,False,True,True,True,True,True,OK,,
389650,넥스트바이오메디컬,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,24,482,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
389680,유디엠텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,21,422,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
391710,코닉오토메이션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,58,1104,False,False,False,True,True,True,True,True,OK,,
393210,토마토시스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,58,1184,False,False,False,True,True,True,True,True,OK,,
393890,더블유씨피,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,47,946,False,False,False,True,True,True,True,True,OK,,
393970,대진첨단소재,KOSDAQ,COMMON,True,2026-03-06,115,VERY_STALE,12,244,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
394280,오픈엣지테크놀로지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,47,950,False,False,False,True,True,True,True,True,OK,,
394420,리센스메디컬,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,5,94,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
394800,쓰리빌리언,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,21,426,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
396270,넥스트칩,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,49,1008,False,False,False,True,True,True,True,True,OK,,
396300,세아메카닉스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,53,1076,False,False,False,True,True,True,True,True,OK,,
396470,워트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,34,683,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
397030,에이프릴바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,49,989,False,False,False,True,True,True,True,True,OK,,
397810,애드포러스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,12,239,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
398120,에스지헬스케어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,20,401,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
399720,가온칩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,51,1036,False,False,False,True,True,True,True,True,OK,,
402030,코난테크놀로지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,49,1003,False,False,False,True,True,True,True,True,OK,,
402490,그린리소스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,33,662,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
403490,우듬지팜,KOSDAQ,COMMON,True,2026-08-05,7,VERY_STALE,35,698,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
403850,더핑크퐁컴퍼니,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,9,182,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
403870,HPSP,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,49,998,False,False,False,True,True,True,True,True,OK,,
405000,플라즈맵,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,46,916,False,False,False,True,True,True,True,True,OK,,
405100,큐알티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,45,925,False,False,False,True,True,True,True,True,OK,,
405920,나라셀라,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,38,780,False,False,False,True,True,True,True,True,OK,,
406820,뷰티스킨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,37,745,False,False,False,True,True,True,True,True,OK,,
407400,꿈비,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,42,857,False,False,False,True,True,True,True,True,OK,,
408470,한패스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,5,98,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
408900,스튜디오미르,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,42,859,False,False,False,True,True,True,True,True,OK,,
408920,메쎄이상,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,53,1008,False,False,False,True,True,True,True,True,OK,,
411080,샌즈랩,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,42,853,False,False,False,True,True,True,True,True,OK,,
412350,레이저쎌,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,50,1013,False,False,False,True,True,True,True,True,OK,,
412540,제일엠앤에스,KOSDAQ,COMMON,True,2025-04-04,355,VERY_STALE,12,225,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
413390,엠오티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,21,424,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
413630,씨피시스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,53,973,False,False,False,True,True,True,False,False,EVALUATOR_NOT_READY,,
413640,비아이매트릭스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,33,673,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
415380,스튜디오삼익,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,30,613,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
416180,신성에스티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,34,688,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
417010,나노팀,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,41,842,False,False,False,True,True,True,True,True,OK,,
417180,핑거스토리,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,44,899,False,False,False,True,True,True,True,True,OK,,
417200,LS머트리얼즈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,32,650,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
417500,제이아이테크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,45,923,False,False,False,True,True,True,True,True,OK,,
417790,트루엔,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,39,791,False,False,False,True,True,True,True,True,OK,,
417840,저스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,46,928,False,False,False,True,True,True,True,True,OK,,
417860,오브젠,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,43,865,False,False,False,True,True,True,True,True,OK,,
417970,모델솔루션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,46,942,False,False,False,True,True,True,True,True,OK,,
418250,시큐레터,KOSDAQ,COMMON,True,2025-03-06,376,VERY_STALE,19,156,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
418420,라온텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,41,838,False,False,False,True,True,True,True,True,OK,,
418470,KT밀리의서재,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,35,699,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
418550,제이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,42,852,False,False,False,True,True,True,True,True,OK,,
418620,E8,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,30,602,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
419050,삼기에너지솔루션즈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,42,861,False,False,False,True,True,True,True,True,OK,,
419080,엔젯,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,45,913,False,False,False,True,True,True,True,True,OK,,
419120,산돌,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,46,929,False,False,False,True,True,True,True,True,OK,,
419530,SAMG엔터,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,44,901,False,False,False,True,True,True,True,True,OK,,
419540,비스토스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,46,936,False,False,False,True,True,True,True,True,OK,,
420570,제이투케이바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,29,582,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
420770,기가비스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,39,786,False,False,False,True,True,True,True,True,OK,,
424760,벨로크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,49,993,False,False,False,True,True,True,True,True,OK,,
424870,이뮨온시아,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,15,305,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
424960,스마트레이더시스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,36,725,False,False,False,True,True,True,True,True,OK,,
424980,마이크로투나노,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,40,804,False,False,False,True,True,True,True,True,OK,,
425040,티이엠씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,43,870,False,False,False,True,True,True,True,True,OK,,
425420,티에프이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,45,914,False,False,False,True,True,True,True,True,OK,,
