ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,identity_effective_from,identity_effective_to,v2_exit_reason,v2_exit_category,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_loss_guard_triggered,v2_giveback,v3_entry_signal_date,v3_entry_execution_date,v3_entry_open,v3_exit_reason,v3_exit_signal_date,v3_exit_execution_date,v3_exit_price,v3_terminal_return,v3_strategy_path_mfe,v3_strategy_path_mae,v3_holding_days,v3_trade_status,v3_fast_state_at_exit,v3_soft_threshold,v3_hard_threshold,v3_exit_mfe_tier,v3_giveback,full_path_raw_mfe,full_path_mfe_cohort,entry_signal_date_match,entry_execution_date_match,entry_open_match,return_delta_v3_minus_v2,improved_worsened_same
137400,피엔티,KOSDAQ,KR7137400008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_137400_KR7137400008_KOSDAQ_03,3,2026-04-17,2026-04-17,2026-04-20,54100.0,2012-07-06,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-19,2026-05-20,45050.0,-16.73,14.6,-18.11,21,REALIZED,True,31.33,2026-04-17,2026-04-20,54100.0,OPEN_AT_CUTOFF,,,,-48.43,14.6,-57.49,84,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,63.03,14.602588,PRE_WINNER_LT_20,True,True,True,-31.7,worsened
138040,메리츠금융지주,KOSPI,KR7138040001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138040_KR7138040001_KOSPI_01,1,2023-08-18,2023-08-18,2023-08-21,50000.0,2011-05-13,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-12-31,2024-01-02,58400.0,16.8,19.6,-5.6,89,REALIZED,False,2.8,2023-08-18,2023-08-21,50000.0,SOFT_EXIT,2024-06-11,2024-06-12,73700.0,47.4,76.6,-5.6,197,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,29.2,199.6,WINNER_CAPABLE_GE_20,True,True,True,30.6,improved
138040,메리츠금융지주,KOSPI,KR7138040001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138040_KR7138040001_KOSPI_02,2,2026-02-13,2026-02-13,2026-02-19,140400.0,2011-05-13,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-04,2026-03-05,116900.0,-16.74,6.7,-22.44,10,REALIZED,True,23.44,2026-02-13,2026-02-19,140400.0,OPEN_AT_CUTOFF,,,,-17.81,6.7,-30.2,125,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,24.51,6.695157,PRE_WINNER_LT_20,True,True,True,-1.07,worsened
138490,코오롱ENP,KOSPI,KR7138490008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138490_KR7138490008_KOSPI_01,1,2025-10-24,2025-10-24,2025-10-27,8050.0,2011-06-15,2026-04-15,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,86.34,97.52,-9.94,103,OPEN_AT_CUTOFF,False,11.18,2025-10-24,2025-10-27,8050.0,OPEN_AT_CUTOFF,,,,86.34,97.52,-9.94,103,OPEN_AT_CUTOFF,,,,MFE_50_TO_100,11.18,97.515528,WINNER_CAPABLE_GE_20,True,True,True,0.0,same
138580,비즈니스온,KOSDAQ,KR7138580006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138580_KR7138580006_KOSDAQ_01,1,2023-10-13,2023-10-13,2023-10-16,13900.0,2017-11-30,2024-11-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,14.03,28.63,-16.55,259,OPEN_AT_CUTOFF,False,14.6,2023-10-13,2023-10-16,13900.0,SOFT_EXIT,2023-12-20,2023-12-21,17260.0,24.17,28.63,-15.04,49,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,4.46,28.633094,WINNER_CAPABLE_GE_20,True,True,True,10.14,improved
138930,BNK금융지주,KOSPI,KR7138930003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138930_KR7138930003_KOSPI_01,1,2021-04-23,2021-04-23,2021-04-26,6970.0,2011-03-30,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2022-01-31,2022-02-03,8100.0,16.21,32.86,-0.72,192,REALIZED,False,16.65,2021-04-23,2021-04-26,6970.0,SOFT_EXIT,2021-07-09,2021-07-12,7470.0,7.17,20.09,-0.72,54,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.92,230.703013,WINNER_CAPABLE_GE_20,True,True,True,-9.04,worsened
138930,BNK금융지주,KOSPI,KR7138930003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_138930_KR7138930003_KOSPI_02,2,2024-02-16,2024-02-16,2024-02-19,7950.0,2011-03-30,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-03-31,2025-04-01,10250.0,28.93,54.72,-7.92,271,REALIZED,False,25.79,2024-02-16,2024-02-19,7950.0,SOFT_EXIT,2024-09-27,2024-09-30,9320.0,17.23,30.06,-7.92,151,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.83,189.937107,WINNER_CAPABLE_GE_20,True,True,True,-11.7,worsened
139130,iM금융지주,KOSPI,KR7139130009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_139130_KR7139130009_KOSPI_01,1,2023-10-06,2023-10-06,2023-10-10,8050.0,2011-06-07,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-10-31,2025-11-03,13320.0,65.47,93.79,-7.58,503,REALIZED,False,28.32,2023-10-06,2023-10-10,8050.0,SOFT_EXIT,2024-03-22,2024-03-25,8930.0,10.93,23.98,-3.11,114,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,13.05,173.291925,WINNER_CAPABLE_GE_20,True,True,True,-54.54,worsened
139480,이마트,KOSPI,KR7139480008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_139480_KR7139480008_KOSPI_01,1,2025-05-02,2025-05-02,2025-05-07,90900.0,2011-06-10,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-08-19,2025-08-20,76800.0,-15.51,11.99,-16.28,73,REALIZED,True,27.5,2025-05-02,2025-05-07,90900.0,SOFT_EXIT,2026-02-20,2026-02-23,111300.0,22.44,50.06,-22.66,195,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,27.62,50.055006,WINNER_CAPABLE_GE_20,True,True,True,37.95,improved
140410,메지온,KOSDAQ,KR7140410002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_01,1,2021-08-20,2021-08-20,2021-08-23,62085.0,2012-01-20,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-10-06,2021-10-07,53073.0,-14.52,7.53,-15.86,30,REALIZED,True,22.05,2021-08-20,2021-08-23,62085.0,SOFT_EXIT,2022-01-14,2022-01-17,67760.0,9.14,23.5,-19.52,100,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.36,189.764033,WINNER_CAPABLE_GE_20,True,True,True,23.66,improved
140410,메지온,KOSDAQ,KR7140410002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_02,2,2021-11-19,2021-11-19,2021-11-22,62586.0,2012-01-20,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-03-14,2022-03-15,43059.0,-31.2,22.51,-36.53,76,REALIZED,True,53.71,2021-11-19,2021-11-22,62586.0,SOFT_EXIT,2022-01-14,2022-01-17,67760.0,8.27,22.51,-7.41,40,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.24,187.444476,WINNER_CAPABLE_GE_20,True,True,True,39.47,improved
140410,메지온,KOSDAQ,KR7140410002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_03,3,2023-09-01,2023-09-01,2023-09-04,50900.0,2012-01-20,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-09-25,2023-09-26,42500.0,-16.5,6.29,-17.09,17,REALIZED,True,22.79,2023-09-01,2023-09-04,50900.0,HARD_EXIT,2025-10-17,2025-10-20,60500.0,18.86,45.78,-50.0,514,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,26.92,253.438114,WINNER_CAPABLE_GE_20,True,True,True,35.36,improved
140410,메지온,KOSDAQ,KR7140410002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140410_KR7140410002_KOSDAQ_04,4,2025-04-25,2025-04-25,2025-04-28,39200.0,2012-01-20,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,60.2,358.93,-9.44,321,OPEN_AT_CUTOFF,False,298.73,2025-04-25,2025-04-28,39200.0,HARD_EXIT,2026-03-04,2026-03-05,126600.0,222.96,358.93,-9.44,206,REALIZED,EXTENDED,-25.0,-35.0,MFE_200_TO_400,135.97,358.928571,WINNER_CAPABLE_GE_20,True,True,True,162.76,improved
140860,파크시스템스,KOSDAQ,KR7140860008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140860_KR7140860008_KOSDAQ_01,1,2022-12-02,2022-12-02,2022-12-05,115900.0,2015-12-17,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-10-31,2023-11-01,142100.0,22.61,84.64,-7.08,224,REALIZED,False,62.03,2022-12-02,2022-12-05,115900.0,SOFT_EXIT,2023-03-10,2023-03-13,129600.0,11.82,25.54,-7.08,67,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,13.72,202.415876,WINNER_CAPABLE_GE_20,True,True,True,-10.79,worsened
140860,파크시스템스,KOSDAQ,KR7140860008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_140860_KR7140860008_KOSDAQ_02,2,2024-10-04,2024-10-04,2024-10-07,199100.0,2015-12-17,2026-08-21,EXIT3_PROGRESSED_TO_TRANSITION,EXIT3,2025-12-31,2026-01-02,209000.0,4.97,55.7,-16.12,302,REALIZED,False,50.73,2024-10-04,2024-10-07,199100.0,SOFT_EXIT,2025-02-14,2025-02-17,223500.0,12.26,25.57,-16.12,88,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,13.31,76.04219,WINNER_CAPABLE_GE_20,True,True,True,7.29,improved
141080,리가켐바이오,KOSDAQ,KR7141080002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_141080_KR7141080002_KOSDAQ_01,1,2023-12-01,2023-12-01,2023-12-04,49000.0,2013-05-10,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-06-30,2024-07-01,70900.0,44.69,71.43,-7.24,140,REALIZED,False,26.74,2023-12-01,2023-12-04,49000.0,SOFT_EXIT,2024-01-05,2024-01-08,58200.0,18.78,36.94,-7.24,23,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,18.16,359.183673,WINNER_CAPABLE_GE_20,True,True,True,-25.91,worsened
143160,아이디스,KOSDAQ,KR7143160000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_143160_KR7143160000_KOSDAQ_01,1,2023-09-22,2023-09-22,2023-09-25,29450.0,2011-09-26,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-10-04,2023-10-05,24100.0,-18.17,3.74,-20.2,5,REALIZED,True,21.91,2023-09-22,2023-09-25,29450.0,OPEN_AT_CUTOFF,,,,-45.13,3.74,-56.23,705,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,48.87,3.735144,PRE_WINNER_LT_20,True,True,True,-26.96,worsened
144960,뉴파워프라즈마,KOSDAQ,KR7144960002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_144960_KR7144960002_KOSDAQ_01,1,2024-06-07,2024-06-07,2024-06-10,6780.0,2016-11-30,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-07-05,2024-07-08,5750.0,-15.19,6.93,-16.52,21,REALIZED,True,22.12,2024-06-07,2024-06-10,6780.0,HARD_EXIT,2026-05-29,2026-06-01,8500.0,25.37,83.48,-41.15,480,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,58.11,95.870206,WINNER_CAPABLE_GE_20,True,True,True,40.56,improved
144960,뉴파워프라즈마,KOSDAQ,KR7144960002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_144960_KR7144960002_KOSDAQ_02,2,2026-05-08,2026-05-08,2026-05-11,7420.0,2016-11-30,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,31.27,78.98,-11.86,71,OPEN_AT_CUTOFF,False,47.71,2026-05-08,2026-05-11,7420.0,HARD_EXIT,2026-05-29,2026-06-01,8500.0,14.56,67.65,-3.77,15,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,53.09,78.975741,WINNER_CAPABLE_GE_20,True,True,True,-16.71,worsened
145020,휴젤,KOSDAQ,KR7145020004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145020_KR7145020004_KOSDAQ_01,1,2023-12-01,2023-12-01,2023-12-04,154700.0,2015-12-24,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-07-31,2024-08-01,245500.0,58.69,69.68,-9.83,163,REALIZED,False,10.99,2023-12-01,2023-12-04,154700.0,SOFT_EXIT,2024-03-15,2024-03-18,190800.0,23.34,41.56,-9.83,70,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,18.22,153.393665,WINNER_CAPABLE_GE_20,True,True,True,-35.35,worsened
145720,덴티움,KOSPI,KR7145720009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145720_KR7145720009_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,69000.0,2017-03-15,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-05-12,2021-05-13,56800.0,-17.68,0.72,-17.68,28,REALIZED,True,18.4,2021-04-02,2021-04-05,69000.0,SOFT_EXIT,2021-09-17,2021-09-23,82100.0,18.99,33.91,-21.01,118,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.92,168.115942,WINNER_CAPABLE_GE_20,True,True,True,36.67,improved
145720,덴티움,KOSPI,KR7145720009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145720_KR7145720009_KOSPI_02,2,2022-09-16,2022-09-16,2022-09-19,96500.0,2017-03-15,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-10-11,2022-10-12,80900.0,-16.17,1.97,-16.17,16,REALIZED,True,18.14,2022-09-16,2022-09-19,96500.0,HARD_EXIT,2023-07-18,2023-07-19,138200.0,43.21,91.71,-29.43,208,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,48.5,91.709845,WINNER_CAPABLE_GE_20,True,True,True,59.38,improved
145990,삼양사,KOSPI,KR7145990008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_01,1,2021-09-17,2021-09-17,2021-09-23,77000.0,2011-12-05,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-10-06,2021-10-07,65000.0,-15.58,2.08,-17.01,10,REALIZED,True,17.66,2021-09-17,2021-09-23,77000.0,OPEN_AT_CUTOFF,,,,-41.3,2.08,-55.32,1202,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,43.38,2.077922,PRE_WINNER_LT_20,True,True,True,-25.72,worsened
145990,삼양사,KOSPI,KR7145990008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_02,2,2021-10-15,2021-10-15,2021-10-18,77200.0,2011-12-05,2026-08-21,EXIT3_PROGRESSED_TO_TRANSITION,EXIT3,2022-01-31,2022-02-03,62100.0,-19.56,0.65,-24.87,75,REALIZED,False,20.21,2021-10-15,2021-10-18,77200.0,OPEN_AT_CUTOFF,,,,-41.45,0.65,-55.44,1187,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,42.1,0.647668,PRE_WINNER_LT_20,True,True,True,-21.89,worsened
145990,삼양사,KOSPI,KR7145990008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_03,3,2024-02-02,2024-02-02,2024-02-05,49000.0,2011-12-05,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-04-09,2025-04-10,42800.0,-12.65,32.24,-15.71,286,REALIZED,True,44.89,2024-02-02,2024-02-05,49000.0,SOFT_EXIT,2024-04-05,2024-04-08,51200.0,4.49,22.86,-7.35,43,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,18.37,32.244898,WINNER_CAPABLE_GE_20,True,True,True,17.14,improved
145990,삼양사,KOSPI,KR7145990008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_04,4,2025-06-13,2025-06-13,2025-06-16,53100.0,2011-12-05,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-01-13,2026-01-14,44300.0,-16.57,12.24,-16.57,144,REALIZED,True,28.81,2025-06-13,2025-06-16,53100.0,OPEN_AT_CUTOFF,,,,-14.88,12.24,-23.26,291,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,27.12,12.241055,PRE_WINNER_LT_20,True,True,True,1.69,improved
149950,아바텍,KOSDAQ,KR7149950008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_149950_KR7149950008_KOSDAQ_01,1,2022-09-16,2022-09-16,2022-09-19,21100.0,2012-11-06,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-09-23,2022-09-26,15150.0,-28.2,3.55,-28.2,6,REALIZED,True,31.75,2022-09-16,2022-09-19,21100.0,OPEN_AT_CUTOFF,,,,-59.67,3.55,-68.01,959,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,63.22,3.554502,PRE_WINNER_LT_20,True,True,True,-31.47,worsened
151860,KG에코솔루션,KOSDAQ,KR7151860004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_151860_KR7151860004_KOSDAQ_01,1,2023-03-10,2023-03-10,2023-03-13,16700.0,2013-07-24,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-05-08,2023-05-09,13880.0,-16.89,83.23,-17.19,40,REALIZED,True,100.12,2023-03-10,2023-03-13,16700.0,HARD_EXIT,2023-04-27,2023-04-28,22700.0,35.93,83.23,-4.79,35,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,47.3,83.233533,WINNER_CAPABLE_GE_20,True,True,True,52.82,improved
161390,한국타이어앤테크놀로지,KOSPI,KR7161390000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161390_KR7161390000_KOSPI_01,1,2022-08-05,2022-08-05,2022-08-08,38200.0,2012-10-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-11-03,2022-11-04,32450.0,-15.05,10.34,-15.58,60,REALIZED,True,25.39,2022-08-05,2022-08-08,38200.0,SOFT_EXIT,2024-03-19,2024-03-20,50900.0,33.25,56.02,-21.2,398,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,22.77,105.235602,WINNER_CAPABLE_GE_20,True,True,True,48.3,improved
161390,한국타이어앤테크놀로지,KOSPI,KR7161390000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161390_KR7161390000_KOSPI_02,2,2023-11-24,2023-11-24,2023-11-27,45000.0,2012-10-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-07-31,2024-08-01,44250.0,-1.67,40.67,-10.33,168,REALIZED,False,42.34,2023-11-24,2023-11-27,45000.0,SOFT_EXIT,2024-03-08,2024-03-11,52600.0,16.89,32.44,-4.56,70,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.55,74.222222,WINNER_CAPABLE_GE_20,True,True,True,18.56,improved
161390,한국타이어앤테크놀로지,KOSPI,KR7161390000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161390_KR7161390000_KOSPI_03,3,2025-08-08,2025-08-08,2025-08-11,44600.0,2012-10-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-05-31,2026-06-01,66800.0,49.78,75.78,-15.58,195,REALIZED,False,26.0,2025-08-08,2025-08-11,44600.0,HARD_EXIT,2026-03-04,2026-03-05,62600.0,40.36,75.78,-15.58,136,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,35.42,75.784753,WINNER_CAPABLE_GE_20,True,True,True,-9.42,worsened
161890,한국콜마,KOSPI,KR7161890009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161890_KR7161890009_KOSPI_01,1,2023-08-04,2023-08-04,2023-08-07,48550.0,2012-10-19,2026-08-21,EXIT3_PROGRESSED_TO_TRANSITION,EXIT3,2024-12-31,2025-01-02,55800.0,14.93,62.1,-11.12,342,REALIZED,False,47.17,2023-08-04,2023-08-07,48550.0,SOFT_EXIT,2023-09-01,2023-09-04,53600.0,10.4,25.03,0.0,20,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.63,196.601442,WINNER_CAPABLE_GE_20,True,True,True,-4.53,worsened
161890,한국콜마,KOSPI,KR7161890009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_161890_KR7161890009_KOSPI_02,2,2026-04-17,2026-04-17,2026-04-20,87100.0,2012-10-19,2026-08-21,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,56.95,65.33,-12.63,84,OPEN_AT_CUTOFF,False,8.38,2026-04-17,2026-04-20,87100.0,SOFT_EXIT,2026-05-29,2026-06-01,86100.0,-1.15,21.93,-4.59,28,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,23.08,65.32721,WINNER_CAPABLE_GE_20,True,True,True,-58.1,worsened
166090,하나머티리얼즈,KOSDAQ,KR7166090001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_166090_KR7166090001_KOSDAQ_01,1,2025-12-05,2025-12-05,2025-12-08,45100.0,2017-04-28,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-04-30,2026-05-04,78000.0,72.95,81.82,-11.86,98,REALIZED,False,8.87,2025-12-05,2025-12-08,45100.0,SOFT_EXIT,2026-02-11,2026-02-12,61300.0,35.92,56.76,-11.86,46,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,20.84,94.900222,WINNER_CAPABLE_GE_20,True,True,True,-37.03,worsened
166480,코아스템켐온,KOSDAQ,KR7166480004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_166480_KR7166480004_KOSDAQ_01,1,2024-06-07,2024-06-07,2024-06-10,11457.0,2015-06-26,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-07-29,2024-07-30,9824.0,-14.25,8.96,-17.69,37,REALIZED,True,23.21,2024-06-07,2024-06-10,11457.0,OPEN_AT_CUTOFF,,,,-82.59,16.49,-91.15,536,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,99.08,16.487737,PRE_WINNER_LT_20,True,True,True,-68.34,worsened
170900,동아에스티,KOSPI,KR7170900005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_01,1,2023-09-08,2023-09-08,2023-09-11,63781.0,2013-04-08,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-10-04,2023-10-05,53410.0,-16.26,2.3,-16.84,15,REALIZED,True,18.56,2023-09-08,2023-09-11,63781.0,SOFT_EXIT,2024-03-15,2024-03-18,70255.0,10.15,29.07,-23.74,125,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,18.92,29.072921,WINNER_CAPABLE_GE_20,True,True,True,26.41,improved
170900,동아에스티,KOSPI,KR7170900005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_02,2,2024-10-18,2024-10-18,2024-10-21,74933.0,2013-04-08,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-11-14,2024-11-15,61930.0,-17.35,0.75,-17.48,20,REALIZED,True,18.1,2024-10-18,2024-10-21,74933.0,OPEN_AT_CUTOFF,,,,-50.56,0.75,-57.83,448,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,51.31,0.748669,PRE_WINNER_LT_20,True,True,True,-33.21,worsened
170900,동아에스티,KOSPI,KR7170900005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_03,3,2025-12-12,2025-12-12,2025-12-15,54172.0,2013-04-08,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-04,2026-03-05,47209.0,-12.85,4.22,-20.78,52,REALIZED,True,17.07,2025-12-12,2025-12-15,54172.0,OPEN_AT_CUTOFF,,,,-31.61,4.22,-41.67,167,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,35.83,4.223584,PRE_WINNER_LT_20,True,True,True,-18.76,worsened
171090,선익시스템,KOSDAQ,KR7171090004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_171090_KR7171090004_KOSDAQ_01,1,2025-10-31,2025-10-31,2025-11-03,53300.0,2017-09-20,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-11-21,2025-11-24,43650.0,-18.11,5.63,-19.51,16,REALIZED,True,23.74,2025-10-31,2025-11-03,53300.0,HARD_EXIT,2026-03-23,2026-03-24,100600.0,88.74,170.17,-19.51,95,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,81.43,170.168856,WINNER_CAPABLE_GE_20,True,True,True,106.85,improved
174900,앱클론,KOSDAQ,KR7174900001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_174900_KR7174900001_KOSDAQ_01,1,2025-10-17,2025-10-17,2025-10-20,19490.0,2017-09-18,2026-08-21,EXIT3_PROGRESSED_TO_WEAK,EXIT3,2026-07-31,2026-08-03,19650.0,0.82,391.53,-16.62,194,REALIZED,False,390.71,2025-10-17,2025-10-20,19490.0,HARD_EXIT,2026-03-31,2026-04-01,60000.0,207.85,391.53,-14.32,111,REALIZED,EXTENDED,-25.0,-35.0,MFE_200_TO_400,183.68,391.53412,WINNER_CAPABLE_GE_20,True,True,True,207.03,improved
175330,JB금융지주,KOSPI,KR7175330000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_175330_KR7175330000_KOSPI_01,1,2023-01-06,2023-01-06,2023-01-09,8680.0,2013-07-18,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-10-31,2024-11-01,17820.0,105.3,115.55,-7.83,444,REALIZED,False,10.25,2023-01-06,2023-01-09,8680.0,SOFT_EXIT,2023-02-03,2023-02-06,9380.0,8.06,28.57,-0.58,19,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,20.51,343.548387,WINNER_CAPABLE_GE_20,True,True,True,-97.24,worsened
